"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.593974901E1,-6.795675959E-3,2.580829710E-2,6.948387716E-3
4.595855761E1,7.864658721E-3,2.290677279E-3,9.391776286E-3
4.597736615E1,-4.352286924E-3,-1.175880991E-2,8.170082234E-3
4.599617474E1,-2.603736520E-2,5.039489828E-3,-3.817795368E-4
4.601498328E1,-1.198787708E-2,2.061609551E-2,2.672456671E-3
4.603379188E1,1.794363745E-2,1.236965694E-2,9.391776286E-3
4.605260047E1,2.672456671E-3,1.359135192E-2,1.458397787E-2
4.607140901E1,-1.473669056E-2,2.611372061E-2,1.091889478E-2
4.609021761E1,-1.908897655E-3,2.336490713E-2,7.559234742E-3
4.610902620E1,1.061347127E-2,-2.596100792E-3,4.504998680E-3
4.612783474E1,2.977880416E-3,-2.305948362E-2,6.032116711E-3
4.614664334E1,-9.239064530E-3,-1.206423342E-2,8.170082234E-3
4.616545188E1,-1.198787708E-2,1.847812906E-2,4.810422193E-3
4.618426047E1,-1.168245357E-2,2.367033064E-2,2.672456671E-3
4.620306907E1,-1.504211407E-2,7.482878864E-3,4.810422193E-3
4.622187761E1,-2.328855172E-2,-1.359135192E-2,2.367033157E-3
4.624068620E1,-2.389939874E-2,-2.794626169E-2,-6.795675959E-3
4.625949480E1,-1.076618303E-2,-3.588727489E-2,-9.926267667E-4
4.627830334E1,-7.101099472E-3,-2.672456764E-2,9.086352773E-3
4.629711193E1,-1.901262067E-2,-6.872031838E-3,5.115845706E-3
4.631592047E1,-1.748550311E-2,5.955760833E-3,6.032116711E-3
4.633472907E1,2.977880416E-3,-3.206948051E-3,1.450762269E-3
4.635353766E1,1.763821393E-2,-1.786728203E-2,5.115845706E-3
4.637234620E1,5.726693198E-3,-1.420219894E-2,1.244601328E-2
4.639115480E1,-2.145601064E-2,2.244863659E-2,1.214058883E-2
4.640996339E1,-1.809635013E-2,5.635065958E-2,8.475505747E-3
4.642877193E1,3.283303929E-3,3.955236077E-2,4.810422193E-3
4.644758052E1,7.559234742E-3,-1.298050396E-2,4.504998680E-3
4.646638907E1,-8.322793990E-3,-3.710897267E-2,2.061609412E-3
4.648519766E1,-1.168245357E-2,-2.733541466E-2,-1.298050396E-3
4.650400625E1,-5.573981442E-3,-1.068982761E-3,-2.825168660E-3
4.652281480E1,-1.603474026E-3,1.634016447E-2,-2.214321401E-3
4.654162339E1,-7.711946499E-3,5.955760833E-3,-9.926267667E-4
4.656043198E1,-4.963133950E-3,-1.298050396E-2,5.421269219E-3
4.657924052E1,-1.603474026E-3,-3.771981969E-2,4.504998680E-3
4.659804912E1,-2.214321401E-3,-4.321744293E-2,2.672456671E-3
4.661685766E1,-1.603474026E-3,-2.641914412E-2,7.253811229E-3
4.663566625E1,-4.352286924E-3,3.512371797E-3,6.642963737E-3
4.665447485E1,-1.351499557E-2,3.833066672E-2,8.170082234E-3
4.667328339E1,-2.878617682E-2,4.993676394E-2,3.283303929E-3
4.669209198E1,-3.741439432E-3,1.481304597E-2,-1.603474026E-3
4.671090052E1,5.115845706E-3,-3.374931216E-2,-3.817795368E-4
4.672970912E1,-4.963133950E-3,-5.635065958E-2,-9.926267667E-4
4.674851771E1,-1.298050396E-3,-3.527642787E-2,1.756185899E-3
4.676732625E1,3.588727675E-3,3.512371797E-3,4.504998680E-3
4.678613485E1,4.504998680E-3,3.466558084E-2,1.030804776E-2
4.680494344E1,1.824906096E-2,3.436015919E-2,1.672194339E-2
4.682375198E1,4.359922186E-2,5.955760833E-3,2.557922900E-2
4.684256058E1,4.543176666E-2,-9.009997360E-3,3.229855001E-2
4.686136912E1,3.901786730E-2,8.399149403E-3,3.138227761E-2
4.688017771E1,4.237752780E-2,1.817270555E-2,2.680092305E-2
4.689898630E1,4.085041210E-2,1.145338640E-2,3.199312463E-2
4.691779485E1,2.527380548E-2,1.053711493E-2,2.619007602E-2
4.693660344E1,2.466295846E-2,1.023169141E-2,1.305686031E-2
4.695541198E1,1.916533336E-2,-7.482878864E-3,2.061609412E-3
4.697422058E1,4.199574701E-3,-2.367033064E-2,-1.603474026E-3
4.699302917E1,4.199574701E-3,-1.420219894E-2,2.290677221E-4
4.701183771E1,5.421269219E-3,2.977880463E-2,3.283303929E-3
4.703064631E1,-1.779092662E-2,6.215370819E-2,3.283303929E-3
4.704945490E1,-2.298312820E-2,4.016320780E-2,1.336228382E-2
4.706826344E1,-8.933641016E-3,4.428642802E-3,1.702736691E-2
4.708707204E1,-7.635590737E-5,-1.511846948E-2,8.475505747E-3
4.710588058E1,2.496838197E-2,-2.825168520E-2,1.488940232E-2
4.712468917E1,2.588465251E-2,-1.847812906E-2,1.458397787E-2
4.714349771E1,3.588727675E-3,-3.206948051E-3,6.337540224E-3
4.716230630E1,1.450762269E-3,-8.093725890E-3,-7.635590737E-5
4.718111490E1,1.000262424E-2,-3.374931216E-2,-7.635590737E-5
4.719992344E1,9.697199799E-3,-6.459710002E-2,-2.214321401E-3
4.721873204E1,-9.926267667E-4,-7.650861889E-2,4.810422193E-3
4.723754063E1,-1.351499557E-2,-6.978929788E-2,4.504998680E-3
4.725634917E1,-1.840177365E-2,-5.329642445E-2,-4.657710437E-3
4.727515776E1,-2.634278871E-2,-5.604523420E-2,-1.565296017E-2
4.729396631E1,-2.359397523E-2,-8.444963396E-2,-1.290414855E-2
4.731277490E1,-3.184041381E-2,-9.941539168E-2,-8.933641016E-3
4.733158349E1,-3.520007432E-2,-1.052184403E-1,-1.046075951E-2
4.735039204E1,-1.351499557E-2,-1.220167428E-1,-1.137703005E-2
4.736920063E1,5.726693198E-3,-1.412584335E-1,-1.382041909E-2
4.738800917E1,2.061609412E-3,-1.498102844E-1,-6.795675959E-3
4.740681776E1,-2.695363574E-2,-1.272089481E-1,-2.519744914E-3
4.742562636E1,-4.344651103E-2,-9.025268257E-2,-5.268557463E-3
4.744443490E1,-2.237228118E-2,-7.284353673E-2,3.588727675E-3
4.746324349E1,-1.046075951E-2,-7.681404054E-2,2.672456671E-3
4.748205204E1,-9.544488043E-3,-7.711946964E-2,-1.908897655E-3
4.750086063E1,-7.101099472E-3,-7.162184268E-2,4.504998680E-3
4.751966922E1,-3.436015919E-3,-7.009471953E-2,9.086352773E-3
4.753847776E1,-5.879404955E-3,-5.573981255E-2,1.580567285E-2
4.755728636E1,-1.840177365E-2,-1.389677543E-2,2.160872146E-2
4.757609490E1,-2.939702384E-2,2.794626169E-2,1.733279042E-2
4.759490349E1,-7.406522986E-3,3.222219273E-2,1.458397787E-2
4.761371209E1,8.170082234E-3,-9.926267900E-3,8.170082234E-3
4.763252063E1,-2.825168660E-3,-5.024218559E-2,7.559234742E-3
4.765132922E1,-1.992889121E-2,-4.413371533E-2,1.000262424E-2
4.767013776E1,-2.389939874E-2,1.985253533E-3,1.641651988E-2
4.768894636E1,-2.267770469E-2,4.627167806E-2,1.580567285E-2
4.770775495E1,-1.290414855E-2,5.329642445E-2,1.397313084E-2
4.772656349E1,-8.628217503E-3,2.458660305E-2,-3.817795368E-4
4.774537209E1,-1.076618303E-2,-1.328592747E-2,-9.926267667E-4
4.776418063E1,-1.870719716E-2,-3.405473381E-2,4.810422193E-3
4.778298922E1,-4.963133950E-3,-4.077405483E-2,5.421269219E-3
4.780179776E1,2.367033157E-3,-2.092151903E-2,2.557922900E-2
4.782060636E1,-2.634278871E-2,3.405473381E-2,3.504735976E-2
4.783941495E1,-5.566345528E-2,9.788827598E-2,2.649549954E-2
4.785822349E1,-5.352549255E-2,1.278197914E-1,1.885990985E-2
4.787703209E1,-1.931804419E-2,1.064401343E-1,2.680092305E-2
4.789584063E1,2.367033157E-3,5.268557742E-2,3.657447919E-2
4.791464922E1,4.504998680E-3,1.145338640E-2,4.207210615E-2
4.793345782E1,-3.130592173E-3,-2.901524538E-3,3.962871432E-2
4.795226636E1,-5.879404955E-3,1.068982761E-3,2.557922900E-2
4.797107495E1,-1.298050396E-3,7.788302377E-3,1.000262424E-2
4.798988349E1,1.916533336E-2,-7.635590737E-4,2.977880416E-3
4.800869209E1,5.215108395E-2,-2.458660305E-2,4.504998680E-3
4.802750068E1,6.192464009E-2,-4.810422286E-2,1.458397787E-2
4.804630922E1,4.634803534E-2,-5.207473040E-2,3.352024406E-2
4.806511782E1,2.160872146E-2,-2.794626169E-2,4.665346071E-2
4.808392636E1,-5.879404955E-3,2.641914412E-2,4.298837483E-2
4.810273495E1,-2.786990628E-2,8.322793990E-2,3.260397166E-2
4.812154354E1,-4.863871261E-2,1.198787764E-1,2.741177008E-2
4.814035209E1,-7.337802649E-2,1.311794519E-1,1.030804776E-2
4.815916068E1,-4.253023863E-2,9.391776472E-2,-9.849912487E-3
4.817796922E1,2.741177008E-2,1.023169141E-2,-7.406522986E-3
4.819677782E1,4.085041210E-2,-6.306997687E-2,-2.825168660E-3
4.821558641E1,-5.573981442E-3,-6.734590977E-2,2.367033157E-3
4.823439495E1,-3.153498843E-2,-1.359135192E-2,6.948387716E-3
4.825320355E1,-2.634278871E-2,5.543438718E-2,6.948387716E-3
4.827201209E1,-3.947600350E-2,8.750387281E-2,4.810422193E-3
4.829082068E1,-2.359397523E-2,7.406523079E-2,1.214058883E-2
4.830962927E1,1.183516532E-2,3.130592033E-2,5.115845706E-3
4.832843782E1,5.115845706E-3,-1.511846948E-2,-9.849912487E-3
4.834724641E1,-1.565296017E-2,-4.413371533E-2,-1.351499557E-2
4.836605495E1,-1.809635013E-2,-3.771981969E-2,-7.711946499E-3
4.838486354E1,-1.718007959E-2,-6.566607859E-3,-4.963133950E-3
4.840367214E1,-2.145601064E-2,1.450762246E-2,-1.908897655E-3
4.842248068E1,-1.748550311E-2,2.916795574E-2,-1.290414855E-2
4.844128927E1,-7.711946499E-3,3.161134571E-2,-2.053973824E-2
4.846009782E1,-4.352286924E-3,1.603474095E-2,-1.504211407E-2
4.847890641E1,-8.017370477E-3,-1.374406274E-3,-2.084516361E-2
4.849771495E1,-1.259872504E-2,-3.206948051E-3,-1.626380906E-2
4.851652355E1,-2.023431472E-2,1.817270555E-2,-2.214321401E-3
4.853533214E1,-2.359397523E-2,3.833066672E-2,2.977880416E-3
4.855414068E1,-1.779092662E-2,4.260659590E-2,-4.352286924E-3
4.857294927E1,-2.634278871E-2,5.176930502E-2,-9.926267667E-4
4.859175782E1,-1.229330152E-2,7.162184268E-2,2.977880416E-3
4.861056641E1,1.214058883E-2,1.018587798E-1,1.450762269E-3
4.862937500E1,2.038702741E-2,1.214058921E-1,-1.908897655E-3
4.864818354E1,1.756185899E-3,1.238492802E-1,2.367033157E-3
4.866699214E1,-3.741439432E-3,9.666658193E-2,3.894151188E-3
4.868580068E1,2.038702741E-2,4.749337584E-2,3.894151188E-3
4.870460927E1,2.069245093E-2,1.374406274E-3,1.152974181E-2
4.872341782E1,-2.519744914E-3,-1.053711493E-2,1.824906096E-2
4.874222641E1,-3.741439432E-3,-2.596100792E-3,1.519482583E-2
4.876103500E1,8.780929260E-3,5.955760833E-3,1.519482583E-2
4.877984355E1,-3.817795368E-4,-4.581354442E-4,1.214058883E-2
4.879865214E1,5.344913807E-4,-2.428117767E-2,8.475505747E-3
4.881746068E1,7.864658721E-3,-5.360184610E-2,6.032116711E-3
4.883626927E1,1.305686031E-2,-7.864658535E-2,4.504998680E-3
4.885507787E1,1.061347127E-2,-9.300149232E-2,8.170082234E-3
4.887388641E1,7.253811229E-3,-1.000262350E-1,1.275143679E-2
4.889269500E1,8.475505747E-3,-1.189625040E-1,1.305686031E-2
4.891150354E1,2.374668792E-2,-1.501157135E-1,7.253811229E-3
4.893031214E1,4.879142344E-2,-1.757712960E-1,1.733279042E-2
4.894912068E1,6.009209901E-2,-1.904316396E-1,3.199312463E-2
4.896792927E1,6.436803192E-2,-1.919587553E-1,3.229855001E-2
4.898673787E1,5.948125198E-2,-1.889045089E-1,3.871244565E-2
4.900554641E1,3.749075159E-2,-1.763821393E-1,3.993413970E-2
4.902435500E1,2.069245093E-2,-1.620272398E-1,3.749075159E-2
4.904316355E1,1.336228382E-2,-1.510319859E-1,4.085041210E-2
4.906197214E1,2.924431302E-2,-1.452289373E-1,4.268295318E-2
4.908078073E1,5.031854287E-2,-1.391204596E-1,3.749075159E-2
4.909958927E1,5.001311749E-2,-1.198787764E-1,2.252499200E-2
4.911839787E1,5.154023692E-2,-9.116895497E-2,1.885990985E-2
4.913720641E1,3.932329267E-2,-6.398624927E-2,3.290939704E-2
4.915601500E1,1.275143679E-2,-4.504998401E-2,4.298837483E-2
4.917482360E1,-1.809635013E-2,-3.466558084E-2,2.893888950E-2
4.919363214E1,-2.909160033E-2,-4.016320780E-2,1.145338640E-3
4.921244073E1,-7.711946499E-3,-4.657710344E-2,-1.168245357E-2
4.923124927E1,-2.825168660E-3,-3.802524135E-2,-1.626380906E-2
4.925005787E1,-1.656923257E-2,-1.511846948E-2,-1.534753758E-2
4.926886646E1,-1.351499557E-2,2.244863659E-2,-1.229330152E-2
4.928767500E1,1.145338640E-3,6.673506647E-2,2.061609412E-3
4.930648360E1,2.252499200E-2,8.353336155E-2,2.649549954E-2
4.932529214E1,2.771719359E-2,6.917845458E-2,2.893888950E-2
4.934410073E1,1.580567285E-2,4.382828996E-2,2.191414498E-2
4.936290933E1,1.122431830E-2,1.847812906E-2,1.580567285E-2
4.938171787E1,1.183516532E-2,-2.290677279E-3,1.275143679E-2
4.940052646E1,7.864658721E-3,-1.817270555E-2,1.641651988E-2
4.941933500E1,3.894151188E-3,-2.519745007E-2,1.030804776E-2
4.943814360E1,4.199574701E-3,1.068982761E-3,1.756185899E-3
4.945695214E1,3.588727675E-3,4.352286831E-2,-3.436015919E-3
4.947576073E1,6.032116711E-3,7.711946964E-2,5.344913807E-4
4.949456933E1,9.697199799E-3,1.049130186E-1,2.649549954E-2
4.951337787E1,8.170082234E-3,1.369825006E-1,5.001311749E-2
4.953218646E1,6.642963737E-3,1.562241912E-1,5.062396824E-2
4.955099506E1,-7.711946499E-3,1.232384369E-1,2.313583903E-2
4.956980360E1,-5.268557463E-3,5.390727147E-2,-5.879404955E-3
4.958861219E1,2.496838197E-2,-9.009997360E-3,-2.298312820E-2
4.960742073E1,5.062396824E-2,-3.191677108E-2,-3.581092134E-2
4.962622933E1,6.253548712E-2,-7.482878864E-3,-2.145601064E-2
4.964503787E1,4.787515476E-2,4.627167806E-2,1.580567285E-2
4.966384646E1,3.283303929E-3,9.575030953E-2,3.993413970E-2
4.968265500E1,-4.375193641E-2,9.880454093E-2,4.451549426E-2
4.970146360E1,-3.794888780E-2,6.795676053E-2,3.199312463E-2
4.972027219E1,-4.963133950E-3,3.527642787E-2,2.313583903E-2
4.973908073E1,2.374668792E-2,3.283303976E-2,2.069245093E-2
4.975788933E1,3.749075159E-2,5.482354015E-2,3.894151188E-3
4.977669787E1,2.344126441E-2,8.842013776E-2,-1.137703005E-2
4.979550646E1,2.435753495E-2,8.383878320E-2,-9.544488043E-3
4.981431506E1,2.680092305E-2,4.138490185E-2,-4.046862945E-3
4.983312360E1,1.794363745E-2,9.926267900E-3,7.864658721E-3
4.985193219E1,8.780929260E-3,1.847812906E-2,2.038702741E-2
4.987074078E1,5.726693198E-3,6.765133142E-2,1.427855436E-2
4.988954933E1,4.504998680E-3,1.180462316E-1,1.122431830E-2
4.990835792E1,7.864658721E-3,1.320957243E-1,1.000262424E-2
4.992716646E1,9.697199799E-3,1.180462316E-1,1.366770733E-2
4.994597506E1,2.191414498E-2,8.200624585E-2,2.954973653E-2
4.996478360E1,2.649549954E-2,4.627167806E-2,3.260397166E-2
4.998359219E1,1.824906096E-2,2.275406010E-2,2.099787444E-2
5.000240079E1,6.337540224E-3,-3.206948051E-3,7.559234742E-3
5.002120933E1,3.283303929E-3,-2.031067200E-2,5.344913807E-4
5.004001792E1,1.244601328E-2,-2.214321308E-2,-1.046075951E-2
5.005882646E1,2.038702741E-2,-1.878355257E-2,-1.473669056E-2
5.007763506E1,1.336228382E-2,-1.389677543E-2,-2.519744914E-3
5.009644365E1,7.864658721E-3,5.955760833E-3,1.672194339E-2
5.011525219E1,2.367033157E-3,4.046862945E-2,2.893888950E-2
5.013406078E1,-3.130592173E-3,7.314895838E-2,3.229855001E-2
5.015286933E1,3.894151188E-3,8.658760041E-2,2.649549954E-2
5.017167792E1,1.855448633E-2,7.498150319E-2,2.160872146E-2
5.019048651E1,2.252499200E-2,5.238015205E-2,1.550024934E-2
5.020929506E1,1.275143679E-2,3.313846514E-2,8.780929260E-3
5.022810365E1,5.344913807E-4,3.405473381E-2,7.864658721E-3
5.024691219E1,-1.298050396E-3,4.596625641E-2,9.391776286E-3
5.026572079E1,1.756185899E-3,6.001574174E-2,1.061347127E-2
5.028452933E1,-3.817795368E-4,7.375980914E-2,1.733279042E-2
5.030333792E1,-9.849912487E-3,8.200624585E-2,1.947075687E-2
5.032214651E1,-2.878617682E-2,8.444963396E-2,1.275143679E-2
5.034095506E1,-3.611634299E-2,7.620319724E-2,7.864658721E-3
5.035976365E1,-1.076618303E-2,5.238015205E-2,1.214058883E-2
5.037857219E1,7.253811229E-3,2.458660305E-2,1.152974181E-2
5.039738078E1,2.061609412E-3,1.450762246E-2,6.948387716E-3
5.041618938E1,-1.076618303E-2,2.764083818E-2,8.170082234E-3
5.043499792E1,-6.795675959E-3,4.810422286E-2,1.152974181E-2
5.045380651E1,1.450762269E-3,4.871506989E-2,1.214058883E-2
5.047261506E1,6.337540224E-3,2.305948362E-2,1.397313084E-2
5.049142365E1,3.588727675E-3,6.566607859E-3,1.916533336E-2
5.051023224E1,5.726693198E-3,2.244863659E-2,2.588465251E-2
5.052904079E1,1.611109637E-2,4.902049154E-2,2.741177008E-2
5.054784938E1,1.152974181E-2,5.115845799E-2,3.138227761E-2
5.056665792E1,-5.879404955E-3,3.405473381E-2,3.535278514E-2
5.058546651E1,-4.352286924E-3,5.344913341E-3,3.687990457E-2
5.060427506E1,1.977618039E-2,-2.764083818E-2,4.482091591E-2
5.062308365E1,2.313583903E-2,-4.688252881E-2,5.764871091E-2
5.064189224E1,5.115845706E-3,-4.718795046E-2,7.139277458E-2
5.066070078E1,-7.635590737E-5,-3.558185324E-2,8.727480471E-2
5.067950938E1,-9.849912487E-3,-2.489202656E-2,1.071273386E-1
5.069831792E1,-3.947600350E-2,-2.977880463E-2,1.187334359E-1
5.071712651E1,-6.543701142E-2,-5.818320066E-2,8.544225991E-2
5.073593511E1,-6.543701142E-2,-8.964183182E-2,9.697199799E-3
5.075474365E1,-3.886515647E-2,-1.214058921E-1,-1.107160654E-2
5.077355224E1,-2.115058713E-2,-1.540862173E-1,1.183516532E-2
5.079236078E1,-3.306210786E-2,-1.693574041E-1,2.588465251E-2
5.081116938E1,-5.719057471E-2,-1.965401024E-1,3.290939704E-2
5.082997797E1,-6.055023521E-2,-2.377723008E-1,3.046600707E-2
5.084878651E1,-5.444176123E-2,-2.835858464E-1,2.496838197E-2
5.086759511E1,-4.741701856E-2,-3.052709103E-1,1.244601328E-2
5.088640365E1,-3.794888780E-2,-2.945810854E-1,-5.879404955E-3
5.090521224E1,-2.603736520E-2,-2.692309320E-1,-1.382041909E-2
5.092402078E1,-1.626380906E-2,-2.435753495E-1,-1.259872504E-2
5.094282938E1,-1.107160654E-2,-2.185306102E-1,-2.214321401E-3
5.096163797E1,-2.420482226E-2,-1.876828223E-1,5.115845706E-3
5.098044651E1,-5.444176123E-2,-1.550024897E-1,9.086352773E-3
5.099925511E1,-7.307260484E-2,-1.229330078E-1,1.580567285E-2
5.101806365E1,-5.993938819E-2,-7.834116369E-2,2.283041552E-2
5.103687224E1,-2.145601064E-2,-2.550287358E-2,1.397313084E-2
5.105568084E1,2.710634656E-2,7.482878864E-3,9.697199799E-3
5.107448938E1,6.314633787E-2,1.908897609E-2,1.030804776E-2
5.109329797E1,4.970769584E-2,3.833066672E-2,-2.214321401E-3
5.111210651E1,-3.092414327E-2,8.994726092E-2,-1.351499557E-2
5.113091511E1,-1.216349602E-1,1.601946950E-1,-1.504211407E-2
5.114972370E1,-8.315158635E-2,1.840177327E-1,-1.298050396E-3
5.116853224E1,7.780666649E-2,1.232384369E-1,1.855448633E-2
5.118734084E1,1.223985180E-1,5.971032009E-2,3.413109109E-2
5.120614938E1,-3.817795368E-4,8.719844371E-2,5.917582661E-2
5.122495797E1,-1.069746241E-1,1.889045089E-1,8.269345015E-2
5.124376651E1,-1.243837699E-1,3.061871827E-1,5.795413256E-2
5.126257511E1,-8.803836256E-2,3.733803928E-1,2.008160390E-2
5.128138370E1,-3.061871976E-2,3.455868363E-1,1.244601328E-2
5.130019224E1,1.122431830E-2,2.435753495E-1,1.977618039E-2
5.131900084E1,-5.573981442E-3,1.430909634E-1,2.649549954E-2
5.133780943E1,-4.436278343E-2,9.941539168E-2,2.099787444E-2
5.135661797E1,-5.596888065E-2,1.159082651E-1,1.763821393E-2
5.137542657E1,-5.535803363E-2,1.571404636E-1,3.352024406E-2
5.139423511E1,-6.055023521E-2,2.035648525E-1,4.176668078E-2
5.141304370E1,-8.192989230E-2,2.255553454E-1,3.046600707E-2
5.143185230E1,-7.826480269E-2,2.188360244E-1,2.649549954E-2
5.145066084E1,-6.849125028E-2,2.038702667E-1,2.893888950E-2
5.146946943E1,-8.131904155E-2,1.944021434E-1,2.283041552E-2
5.148827797E1,-7.857023180E-2,1.846285909E-1,1.214058883E-2
5.150708657E1,-6.849125028E-2,1.736333370E-1,9.086352773E-3
5.152589516E1,-8.254073560E-2,1.678302884E-1,2.977880416E-3
5.154470370E1,-1.008661538E-1,1.635543555E-1,1.305686031E-2
5.156351230E1,-7.948649675E-2,1.452289373E-1,3.596363217E-2
5.158232084E1,-2.359397523E-2,1.043021679E-1,6.497887522E-2
5.160112943E1,-1.534753758E-2,8.536590636E-2,8.330429345E-2
5.161993797E1,-5.657972768E-2,1.104106456E-1,7.689040154E-2
5.163874657E1,-8.742751181E-2,1.464506239E-1,5.551074445E-2
5.165755516E1,-6.421531737E-2,1.626380831E-1,4.268295318E-2
5.167636370E1,-3.397838026E-2,1.470614821E-1,4.512634128E-2
5.169517230E1,-4.253023863E-2,1.180462316E-1,4.115583375E-2
5.171398084E1,-6.421531737E-2,8.780929446E-2,3.840702027E-2
5.173278943E1,-7.062921673E-2,5.390727147E-2,3.962871432E-2
5.175159802E1,-6.757497787E-2,1.908897609E-2,4.115583375E-2
5.177040657E1,-7.826480269E-2,-1.527118147E-4,3.962871432E-2
5.178921516E1,-9.781191498E-2,-2.901524538E-3,3.932329267E-2
5.180802370E1,-9.109259397E-2,-3.512371797E-3,4.818057641E-2
5.182683230E1,-5.016583204E-2,-2.901524538E-3,5.367820337E-2
5.184564089E1,-3.764346242E-2,1.969982497E-2,3.779617324E-2
5.186444943E1,-9.048175067E-2,5.299099907E-2,4.810422193E-3
5.188325802E1,-1.662268043E-1,6.887302548E-2,-8.322793990E-3
5.190206657E1,-1.873010397E-1,6.429167092E-2,2.290677221E-4
5.192087516E1,-1.393495351E-1,6.795676053E-2,1.000262424E-2
5.193968375E1,-5.047125369E-2,1.171299592E-1,2.099787444E-2
5.195849230E1,2.313583903E-2,2.044811249E-1,1.824906096E-2
5.197730089E1,3.229855001E-2,3.040492237E-1,-1.298050396E-3
5.199610943E1,-1.168245357E-2,3.654393852E-1,-1.534753758E-2
5.201491802E1,-5.719057471E-2,3.422271907E-1,-4.352286924E-3
5.203372662E1,-9.048175067E-2,2.331909388E-1,1.305686031E-2
5.205253516E1,-1.094180122E-1,9.239064902E-2,-2.825168660E-3
5.207134375E1,-1.179698780E-1,-9.926267900E-3,-3.581092134E-2
5.209015230E1,-9.842276573E-2,-4.840964451E-2,-5.841226876E-2
5.210896089E1,-5.719057471E-2,-1.847812906E-2,-8.528954536E-2
5.212776948E1,3.588727675E-3,4.535540938E-2,-9.475768358E-2
5.214657802E1,5.612159148E-2,1.525591016E-1,-8.590039611E-2
5.216538662E1,8.758022636E-2,2.918322682E-1,-8.712209016E-2
5.218419516E1,9.155073017E-2,4.011739492E-1,-9.964445978E-2
5.220300375E1,8.330429345E-2,4.344651103E-1,-1.201078445E-1
5.222181235E1,6.711684167E-2,4.366030693E-1,-1.411820799E-1
5.224062089E1,5.062396824E-2,3.810159862E-1,-1.280488521E-1
5.225942948E1,5.551074445E-2,2.228065431E-1,-1.002553031E-1
5.227823802E1,7.017108053E-2,-9.620844387E-3,-7.612683624E-2
5.229704662E1,9.032903612E-2,-2.438807636E-1,-3.703261539E-2
5.231585521E1,1.324774921E-1,-4.387410581E-1,2.832804248E-2
5.233466375E1,1.883700192E-1,-4.656183124E-1,1.110978425E-1
5.235347235E1,1.602710485E-1,-1.901262105E-1,2.063900232E-1
5.237228089E1,5.551074445E-2,2.667875290E-1,2.735832036E-1
5.239108948E1,-8.322793990E-3,7.044596076E-1,2.473167777E-1
5.240989808E1,4.115583375E-2,1.008356094E0,1.107924208E-1
5.242870662E1,1.761530787E-1,1.053558826E0,-1.229330152E-2
5.244751521E1,2.937411666E-1,7.627955079E-1,-8.864920586E-2
5.246632375E1,2.995442152E-1,1.892099380E-1,-1.393495351E-1
5.248513235E1,1.972273141E-1,-3.159607351E-1,-1.051420867E-1
5.250394094E1,6.772769243E-2,-4.537068009E-1,-3.000787087E-2
5.252274948E1,-1.290414855E-2,-2.487675399E-1,1.641651988E-2
5.254155808E1,-3.436015919E-3,8.964183182E-2,4.909684882E-2
5.256036662E1,8.086090535E-2,3.461976945E-1,7.902836055E-2
5.257917521E1,1.960056126E-1,3.968980014E-1,7.353074104E-2
5.259798381E1,2.888543904E-1,2.447970361E-1,3.077143058E-2
5.261679235E1,3.371113241E-1,4.413371533E-2,-2.206685767E-2
5.263560094E1,2.409028858E-1,-7.681404054E-2,-7.918107510E-2
5.265440948E1,8.819106966E-2,-1.571404636E-1,-7.154548168E-2
5.267321808E1,6.375718117E-2,-2.218902707E-1,-7.337802649E-2
5.269202667E1,7.078192383E-2,-1.855448484E-1,-7.612683624E-2
5.271083521E1,3.382566571E-2,-1.085781008E-1,-1.809635013E-2
5.272964380E1,4.054498672E-2,-4.260659590E-2,2.527380548E-2
5.274845235E1,8.147175610E-2,2.031067200E-2,4.054498672E-2
5.276726094E1,8.696937561E-2,7.284353673E-2,4.665346071E-2
5.278606954E1,5.398362502E-2,1.433963925E-1,1.916533336E-2
5.280487808E1,1.855448633E-2,1.956238300E-1,1.855448633E-2
5.282368667E1,4.115583375E-2,1.675248593E-1,5.734328553E-2
5.284249521E1,1.104869992E-1,7.803573459E-2,8.788564801E-2
5.286130381E1,1.837886721E-1,-6.032116711E-2,1.162900478E-1
5.288011240E1,1.996707022E-1,-2.182251811E-1,9.582666308E-2
5.289892094E1,1.605764776E-1,-3.177932799E-1,5.367820337E-2
5.291772954E1,1.178171635E-1,-3.608580232E-1,3.443651274E-2
5.293653813E1,8.055548370E-2,-3.959817290E-1,1.550024934E-2
5.295534667E1,5.520532280E-2,-4.198047817E-1,1.947075687E-2
5.297415526E1,3.382566571E-2,-4.350759685E-1,1.977618039E-2
5.299296380E1,2.619007602E-2,-4.466820657E-1,2.038702741E-2
5.301177240E1,4.268295318E-2,-4.503471553E-1,3.016058356E-2
5.303058099E1,8.483141661E-2,-4.475983381E-1,3.779617324E-2
5.304938954E1,1.254527569E-1,-4.253024161E-1,3.718532622E-2
5.306819813E1,1.068219170E-1,-3.565820754E-1,2.221956849E-2
5.308700672E1,3.413109109E-2,-2.481566966E-1,2.977880416E-3
5.310581526E1,-2.023431472E-2,-1.595838517E-1,-3.130592173E-3
5.312462386E1,-1.382041909E-2,-1.372879148E-1,3.283303929E-3
5.314343240E1,1.305686031E-2,-1.806580722E-1,1.275143679E-2
5.316224099E1,1.947075687E-2,-2.377723008E-1,5.726693198E-3
