"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.798424191E2,5.515456200E-1,-9.610772133E0,-2.246860504E0
1.798612283E2,5.240281820E-1,-9.566504478E0,-2.151147604E0
1.798800374E2,5.527420044E-1,-9.529416084E0,-2.102094650E0
1.798988466E2,6.065805554E-1,-9.538987160E0,-2.149951220E0
1.799176558E2,6.759724021E-1,-9.547362328E0,-2.215753794E0
1.799364649E2,7.130611539E-1,-9.522237778E0,-2.189432621E0
1.799552741E2,6.915257573E-1,-9.499505997E0,-2.068595171E0
1.799740833E2,6.161518097E-1,-9.498309135E0,-1.933400750E0
1.799928924E2,5.407779217E-1,-9.488738060E0,-1.931007862E0
1.800117016E2,4.271188378E-1,-9.511469841E0,-1.946561217E0
1.800305107E2,4.606183469E-1,-9.552147865E0,-1.965703845E0
1.800493199E2,5.228317380E-1,-9.585647583E0,-1.903490424E0
1.800681290E2,6.017948985E-1,-9.588040352E0,-1.793420553E0
1.800869382E2,6.795616150E-1,-9.554540634E0,-1.698904037E0
1.801057474E2,7.477570772E-1,-9.552147865E0,-1.603191137E0
1.801245565E2,7.525427341E-1,-9.614361763E0,-1.578066587E0
1.801433657E2,6.903293133E-1,-9.623932838E0,-1.555334687E0
1.801621749E2,6.640082598E-1,-9.640682220E0,-1.499103427E0
1.801809840E2,6.017948985E-1,-9.628718376E0,-1.450050473E0
1.801997932E2,5.898307562E-1,-9.708877563E0,-1.471585870E0
1.802186024E2,5.766702294E-1,-9.793823242E0,-1.447657704E0
1.802374115E2,5.324030519E-1,-9.808179855E0,-1.357926846E0
1.802562207E2,4.283152521E-1,-9.789037704E0,-1.239482164E0
1.802750298E2,3.457628787E-1,-9.767501831E0,-1.203589797E0
1.802938390E2,2.775674164E-1,-9.808179855E0,-1.147358418E0
1.803126482E2,2.225325108E-1,-9.749555588E0,-1.033699393E0
1.803314573E2,1.950150430E-1,-9.681360245E0,-9.511470199E-1
1.803502665E2,1.950150430E-1,-9.674181938E0,-8.793623447E-1
1.803690757E2,2.213360965E-1,-9.678967476E0,-8.135597110E-1
1.803878848E2,2.392822653E-1,-9.639486313E0,-8.267202377E-1
1.804066940E2,3.026920557E-1,-9.522237778E0,-9.128618240E-1
1.804255031E2,3.720839322E-1,-9.501898766E0,-9.044869542E-1
1.804443123E2,5.168496966E-1,-9.458827972E0,-8.901300430E-1
1.804631214E2,5.922235847E-1,-9.505488396E0,-8.578268886E-1
1.804819306E2,5.036891699E-1,-9.589237213E0,-7.597211599E-1
1.805007398E2,2.392822653E-1,-9.595218658E0,-6.448656917E-1
1.805195489E2,9.571290761E-2,-9.550951958E0,-5.647061467E-1
1.805383581E2,5.742774159E-2,-9.537791252E0,-4.342973232E-1
1.805571673E2,2.033899166E-2,-9.486345291E0,-2.895315289E-1
1.805759764E2,-5.982056726E-3,-9.536594391E0,-2.261217386E-1
1.805947856E2,1.316052489E-2,-9.562915802E0,-3.098705411E-1
1.806135947E2,6.699903309E-2,-9.591629982E0,-4.462614357E-1
1.806324039E2,1.914258152E-1,-9.659825325E0,-6.257231236E-1
1.806512131E2,2.380858511E-1,-9.769894600E0,-7.884350419E-1
1.806700222E2,1.710868180E-1,-9.862018585E0,-7.549355626E-1
1.806888314E2,-1.567298770E-1,-9.796216011E0,-4.749752879E-1
1.807076406E2,-5.371887088E-1,-9.646664619E0,-3.038884699E-1
1.807264497E2,-7.944171429E-1,-9.815358162E0,-4.486542344E-1
1.807452588E2,-7.776673436E-1,-1.010728264E1,-8.315058947E-1
1.807640680E2,-4.295116663E-1,-9.796216011E0,-8.578268886E-1
1.807828772E2,-2.763710022E-1,-9.585647583E0,-3.134597540E-1
1.808016863E2,-3.696911037E-1,-9.668199539E0,8.614161611E-2
1.808204955E2,-5.000999570E-1,-9.783055305E0,-2.153540403E-2
1.808393046E2,-3.302095234E-1,-9.702896118E0,-3.972085714E-1
1.808581138E2,-2.991028316E-2,-9.620343208E0,-6.484549642E-1
1.808769230E2,3.074777126E-1,-9.714859962E0,-5.335994363E-1
1.808957321E2,4.701896608E-1,-9.732806206E0,-2.464607358E-1
1.809145413E2,4.594219327E-1,-9.675378799E0,-9.092725813E-2
1.809333504E2,4.007977843E-1,-9.696913719E0,-2.297109663E-1
1.809521596E2,7.298108935E-2,-9.718449593E0,-4.414757788E-1
1.809709687E2,-2.237289101E-1,-9.662218094E0,-3.218346536E-1
1.809897779E2,-4.677968323E-1,-9.662218094E0,-1.399801224E-1
1.810085871E2,-5.539384484E-1,-9.835697174E0,-4.785645381E-2
1.810273962E2,-4.618147612E-1,-9.881160736E0,-2.153540403E-2
1.810462054E2,-2.967100143E-1,-9.723235130E0,-3.589234129E-2
1.810650145E2,-1.220339537E-1,-9.662218094E0,5.383851007E-2
1.810838237E2,-1.316052489E-2,-9.657432556E0,1.100698411E-1
1.811026329E2,2.033899277E-1,-9.634700775E0,3.469592705E-2
1.811214420E2,4.055834413E-1,-9.716055870E0,-5.742774159E-2
1.811402512E2,5.539384484E-1,-9.818947792E0,-1.280160099E-1
1.811590603E2,3.864408433E-1,-9.824930191E0,-2.189432681E-1
1.811778695E2,2.751746029E-2,-9.879964828E0,-3.206382394E-1
1.811966786E2,-3.302095234E-1,-9.893125534E0,-2.703889608E-1
1.812154878E2,-4.809573591E-1,-9.789037704E0,-1.806581169E-1
1.812342970E2,-3.984049559E-1,-9.711270332E0,-1.926222295E-1
1.812531061E2,-2.883351147E-1,-9.743574142E0,-2.691925466E-1
1.812719152E2,-1.244267747E-1,-9.790233612E0,-2.608176768E-1
1.812907244E2,-1.076770201E-1,-9.772287369E0,-1.100698411E-1
1.813095336E2,-1.770688742E-1,-9.784252167E0,7.417750359E-2
1.813283427E2,-2.703889608E-1,-9.744770050E0,2.033899277E-1
1.813471519E2,-3.026920557E-1,-9.659825325E0,2.177468538E-1
1.813659610E2,-3.589234054E-1,-9.607182503E0,2.596212626E-1
1.813847702E2,-4.474578202E-1,-9.602396965E0,2.787638307E-1
1.814035794E2,-6.329016089E-1,-9.701699257E0,2.249253243E-1
1.814223885E2,-8.231309652E-1,-9.737591743E0,1.184447184E-1
1.814411976E2,-9.619147182E-1,-9.739984512E0,8.614161611E-2
1.814600068E2,-1.019342422E0,-9.640682220E0,1.926222295E-1
1.814788160E2,-8.470591903E-1,-9.659825325E0,2.931207716E-1
1.814976251E2,-6.412764788E-1,-9.719645500E0,3.026920557E-1
1.815164343E2,-4.558327198E-1,-9.766305923E0,2.261217386E-1
1.815352434E2,-4.414757788E-1,-9.799804688E0,1.399801224E-1
1.815540526E2,-5.515456200E-1,-9.787840843E0,9.930214286E-2
1.815728618E2,-4.857429862E-1,-9.747162819E0,8.015955985E-2
1.815916709E2,-3.290131092E-1,-9.712467194E0,1.615155339E-1
1.816104800E2,-1.519442350E-1,-9.730413437E0,3.792623878E-1
1.816292892E2,-1.316052526E-1,-9.735198975E0,5.503492355E-1
1.816480984E2,-1.100698411E-1,-9.729216576E0,5.072783828E-1
1.816669075E2,-4.666004330E-2,-9.768698692E0,1.962114573E-1
1.816857167E2,2.273181453E-2,-9.757930756E0,-6.221338734E-2
1.817045258E2,-1.016949639E-1,-9.645467758E0,-9.451649338E-2
1.817233350E2,-4.175475538E-1,-9.667003632E0,4.785645287E-3
1.817421441E2,-7.561319470E-1,-9.700503349E0,1.064806059E-1
1.817609533E2,-9.092726111E-1,-9.706484795E0,1.746760458E-1
1.817797624E2,-8.458628058E-1,-9.664610863E0,2.225325108E-1
1.817985715E2,-6.233302951E-1,-9.552147865E0,2.572284341E-1
1.818173807E2,-4.067798555E-1,-9.621540070E0,2.979064286E-1
1.818361899E2,-3.768695593E-1,-9.730413437E0,2.632105052E-1
1.818549990E2,-4.139583111E-1,-9.850054741E0,2.105683982E-1
1.818738082E2,-5.108676553E-1,-9.883553505E0,1.890329868E-1
1.818926173E2,-6.687939167E-1,-9.860821724E0,3.086741269E-1
1.819114265E2,-8.303094506E-1,-9.841679573E0,4.115654826E-1
1.819302356E2,-1.051645517E0,-9.981659889E0,6.041877270E-1
1.819490448E2,-1.375872970E0,-9.918250084E0,6.723831892E-1
1.819678539E2,-1.524227977E0,-9.334401131E0,3.062812984E-1
1.819866631E2,-1.048056364E0,-9.272188187E0,5.503492057E-2
1.820054722E2,-7.190431952E-1,-9.749555588E0,4.606183469E-1
1.820242814E2,-5.036891699E-1,-9.952945709E0,8.422735929E-1
1.820430906E2,-5.910272002E-1,-9.793823242E0,7.142575383E-1
1.820618997E2,-9.332008362E-1,-9.736394882E0,4.151547253E-1
1.820807088E2,-1.189232826E0,-9.772287369E0,2.608176768E-1
1.820995180E2,-1.390229940E0,-9.846465111E0,3.110669553E-1
1.821183271E2,-1.470389485E0,-9.954142570E0,4.941178858E-1
1.821371363E2,-1.385444283E0,-9.911071777E0,6.496513486E-1
1.821559455E2,-1.074377418E0,-9.848857880E0,7.513462901E-1
1.821747546E2,-8.745766878E-1,-9.766305923E0,8.171489239E-1
1.821935637E2,-7.082754970E-1,-9.785448074E0,7.429714203E-1
1.822123729E2,-6.711867452E-1,-9.802198410E0,7.154539824E-1
1.822311821E2,-7.405785918E-1,-9.875179291E0,8.159525394E-1
1.822499912E2,-8.530412912E-1,-9.943374634E0,9.008977413E-1
1.822688004E2,-9.726824164E-1,-9.890732765E0,9.116654396E-1
1.822876095E2,-1.100698471E0,-9.766305923E0,8.733802438E-1
1.823064186E2,-1.173679471E0,-9.629914284E0,7.525427341E-1
1.823252278E2,-1.196411371E0,-9.505488396E0,4.869394004E-1
1.823440370E2,-1.134197950E0,-9.337990761E0,2.129612118E-1
1.823628461E2,-1.024128079E0,-9.260223389E0,1.328016520E-1
1.823816552E2,-8.542376757E-1,-9.415757179E0,2.919243574E-1
1.824004644E2,-6.951149702E-1,-9.555737495E0,5.814558864E-1
1.824192735E2,-5.958128572E-1,-9.538987160E0,8.063812256E-1
1.824380827E2,-6.233302951E-1,-9.426525116E0,8.973084688E-1
1.824568919E2,-7.453642488E-1,-9.431310654E0,7.274180651E-1
1.824757010E2,-9.595218897E-1,-9.533005714E0,3.661018610E-1
1.824945101E2,-1.154536963E0,-9.617950439E0,9.212367237E-2
1.825133193E2,-1.215553880E0,-9.640682220E0,9.571290575E-3
1.825321284E2,-1.180858016E0,-9.701699257E0,2.596212626E-1
1.825509376E2,-1.143769264E0,-9.757930756E0,6.867401004E-1
1.825697467E2,-1.088734269E0,-9.745966911E0,8.757730722E-1
1.825885559E2,-1.074377418E0,-9.745966911E0,7.633104324E-1
1.826073650E2,-1.049252748E0,-9.706484795E0,3.924229145E-1
1.826261742E2,-9.643075466E-1,-9.665806770E0,2.392822690E-2
1.826449833E2,-9.152546525E-1,-9.622735977E0,-4.546362907E-2
1.826637925E2,-9.044869542E-1,-9.607182503E0,2.057827413E-1
1.826826016E2,-9.547362328E-1,-9.570094109E0,5.359922647E-1
1.827014108E2,-9.810572863E-1,-9.523433685E0,6.975077987E-1
1.827202199E2,-1.038485050E0,-9.499505997E0,6.065805554E-1
1.827390290E2,-1.046859860E0,-9.438488960E0,3.278166950E-1
1.827578382E2,-9.834501147E-1,-9.327222824E0,7.178468257E-2
1.827766473E2,-8.925228715E-1,-9.266205788E0,2.033899166E-2
1.827954565E2,-7.322037220E-1,-9.382257462E0,1.627119333E-1
1.828142657E2,-7.800601721E-1,-9.576076508E0,5.144568682E-1
1.828330748E2,-9.415757060E-1,-9.829715729E0,7.944171429E-1
1.828518839E2,-1.133001566E0,-9.975677490E0,7.046862841E-1
1.828706931E2,-1.223928809E0,-1.003071213E1,4.235295951E-1
1.828895022E2,-1.219143152E0,-9.997213364E0,7.058826834E-2
1.829083113E2,-1.073180914E0,-9.987641335E0,-1.591227055E-1
1.829271205E2,-8.961120844E-1,-1.002592659E1,-1.280160099E-1
1.829459297E2,-8.327022791E-1,-9.931410789E0,8.733802289E-2
1.829647388E2,-8.650053740E-1,-9.790233612E0,3.708875179E-1
1.829835480E2,-8.506484628E-1,-9.687342644E0,5.359922647E-1
1.830023571E2,-7.657032609E-1,-9.554540634E0,5.312066078E-1
1.830211662E2,-7.106683254E-1,-9.406186104E0,4.666004181E-1
1.830399754E2,-6.759724021E-1,-9.346364975E0,3.840480447E-1
1.830587845E2,-6.819544435E-1,-9.464810371E0,3.577269912E-1
1.830775937E2,-6.939185858E-1,-9.651450157E0,4.079762697E-1
1.830964028E2,-7.657032609E-1,-9.870393753E0,4.450650215E-1
1.831152120E2,-9.595218897E-1,-1.002473068E1,4.151547253E-1
1.831340211E2,-1.094716311E0,-1.002353382E1,2.285145670E-1
1.831528302E2,-1.046859860E0,-9.929018021E0,-1.316052489E-2
1.831716394E2,-9.236295223E-1,-9.917053223E0,-1.160518974E-1
1.831904485E2,-7.549355626E-1,-9.881160736E0,-7.657032460E-2
1.832092577E2,-6.125625968E-1,-9.791430473E0,9.092725813E-2
1.832280668E2,-5.132604837E-1,-9.736394882E0,2.931207716E-1
1.832468760E2,-4.977070987E-1,-9.712467194E0,4.259224236E-1
1.832656851E2,-5.228317380E-1,-9.667003632E0,4.869394004E-1
1.832844943E2,-5.790630579E-1,-9.580862045E0,3.744767308E-1
1.833033034E2,-6.855437160E-1,-9.573683739E0,1.627119333E-1
1.833221125E2,-7.298108935E-1,-9.646664619E0,3.948157281E-2
1.833409217E2,-7.178468108E-1,-9.687342644E0,5.383851007E-2
1.833597308E2,-6.568298340E-1,-9.725627899E0,1.256231815E-1
1.833785400E2,-6.412764788E-1,-9.750752449E0,2.045863420E-1
1.833973491E2,-6.843472719E-1,-9.771091461E0,2.931207716E-1
1.834161583E2,-7.501499057E-1,-9.769894600E0,3.349951804E-1
1.834349674E2,-7.740781307E-1,-9.762716293E0,2.500499785E-1
1.834537765E2,-7.836494446E-1,-9.751948357E0,1.292124242E-1
1.834725857E2,-7.537391186E-1,-9.730413437E0,6.699903309E-2
1.834913948E2,-6.771687865E-1,-9.706484795E0,9.690931439E-2
1.835102039E2,-6.065805554E-1,-9.732806206E0,1.519442350E-1
1.835290131E2,-5.156532526E-1,-9.784252167E0,2.081755698E-1
1.835478222E2,-4.486542344E-1,-9.778269768E0,2.428714931E-1
1.835666314E2,-4.091726840E-1,-9.713663101E0,2.141576260E-1
1.835854405E2,-4.007977843E-1,-9.663414001E0,1.387837082E-1
1.836042497E2,-3.804588020E-1,-9.671789169E0,2.871387079E-2
1.836230588E2,-3.577269912E-1,-9.743574142E0,-5.144568533E-2
1.836418680E2,-4.271188378E-1,-9.806983948E0,-1.316052489E-2
1.836606771E2,-5.228317380E-1,-9.836894035E0,5.383851007E-2
1.836794862E2,-5.479564071E-1,-9.750752449E0,3.230310604E-2
1.836982954E2,-5.419743061E-1,-9.640682220E0,-3.110669367E-2
1.837171045E2,-4.977070987E-1,-9.662218094E0,-1.268195957E-1
1.837359136E2,-4.941178858E-1,-9.750752449E0,-1.710868180E-1
1.837547228E2,-4.893322289E-1,-9.795019150E0,-7.298108935E-2
1.837735319E2,-4.462614357E-1,-9.690931320E0,-4.426721856E-2
1.837923411E2,-3.816552162E-1,-9.625128746E0,-8.374879137E-3
1.838111502E2,-3.290131092E-1,-9.671789169E0,4.067798331E-2
1.838299594E2,-2.895315289E-1,-9.731609344E0,-3.349951655E-2
1.838487685E2,-3.002992272E-1,-9.762716293E0,-1.770688742E-1
1.838675776E2,-2.787638307E-1,-9.725627899E0,-2.667997181E-1
1.838863868E2,-3.505485058E-1,-9.711270332E0,-2.237289101E-1
1.839051959E2,-4.043870270E-1,-9.731609344E0,-1.387837082E-1
1.839240050E2,-3.996013701E-1,-9.736394882E0,-1.280160099E-1
1.839428142E2,-3.768695593E-1,-9.712467194E0,-9.690931439E-2
1.839616233E2,-3.613162339E-1,-9.701699257E0,-1.351944804E-1
1.839804324E2,-3.469592929E-1,-9.708877563E0,-1.806581169E-1
1.839992416E2,-3.613162339E-1,-9.728020668E0,-2.189432681E-1
1.840180507E2,-4.043870270E-1,-9.750752449E0,-3.326023519E-1
1.840368599E2,-4.534398913E-1,-9.717252731E0,-3.792623878E-1
1.840556690E2,-4.426721931E-1,-9.668199539E0,-3.230310678E-1
1.840744782E2,-3.948157430E-1,-9.724431038E0,-2.787638307E-1
1.840932873E2,-3.756731451E-1,-9.781859398E0,-2.835494876E-1
1.841120964E2,-3.457628787E-1,-9.723235130E0,-2.476571500E-1
1.841309056E2,-3.421736360E-1,-9.672985077E0,-2.069791555E-1
1.841497147E2,-3.924229145E-1,-9.712467194E0,-1.950150430E-1
1.841685238E2,-4.534398913E-1,-9.754341125E0,-2.141576260E-1
1.841873330E2,-4.606183469E-1,-9.722038269E0,-2.572284341E-1
1.842061421E2,-4.402793646E-1,-9.705288887E0,-2.452643216E-1
1.842249512E2,-4.462614357E-1,-9.728020668E0,-1.663011760E-1
1.842437604E2,-4.402793646E-1,-9.747162819E0,-1.232303679E-1
1.842625695E2,-4.414757788E-1,-9.735198975E0,-1.854437590E-1
1.842813787E2,-4.199403822E-1,-9.726823807E0,-3.050848842E-1
1.843001878E2,-3.900300860E-1,-9.724431038E0,-3.421736360E-1
1.843189969E2,-4.175475538E-1,-9.732806206E0,-2.751746178E-1
1.843378061E2,-4.642075896E-1,-9.741181374E0,-1.890329868E-1
1.843566152E2,-5.048855543E-1,-9.751948357E0,-1.483550072E-1
1.843754244E2,-4.845465720E-1,-9.722038269E0,-1.722832322E-1
1.843942335E2,-4.701896608E-1,-9.712467194E0,-2.548356056E-1
1.844130426E2,-4.187439680E-1,-9.734002113E0,-3.469592929E-1
1.844318518E2,-3.672982752E-1,-9.751948357E0,-3.804588020E-1
1.844506609E2,-3.828516304E-1,-9.748359680E0,-2.787638307E-1
1.844694700E2,-3.912265003E-1,-9.717252731E0,-1.555334777E-1
1.844882792E2,-4.019941986E-1,-9.678967476E0,-1.363908947E-1
1.845070883E2,-3.756731451E-1,-9.704092026E0,-1.794617027E-1
1.845258974E2,-3.302095234E-1,-9.718449593E0,-2.069791555E-1
1.845447065E2,-2.967100143E-1,-9.726823807E0,-2.560320199E-1
1.845635157E2,-3.002992272E-1,-9.738788605E0,-3.337987661E-1
1.845823248E2,-3.278166950E-1,-9.731609344E0,-3.182454109E-1
1.846011339E2,-3.864408433E-1,-9.732806206E0,-2.835494876E-1
1.846199431E2,-4.354937077E-1,-9.710074425E0,-2.620140910E-1
1.846387522E2,-4.103690982E-1,-9.720842361E0,-2.799602449E-1
1.846575614E2,-3.876372576E-1,-9.735198975E0,-3.026920557E-1
1.846763705E2,-3.349951804E-1,-9.728020668E0,-3.206382394E-1
1.846951796E2,-2.572284341E-1,-9.722038269E0,-3.182454109E-1
1.847139888E2,-2.237289101E-1,-9.725627899E0,-2.883351147E-1
1.847327979E2,-2.297109663E-1,-9.735198975E0,-2.404786795E-1
1.847516070E2,-2.787638307E-1,-9.700503349E0,-2.440679073E-1
1.847704162E2,-2.931207716E-1,-9.708877563E0,-2.787638307E-1
1.847892253E2,-2.859423161E-1,-9.722038269E0,-3.349951804E-1
1.848080344E2,-2.285145670E-1,-9.683753014E0,-3.649054468E-1
1.848268436E2,-1.603191197E-1,-9.717252731E0,-3.493520916E-1
1.848456527E2,-1.555334777E-1,-9.724431038E0,-2.943171859E-1
1.848644619E2,-1.519442350E-1,-9.732806206E0,-2.536391914E-1
1.848832710E2,-2.524427772E-1,-9.725627899E0,-2.105683982E-1
1.849020801E2,-3.409772217E-1,-9.700503349E0,-2.081755698E-1
1.849208893E2,-4.031906128E-1,-9.711270332E0,-2.368894368E-1
1.849396984E2,-3.768695593E-1,-9.718449593E0,-2.847459018E-1
1.849585075E2,-3.290131092E-1,-9.707681656E0,-2.691925466E-1
1.849773167E2,-2.907279432E-1,-9.725627899E0,-2.177468538E-1
1.849961258E2,-2.787638307E-1,-9.742377281E0,-1.339980662E-1
1.850149349E2,-3.290131092E-1,-9.723235130E0,-7.058826834E-2
1.850337440E2,-3.684946895E-1,-9.736394882E0,-8.973085135E-2
1.850525532E2,-3.768695593E-1,-9.736394882E0,-1.686939895E-1
1.850713623E2,-3.996013701E-1,-9.755537987E0,-2.225325108E-1
1.850901714E2,-4.307080805E-1,-9.705288887E0,-2.093719840E-1
1.851089806E2,-4.677968323E-1,-9.702896118E0,-1.854437590E-1
1.851277897E2,-4.402793646E-1,-9.726823807E0,-1.304088384E-1
1.851465988E2,-3.481557071E-1,-9.748359680E0,-1.555334777E-1
1.851654080E2,-3.062812984E-1,-9.743574142E0,-1.555334777E-1
1.851842171E2,-3.074777126E-1,-9.702896118E0,-1.196411327E-1
1.852030262E2,-3.361915946E-1,-9.681360245E0,-1.244267747E-1
1.852218354E2,-4.211367965E-1,-9.712467194E0,-1.220339537E-1
1.852406445E2,-4.833501875E-1,-9.765109062E0,-7.537391037E-2
1.852594536E2,-5.060819983E-1,-9.741181374E0,-4.546362907E-2
1.852782627E2,-4.965106845E-1,-9.713663101E0,-5.742774159E-2
1.852970719E2,-4.989035130E-1,-9.720842361E0,-5.623133108E-2
1.853158810E2,-5.371887088E-1,-9.707681656E0,0.000000000E0
1.853346901E2,-6.149554253E-1,-9.726823807E0,1.016949639E-1
1.853534993E2,-7.154539824E-1,-9.729216576E0,1.495514214E-1
1.853723084E2,-7.381857634E-1,-9.682557106E0,2.093719840E-1
1.853911175E2,-6.819544435E-1,-9.688538551E0,2.739782035E-1
1.854099267E2,-6.436693072E-1,-9.763913155E0,2.811566591E-1
1.854287358E2,-6.675975323E-1,-9.777072906E0,3.074777126E-1
1.854475449E2,-7.082754970E-1,-9.718449593E0,2.727817893E-1
1.854663540E2,-7.585247755E-1,-9.674181938E0,2.021935135E-1
1.854851632E2,-7.908278704E-1,-9.693324089E0,1.998006850E-1
1.855039723E2,-7.764709592E-1,-9.690931320E0,2.165504545E-1
1.855227814E2,-7.034898400E-1,-9.717252731E0,2.237289101E-1
1.855415906E2,-6.831508875E-1,-9.736394882E0,2.500499785E-1
1.855603997E2,-6.448656917E-1,-9.737591743E0,2.285145670E-1
1.855792088E2,-5.539384484E-1,-9.744770050E0,1.196411327E-1
1.855980180E2,-5.395814776E-1,-9.779465675E0,5.383851007E-2
1.856168271E2,-5.838487148E-1,-9.796216011E0,1.028913707E-1
1.856356362E2,-6.532405615E-1,-9.762716293E0,1.902294010E-1
1.856544454E2,-6.400800347E-1,-9.763913155E0,3.062812984E-1
1.856732545E2,-6.161518097E-1,-9.729216576E0,3.122633696E-1
1.856920636E2,-6.293123364E-1,-9.714859962E0,2.691925466E-1
1.857108727E2,-6.723831892E-1,-9.706484795E0,2.608176768E-1
1.857296819E2,-6.927221417E-1,-9.712467194E0,2.416750938E-1
1.857484910E2,-7.046862841E-1,-9.739984512E0,2.081755698E-1
1.857673001E2,-6.747759581E-1,-9.753145218E0,2.153540403E-1
1.857861092E2,-6.807580590E-1,-9.738788605E0,2.859423161E-1
1.858049184E2,-6.831508875E-1,-9.730413437E0,3.038884699E-1
1.858237275E2,-6.999006271E-1,-9.706484795E0,3.409772217E-1
1.858425366E2,-6.664010882E-1,-9.708877563E0,3.314059377E-1
1.858613457E2,-6.664010882E-1,-9.741181374E0,2.823530734E-1
1.858801549E2,-6.436693072E-1,-9.756733894E0,2.045863420E-1
1.858989640E2,-6.077769399E-1,-9.748359680E0,1.603191197E-1
1.859177731E2,-6.077769399E-1,-9.728020668E0,1.818545163E-1
1.859365822E2,-6.149554253E-1,-9.677771568E0,2.620140910E-1
1.859553914E2,-6.436693072E-1,-9.710074425E0,2.919243574E-1
1.859742005E2,-6.556333899E-1,-9.772287369E0,2.835494876E-1
1.859930096E2,-6.664010882E-1,-9.783055305E0,2.333002090E-1
1.860118187E2,-6.747759581E-1,-9.736394882E0,2.225325108E-1
1.860306279E2,-6.723831892E-1,-9.675378799E0,2.057827413E-1
1.860494370E2,-6.867401004E-1,-9.686145782E0,1.938186288E-1
1.860682461E2,-6.927221417E-1,-9.729216576E0,2.309073806E-1
1.860870552E2,-6.580262184E-1,-9.699306488E0,2.955136001E-1
1.861058644E2,-6.185446382E-1,-9.705288887E0,2.632105052E-1
1.861246735E2,-5.778666735E-1,-9.725627899E0,1.938186288E-1
1.861434826E2,-5.599204898E-1,-9.735198975E0,1.220339537E-1
1.861622918E2,-6.149554253E-1,-9.779465675E0,1.088734269E-1
1.861811009E2,-6.604190469E-1,-9.778269768E0,1.052841991E-1
1.861999100E2,-6.293123364E-1,-9.743574142E0,8.374879509E-2
1.862187192E2,-5.946164131E-1,-9.707681656E0,1.052841991E-1
1.862375283E2,-5.647061467E-1,-9.726823807E0,1.471585929E-1
1.862563374E2,-5.611169338E-1,-9.713663101E0,1.734796464E-1
1.862751465E2,-5.718846321E-1,-9.743574142E0,1.519442350E-1
1.862939556E2,-6.173482537E-1,-9.712467194E0,1.100698411E-1
1.863127648E2,-6.113662124E-1,-9.682557106E0,1.028913707E-1
1.863315739E2,-5.982056856E-1,-9.722038269E0,1.028913707E-1
1.863503830E2,-6.029912829E-1,-9.722038269E0,1.220339537E-1
1.863691921E2,-5.874379873E-1,-9.719645500E0,1.268195957E-1
1.863880012E2,-5.814558864E-1,-9.754341125E0,1.292124242E-1
1.864068104E2,-5.814558864E-1,-9.743574142E0,8.973085135E-2
1.864256195E2,-5.527420044E-1,-9.724431038E0,4.307080805E-2
1.864444286E2,-5.575276613E-1,-9.720842361E0,2.632104978E-2
1.864632377E2,-5.754738450E-1,-9.728020668E0,7.776673883E-2
1.864820469E2,-5.635097623E-1,-9.714859962E0,1.268195957E-1
1.865008560E2,-5.623133183E-1,-9.704092026E0,1.531406492E-1
1.865196651E2,-5.587241054E-1,-9.682557106E0,1.758724600E-1
1.865384743E2,-5.850451589E-1,-9.724431038E0,1.746760458E-1
1.865572834E2,-6.699903607E-1,-9.738788605E0,1.184447184E-1
1.865760925E2,-6.747759581E-1,-9.728020668E0,-8.374879137E-3
1.865949016E2,-6.077769399E-1,-9.748359680E0,-7.776673883E-2
1.866137108E2,-5.539384484E-1,-9.738788605E0,-4.905286431E-2
1.866325199E2,-4.989035130E-1,-9.717252731E0,4.187439755E-2
1.866513290E2,-4.797609448E-1,-9.705288887E0,1.423729509E-1
1.866701381E2,-4.857429862E-1,-9.710074425E0,1.674975902E-1
1.866889472E2,-4.666004181E-1,-9.717252731E0,1.184447184E-1
1.867077563E2,-4.869394004E-1,-9.717252731E0,3.708875179E-2
1.867265655E2,-5.623133183E-1,-9.688538551E0,1.316052489E-2
1.867453746E2,-6.053841114E-1,-9.705288887E0,3.110669367E-2
1.867641837E2,-6.448656917E-1,-9.738788605E0,8.853443712E-2
1.867829929E2,-6.185446382E-1,-9.728020668E0,7.298108935E-2
1.868018020E2,-5.359922647E-1,-9.712467194E0,6.580262631E-2
1.868206111E2,-4.881358147E-1,-9.736394882E0,3.469592705E-2
1.868394202E2,-4.594219327E-1,-9.736394882E0,9.571290575E-3
1.868582294E2,-4.905286431E-1,-9.692128181E0,-5.982056726E-3
1.868770385E2,-5.192425251E-1,-9.705288887E0,-2.153540403E-2
1.868958476E2,-5.012963414E-1,-9.734002113E0,-4.905286431E-2
1.869146567E2,-4.749752879E-1,-9.736394882E0,-2.991028316E-2
1.869334658E2,-4.582255483E-1,-9.704092026E0,5.503492057E-2
1.869522749E2,-5.168496966E-1,-9.702896118E0,1.459621787E-1
1.869710840E2,-5.874379873E-1,-9.701699257E0,1.268195957E-1
1.869898932E2,-5.898307562E-1,-9.732806206E0,4.426721856E-2
1.870087023E2,-5.288137794E-1,-9.705288887E0,-1.316052489E-2
1.870275114E2,-4.905286431E-1,-9.716055870E0,-4.067798331E-2
1.870463206E2,-5.000999570E-1,-9.736394882E0,0.000000000E0
1.870651297E2,-5.599204898E-1,-9.765109062E0,5.982056633E-2
