"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.446288882E2,-6.452246189E0,-1.367498159E0,7.349554539E0
2.446476980E2,-6.485745907E0,-1.439282775E0,7.380661488E0
2.446665078E2,-6.546762943E0,-1.497906923E0,7.408178806E0
2.446853176E2,-6.406782627E0,-1.517049551E0,7.341179848E0
2.447041274E2,-6.299105644E0,-1.499103427E0,7.265805721E0
2.447229371E2,-6.378068924E0,-1.479960799E0,7.360322475E0
2.447417469E2,-6.495316982E0,-1.482353687E0,7.422535896E0
2.447605567E2,-6.427121639E0,-1.496710539E0,7.341179848E0
2.447793665E2,-6.349354744E0,-1.470389485E0,7.353144169E0
2.447981763E2,-6.342176437E0,-1.463211060E0,7.410571575E0
2.448169861E2,-6.373282909E0,-1.453639746E0,7.427321434E0
2.448357958E2,-6.372086525E0,-1.458425403E0,7.386643410E0
2.448546056E2,-6.392425537E0,-1.495514154E0,7.331608772E0
2.448734154E2,-6.386443615E0,-1.489532113E0,7.362715244E0
2.448922252E2,-6.360122681E0,-1.489532113E0,7.371089935E0
2.449110349E2,-6.320641041E0,-1.484746456E0,7.361518860E0
2.449298447E2,-6.319444656E0,-1.457229018E0,7.457231998E0
2.449486545E2,-6.314659119E0,-1.434497118E0,7.485945702E0
2.449674643E2,-6.306283951E0,-1.446461320E0,7.491927624E0
2.449862740E2,-6.327819347E0,-1.441675663E0,7.433303356E0
2.450050838E2,-6.375676155E0,-1.444068432E0,7.385447025E0
2.450238936E2,-6.405586243E0,-1.450050473E0,7.335197926E0
2.450427034E2,-6.423532486E0,-1.476371527E0,7.355536938E0
2.450615131E2,-6.472585201E0,-1.472782373E0,7.338787079E0
2.450803229E2,-6.433103561E0,-1.503889084E0,7.294519901E0
2.450991327E2,-6.367300987E0,-1.525424480E0,7.250252724E0
2.451179425E2,-6.411568165E0,-1.505085468E0,7.314858913E0
2.451367523E2,-6.416353703E0,-1.440479279E0,7.378268719E0
2.451555620E2,-6.366104603E0,-1.451246977E0,7.381857872E0
2.451743718E2,-6.314659119E0,-1.470389485E0,7.391428947E0
2.451931816E2,-6.315855503E0,-1.491924882E0,7.453642368E0
2.452119914E2,-6.351747513E0,-1.497906923E0,7.464410305E0
2.452308012E2,-6.312266350E0,-1.496710539E0,7.448856831E0
2.452496110E2,-6.296712875E0,-1.446461320E0,7.383054256E0
2.452684207E2,-6.362515450E0,-1.402194023E0,7.354340553E0
2.452872305E2,-6.464210510E0,-1.409372568E0,7.368697166E0
2.453060403E2,-6.599404812E0,-1.402194023E0,7.325626373E0
2.453248501E2,-6.625725746E0,-1.423729420E0,7.300501823E0
2.453436599E2,-6.531209469E0,-1.456032634E0,7.241877556E0
2.453624696E2,-6.513263226E0,-1.483550072E0,7.216753006E0
2.453812794E2,-6.601797581E0,-1.440479279E0,7.211967468E0
2.454000892E2,-6.650850773E0,-1.392622828E0,7.196413994E0
2.454188990E2,-6.626922131E0,-1.435693622E0,7.191628456E0
2.454377088E2,-6.638886452E0,-1.495514154E0,7.217949390E0
2.454565186E2,-6.622136593E0,-1.507478237E0,7.259823799E0
2.454753283E2,-6.545566559E0,-1.475175142E0,7.274180889E0
2.454941381E2,-6.482156754E0,-1.494317770E0,7.293323517E0
2.455129479E2,-6.494120598E0,-1.545763373E0,7.337590694E0
2.455317577E2,-6.519245148E0,-1.579262972E0,7.305287361E0
2.455505675E2,-6.418746948E0,-1.560120344E0,7.280162811E0
2.455693773E2,-6.369693756E0,-1.556531072E0,7.342376232E0
2.455881870E2,-6.313462734E0,-1.525424480E0,7.392625332E0
2.456069968E2,-6.321837425E0,-1.514656782E0,7.420143127E0
2.456258066E2,-6.442675114E0,-1.464407444E0,7.428517818E0
2.456446164E2,-6.568298340E0,-1.457229018E0,7.421339512E0
2.456634262E2,-6.611369133E0,-1.501496196E0,7.335197926E0
2.456822359E2,-6.472585201E0,-1.429711580E0,7.184450150E0
2.457010457E2,-6.367300987E0,-1.308874011E0,7.118647575E0
2.457198555E2,-6.443871498E0,-1.216750264E0,7.153343201E0
2.457386653E2,-6.568298340E0,-1.161715388E0,7.301698208E0
2.457574751E2,-6.567101955E0,-1.191625714E0,7.434499741E0
2.457762848E2,-6.535995007E0,-1.332802176E0,7.392625332E0
2.457950946E2,-6.407979012E0,-1.485942841E0,7.277770042E0
2.458139044E2,-6.314659119E0,-1.587637782E0,7.219145775E0
2.458327142E2,-6.400800705E0,-1.587637782E0,7.259823799E0
2.458515240E2,-6.512066841E0,-1.592423439E0,7.363911629E0
2.458703337E2,-6.556334019E0,-1.523031592E0,7.371089935E0
2.458891435E2,-6.610172749E0,-1.426122308E0,7.300501823E0
2.459079533E2,-6.649653912E0,-1.380658627E0,7.256234646E0
2.459267631E2,-6.567101955E0,-1.356730461E0,7.233502865E0
2.459455729E2,-6.445067883E0,-1.322034478E0,7.216753006E0
2.459643826E2,-6.471388817E0,-1.325623751E0,7.225128174E0
2.459831924E2,-6.555137634E0,-1.387837172E0,7.281359196E0
2.460020022E2,-6.571887493E0,-1.427318692E0,7.272984505E0
2.460208120E2,-6.531209469E0,-1.422533035E0,7.214360237E0
2.460396218E2,-6.502495766E0,-1.412961721E0,7.219145775E0
2.460584316E2,-6.530013084E0,-1.406979680E0,7.234699249E0
2.460772413E2,-6.574280262E0,-1.398604870E0,7.294519901E0
2.460960511E2,-6.608976364E0,-1.383051515E0,7.302894592E0
2.461148609E2,-6.582654953E0,-1.385444283E0,7.286144733E0
2.461336707E2,-6.543173313E0,-1.371087432E0,7.223931789E0
2.461524805E2,-6.556334019E0,-1.335195065E0,7.215556622E0
2.461712902E2,-6.617351055E0,-1.339980721E0,7.253841877E0
2.461901000E2,-6.652047157E0,-1.345962763E0,7.261020184E0
2.462089098E2,-6.659225464E0,-1.350748420E0,7.219145775E0
2.462277196E2,-6.593422890E0,-1.400997639E0,7.192824841E0
2.462465294E2,-6.568298340E0,-1.460818172E0,7.204789162E0
2.462653392E2,-6.608976364E0,-1.482353687E0,7.244270325E0
2.462841489E2,-6.597012043E0,-1.470389485E0,7.261020184E0
2.463029587E2,-6.540780544E0,-1.374676585E0,7.278966427E0
2.463217685E2,-6.538387775E0,-1.290927768E0,7.267002583E0
2.463405783E2,-6.591030121E0,-1.227517962E0,7.194021225E0
2.463593881E2,-6.669992924E0,-1.177268744E0,7.189235687E0
2.463781978E2,-6.740581512E0,-1.209571838E0,7.214360237E0
2.463970076E2,-6.656832695E0,-1.287338614E0,7.192824841E0
2.464158174E2,-6.550352097E0,-1.347159147E0,7.147361279E0
2.464346272E2,-6.538387775E0,-1.391426325E0,7.125825882E0
2.464534370E2,-6.586244106E0,-1.424925923E0,7.177271366E0
2.464722468E2,-6.630511761E0,-1.454836130E0,7.233502865E0
2.464910566E2,-6.593422890E0,-1.493121386E0,7.250252724E0
2.465098663E2,-6.516852379E0,-1.493121386E0,7.223931789E0
2.465286761E2,-6.538387775E0,-1.435693622E0,7.258627415E0
2.465474859E2,-6.522834301E0,-1.377069473E0,7.288537979E0
2.465662957E2,-6.525227547E0,-1.335195065E0,7.306483746E0
2.465851055E2,-6.537191391E0,-1.328016520E0,7.292127132E0
2.466039152E2,-6.504888535E0,-1.313659668E0,7.281359196E0
2.466227250E2,-6.504888535E0,-1.302891970E0,7.265805721E0
2.466415348E2,-6.522834301E0,-1.307677627E0,7.265805721E0
2.466603446E2,-6.564708710E0,-1.316052437E0,7.263412952E0
2.466791544E2,-6.563512325E0,-1.298106313E0,7.264609337E0
2.466979642E2,-6.528816700E0,-1.289731383E0,7.253841877E0
2.467167740E2,-6.626922131E0,-1.272981644E0,7.247859955E0
2.467355837E2,-6.635297298E0,-1.287338614E0,7.215556622E0
2.467543935E2,-6.695117950E0,-1.280160069E0,7.153343201E0
2.467732033E2,-6.646064758E0,-1.275374413E0,7.182057381E0
2.467920131E2,-6.689135551E0,-1.269392371E0,7.179664135E0
2.468108229E2,-6.607779503E0,-1.294517040E0,7.222734928E0
2.468296327E2,-6.648457527E0,-1.329213023E0,7.237092018E0
2.468484425E2,-6.626922131E0,-1.342373490E0,7.195217609E0
2.468672522E2,-6.611369133E0,-1.356730461E0,7.205985546E0
2.468860620E2,-6.587440968E0,-1.325623751E0,7.262216568E0
2.469048718E2,-6.549155712E0,-1.308874011E0,7.286144733E0
2.469236816E2,-6.500102520E0,-1.329213023E0,7.267002583E0
2.469424914E2,-6.506084919E0,-1.305284739E0,7.274180889E0
2.469613012E2,-6.575476646E0,-1.277767301E0,7.290930748E0
2.469801109E2,-6.601797581E0,-1.275374413E0,7.264609337E0
2.469989207E2,-6.637690067E0,-1.301695466E0,7.277770042E0
2.470177305E2,-6.607779503E0,-1.290927768E0,7.277770042E0
2.470365403E2,-6.577869415E0,-1.289731383E0,7.261020184E0
2.470553501E2,-6.583851337E0,-1.298106313E0,7.205985546E0
2.470741599E2,-6.570691109E0,-1.330409408E0,7.219145775E0
2.470929696E2,-6.575476646E0,-1.374676585E0,7.255038261E0
2.471117794E2,-6.604190350E0,-1.360319614E0,7.258627415E0
2.471305892E2,-6.553941250E0,-1.300499082E0,7.265805721E0
2.471493990E2,-6.482156754E0,-1.251446247E0,7.267002583E0
2.471682088E2,-6.514459610E0,-1.234696507E0,7.331608772E0
2.471870186E2,-6.559923172E0,-1.231107235E0,7.338787079E0
2.472058283E2,-6.531209469E0,-1.257428288E0,7.232306480E0
2.472246381E2,-6.504888535E0,-1.276570916E0,7.233502865E0
2.472434479E2,-6.495316982E0,-1.319641709E0,7.286144733E0
2.472622577E2,-6.531209469E0,-1.343569875E0,7.306483746E0
2.472810675E2,-6.513263226E0,-1.396211982E0,7.299305439E0
2.472998773E2,-6.476174355E0,-1.429711580E0,7.267002583E0
2.473186870E2,-6.464210510E0,-1.414158225E0,7.252645493E0
2.473374968E2,-6.477370739E0,-1.393819213E0,7.283751965E0
2.473563066E2,-6.535995007E0,-1.387837172E0,7.318448067E0
2.473751164E2,-6.538387775E0,-1.355534077E0,7.338787079E0
2.473939262E2,-6.484549522E0,-1.319641709E0,7.322037220E0
2.474127360E2,-6.433103561E0,-1.330409408E0,7.284948349E0
2.474315457E2,-6.465406895E0,-1.313659668E0,7.311269760E0
2.474503555E2,-6.563512325E0,-1.281356573E0,7.300501823E0
2.474691653E2,-6.585047722E0,-1.299302697E0,7.241877556E0
2.474879751E2,-6.577869415E0,-1.305284739E0,7.215556622E0
2.475067849E2,-6.587440968E0,-1.306481123E0,7.202396393E0
2.475255947E2,-6.580262184E0,-1.301695466E0,7.188039303E0
2.475444045E2,-6.601797581E0,-1.300499082E0,7.162914753E0
2.475632142E2,-6.618547440E0,-1.252642632E0,7.118647575E0
2.475820240E2,-6.527620316E0,-1.249053478E0,7.127022266E0
2.476008338E2,-6.576673031E0,-1.253839016E0,7.210771084E0
2.476196436E2,-6.683153629E0,-1.241874933E0,7.296912670E0
2.476384534E2,-6.685546398E0,-1.253839016E0,7.270591736E0
2.476572632E2,-6.614958286E0,-1.342373490E0,7.250252724E0
2.476760730E2,-6.537191391E0,-1.408176184E0,7.201199532E0
2.476948828E2,-6.595815659E0,-1.452443361E0,7.186842918E0
2.477136925E2,-6.710670948E0,-1.512263894E0,7.217949390E0
2.477325023E2,-6.741777897E0,-1.506281853E0,7.240681171E0
2.477513121E2,-6.671189308E0,-1.502692580E0,7.188039303E0
2.477701219E2,-6.608976364E0,-1.495514154E0,7.172485828E0
2.477889317E2,-6.618547440E0,-1.427318692E0,7.172485828E0
2.478077415E2,-6.613761902E0,-1.360319614E0,7.205985546E0
2.478265513E2,-6.637690067E0,-1.338784218E0,7.246663570E0
2.478453611E2,-6.638886452E0,-1.276570916E0,7.220342159E0
2.478641708E2,-6.695117950E0,-1.241874933E0,7.220342159E0
2.478829806E2,-6.699903488E0,-1.253839016E0,7.172485828E0
2.479017904E2,-6.709474564E0,-1.278963685E0,7.127022266E0
2.479206002E2,-6.681957245E0,-1.338784218E0,7.118647575E0
2.479394100E2,-6.631708145E0,-1.386640668E0,7.144968510E0
2.479582198E2,-6.640082836E0,-1.389033556E0,7.135396957E0
2.479770295E2,-6.624529362E0,-1.390229940E0,7.166503906E0
2.479958393E2,-6.597012043E0,-1.377069473E0,7.186842918E0
2.480146491E2,-6.617351055E0,-1.372283816E0,7.228717327E0
2.480334589E2,-6.632904530E0,-1.389033556E0,7.256234646E0
2.480522687E2,-6.643671989E0,-1.395015597E0,7.200003147E0
2.480710785E2,-6.527620316E0,-1.420140266E0,7.190432072E0
2.480898882E2,-6.604190350E0,-1.393819213E0,7.192824841E0
2.481086980E2,-6.588637352E0,-1.404586911E0,7.217949390E0
2.481275078E2,-6.547959328E0,-1.433300734E0,7.200003147E0
2.481463176E2,-6.593422890E0,-1.410568953E0,7.158128738E0
2.481651274E2,-6.574280262E0,-1.381855130E0,7.233502865E0
2.481839372E2,-6.598208427E0,-1.341177106E0,7.238288403E0
2.482027470E2,-6.622136593E0,-1.344766378E0,7.233502865E0
2.482215567E2,-6.573083878E0,-1.386640668E0,7.185646534E0
2.482403665E2,-6.562315941E0,-1.392622828E0,7.146164894E0
2.482591763E2,-6.565905571E0,-1.386640668E0,7.201199532E0
2.482779861E2,-6.679564476E0,-1.385444283E0,7.246663570E0
2.482967959E2,-6.610172749E0,-1.356730461E0,7.239484787E0
2.483156057E2,-6.552744865E0,-1.372283816E0,7.207181931E0
2.483344155E2,-6.563512325E0,-1.365105271E0,7.196413994E0
2.483532253E2,-6.591030121E0,-1.386640668E0,7.204789162E0
2.483720351E2,-6.647261143E0,-1.428515077E0,7.225128174E0
2.483908448E2,-6.662814617E0,-1.440479279E0,7.201199532E0
2.484096546E2,-6.636493683E0,-1.435693622E0,7.131807804E0
2.484284644E2,-6.635297298E0,-1.446461320E0,7.153343201E0
2.484472742E2,-6.675975323E0,-1.450050473E0,7.200003147E0
2.484660840E2,-6.684350014E0,-1.439282775E0,7.208378315E0
2.484848938E2,-6.612565517E0,-1.426122308E0,7.188039303E0
2.485037036E2,-6.595815659E0,-1.409372568E0,7.177271366E0
2.485225133E2,-6.618547440E0,-1.395015597E0,7.244270325E0
2.485413231E2,-6.619743824E0,-1.385444283E0,7.271788120E0
2.485601329E2,-6.585047722E0,-1.426122308E0,7.258627415E0
2.485789427E2,-6.502495766E0,-1.439282775E0,7.234699249E0
2.485977525E2,-6.501298904E0,-1.476371527E0,7.274180889E0
2.486165623E2,-6.512066841E0,-1.527817249E0,7.322037220E0
2.486353720E2,-6.477370739E0,-1.546959877E0,7.313662529E0
2.486541818E2,-6.434299946E0,-1.534995675E0,7.288537979E0
2.486729916E2,-6.410371780E0,-1.506281853E0,7.282555580E0
2.486918014E2,-6.447460651E0,-1.463211060E0,7.302894592E0
2.487106112E2,-6.465406895E0,-1.427318692E0,7.335197926E0
2.487294210E2,-6.453442574E0,-1.377069473E0,7.332805157E0
2.487482308E2,-6.415157318E0,-1.378265858E0,7.316055298E0
2.487670406E2,-6.381658077E0,-1.354337573E0,7.293323517E0
2.487858504E2,-6.412764549E0,-1.329213023E0,7.290930748E0
2.488046602E2,-6.494120598E0,-1.306481123E0,7.312466145E0
2.488234700E2,-6.507281303E0,-1.371087432E0,7.326822758E0
2.488422798E2,-6.506084919E0,-1.438086390E0,7.274180889E0
2.488610895E2,-6.497709751E0,-1.469193101E0,7.247859955E0
2.488798993E2,-6.453442574E0,-1.495514154E0,7.286144733E0
2.488987091E2,-6.406782627E0,-1.517049551E0,7.313662529E0
2.489175189E2,-6.306283951E0,-1.555334687E0,7.304090977E0
2.489363287E2,-6.415157318E0,-1.495514154E0,7.362715244E0
2.489551385E2,-6.479763508E0,-1.442872047E0,7.396214962E0
2.489739482E2,-6.530013084E0,-1.366301775E0,7.393822193E0
2.489927580E2,-6.451049805E0,-1.356730461E0,7.368697166E0
2.490115678E2,-6.429514408E0,-1.311266780E0,7.337590694E0
2.490303776E2,-6.471388817E0,-1.294517040E0,7.344769001E0
2.490491874E2,-6.533602238E0,-1.354337573E0,7.339983463E0
2.490679972E2,-6.516852379E0,-1.395015597E0,7.288537979E0
2.490868069E2,-6.459424496E0,-1.452443361E0,7.214360237E0
2.491056167E2,-6.494120598E0,-1.500299811E0,7.211967468E0
2.491244265E2,-6.567101955E0,-1.529013634E0,7.208378315E0
2.491432363E2,-6.597012043E0,-1.613958836E0,7.136593342E0
2.491620461E2,-6.629314899E0,-1.661815286E0,7.142575741E0
2.491808559E2,-6.618547440E0,-1.660618901E0,7.237092018E0
2.491996657E2,-6.628118515E0,-1.727617979E0,7.296912670E0
2.492184755E2,-6.556334019E0,-1.776670814E0,7.304090977E0
2.492372853E2,-6.477370739E0,-1.735992789E0,7.320840836E0
2.492560951E2,-6.355337143E0,-1.673779488E0,7.399804115E0
2.492749049E2,-6.391229153E0,-1.642672777E0,7.395018578E0
2.492937146E2,-6.528816700E0,-1.622333765E0,7.398607731E0
2.493125244E2,-6.532405853E0,-1.613958836E0,7.359126091E0
2.493313342E2,-6.494120598E0,-1.552941918E0,7.336394310E0
2.493501440E2,-6.428318024E0,-1.475175142E0,7.397411346E0
2.493689538E2,-6.305087566E0,-1.446461320E0,7.422535896E0
2.493877636E2,-6.240481377E0,-1.398604870E0,7.412964344E0
2.494065733E2,-6.218945980E0,-1.336391449E0,7.395018578E0
2.494253831E2,-6.154339790E0,-1.354337573E0,7.444071293E0
2.494441929E2,-6.282355785E0,-1.300499082E0,7.493124008E0
2.494630027E2,-6.327819347E0,-1.304088354E0,7.481160164E0
2.494818125E2,-6.327819347E0,-1.368694544E0,7.447660446E0
2.495006223E2,-6.253642082E0,-1.429711580E0,7.415357590E0
2.495194321E2,-6.223731518E0,-1.517049551E0,7.373483181E0
2.495382419E2,-6.183053493E0,-1.521835208E0,7.392625332E0
2.495570517E2,-6.211767673E0,-1.556531072E0,7.446464062E0
2.495758615E2,-6.312266350E0,-1.574477315E0,7.533802032E0
2.495946713E2,-6.352943897E0,-1.586441398E0,7.517052174E0
2.496134811E2,-6.229713917E0,-1.634297848E0,7.414160728E0
2.496322908E2,-6.111268997E0,-1.658226132E0,7.398607731E0
2.496511006E2,-6.147161484E0,-1.629512191E0,7.512266636E0
2.496699104E2,-6.281159401E0,-1.598405480E0,7.531409264E0
2.496887202E2,-6.305087566E0,-1.579262972E0,7.500302792E0
2.497075300E2,-6.259624004E0,-1.598405480E0,7.476374149E0
2.497263398E2,-6.312266350E0,-1.582852125E0,7.462017536E0
2.497451495E2,-6.407979012E0,-1.616351724E0,7.411767960E0
2.497639593E2,-6.439085960E0,-1.636690736E0,7.393822193E0
2.497827691E2,-6.317051888E0,-1.704886079E0,7.390232563E0
2.498015789E2,-6.272784710E0,-1.682154298E0,7.384250641E0
2.498203887E2,-6.279963017E0,-1.663011789E0,7.390232563E0
2.498391985E2,-6.367300987E0,-1.670190215E0,7.426125050E0
2.498580083E2,-6.416353703E0,-1.605584025E0,7.459624767E0
2.498768181E2,-6.391229153E0,-1.575673699E0,7.463213921E0
2.498956279E2,-6.332605362E0,-1.531406522E0,7.433303356E0
2.499144377E2,-6.233303070E0,-1.517049551E0,7.422535896E0
2.499332475E2,-6.209374905E0,-1.490728498E0,7.464410305E0
2.499520573E2,-6.205785751E0,-1.512263894E0,7.549355507E0
2.499708670E2,-6.190232277E0,-1.563709617E0,7.598408222E0
2.499896768E2,-6.122036934E0,-1.659422517E0,7.582854748E0
2.500084866E2,-6.100501537E0,-1.682154298E0,7.517052174E0
2.500272964E2,-6.037091732E0,-1.645065546E0,7.471588612E0
2.500461062E2,-6.035895348E0,-1.599601984E0,7.479963779E0
2.500649160E2,-6.128018856E0,-1.572084427E0,7.569694519E0
2.500837257E2,-6.230910301E0,-1.552941918E0,7.655836105E0
2.501025356E2,-6.183053493E0,-1.605584025E0,7.613961697E0
2.501213453E2,-6.090929985E0,-1.702493310E0,7.508677483E0
2.501401551E2,-6.039484501E0,-1.757528186E0,7.496713161E0
2.501589649E2,-6.081358910E0,-1.777867198E0,7.509873867E0
2.501777747E2,-6.114858150E0,-1.777867198E0,7.648657799E0
2.501965845E2,-6.203392506E0,-1.690529227E0,7.588837147E0
2.502153943E2,-6.141179085E0,-1.550549030E0,7.454838753E0
2.502342041E2,-6.178267956E0,-1.485942841E0,7.417750359E0
2.502530139E2,-6.269195557E0,-1.444068432E0,7.481160164E0
2.502718237E2,-6.362515450E0,-1.381855130E0,7.521838188E0
2.502906335E2,-6.306283951E0,-1.335195065E0,7.473981380E0
2.503094432E2,-6.218945980E0,-1.392622828E0,7.465606689E0
2.503282530E2,-6.281159401E0,-1.406979680E0,7.458428383E0
2.503470628E2,-6.319444656E0,-1.372283816E0,7.390232563E0
2.503658726E2,-6.288337708E0,-1.405783296E0,7.381857872E0
2.503846824E2,-6.270391941E0,-1.481157184E0,7.481160164E0
2.504034922E2,-6.300302029E0,-1.531406522E0,7.570890903E0
2.504223020E2,-6.329015732E0,-1.586441398E0,7.598408222E0
2.504411118E2,-6.256034851E0,-1.610369682E0,7.572087288E0
2.504599216E2,-6.136393547E0,-1.631905079E0,7.519444942E0
2.504787314E2,-6.087340832E0,-1.674975872E0,7.527820110E0
2.504975412E2,-6.014359951E0,-1.710868239E0,7.598408222E0
2.505163510E2,-6.016752720E0,-1.726421595E0,7.636693478E0
2.505351607E2,-6.047859192E0,-1.727617979E0,7.665407181E0
2.505539705E2,-6.108876228E0,-1.752742529E0,7.702496052E0
2.505727803E2,-6.096911907E0,-1.787438512E0,7.625925541E0
2.505915901E2,-6.059823513E0,-1.785045743E0,7.537391186E0
2.506103999E2,-6.117250919E0,-1.783849239E0,7.540980339E0
2.506292096E2,-6.177071571E0,-1.776670814E0,7.570890903E0
2.506480194E2,-6.204588890E0,-1.712064624E0,7.533802032E0
2.506668292E2,-6.159125328E0,-1.640279889E0,7.493124008E0
2.506856390E2,-6.131608009E0,-1.591227055E0,7.469195843E0
2.507044488E2,-6.120840549E0,-1.592423439E0,7.512266636E0
2.507232586E2,-6.070590973E0,-1.587637782E0,7.538587570E0
2.507420684E2,-6.038288116E0,-1.546959877E0,7.562515736E0
2.507608782E2,-6.059823513E0,-1.524227977E0,7.645068169E0
2.507796880E2,-6.057430744E0,-1.511067510E0,7.674978733E0
2.507984978E2,-6.075376511E0,-1.546959877E0,7.657032490E0
2.508173076E2,-6.050251961E0,-1.578066587E0,7.622336388E0
2.508361174E2,-6.051448345E0,-1.628315806E0,7.599604607E0
2.508549271E2,-6.071787357E0,-1.731207132E0,7.603193760E0
2.508737369E2,-6.065805435E0,-1.791027784E0,7.616354465E0
2.508925467E2,-6.016752720E0,-1.757528186E0,7.630711555E0
2.509113565E2,-5.959324837E0,-1.741974831E0,7.597211838E0
2.509301663E2,-5.933003902E0,-1.688136339E0,7.518248558E0
2.509489761E2,-5.952146530E0,-1.610369682E0,7.536194801E0
2.509677859E2,-6.088537216E0,-1.465603828E0,7.612765312E0
2.509865957E2,-6.167500496E0,-1.379462242E0,7.682157040E0
2.510054055E2,-6.143572330E0,-1.454836130E0,7.645068169E0
2.510242153E2,-6.122036934E0,-1.561316729E0,7.569694519E0
2.510430251E2,-6.032305717E0,-1.582852125E0,7.503891945E0
2.510618349E2,-6.052644730E0,-1.599601984E0,7.544569969E0
2.510806446E2,-6.157928944E0,-1.628315806E0,7.612765312E0
2.510994544E2,-6.247660160E0,-1.617548108E0,7.572087288E0
2.511182642E2,-6.211767673E0,-1.603191137E0,7.508677483E0
2.511370740E2,-6.203392506E0,-1.607976794E0,7.527820110E0
2.511558838E2,-6.216553211E0,-1.598405480E0,7.555337429E0
2.511746936E2,-6.247660160E0,-1.594816327E0,7.549355507E0
2.511935034E2,-6.266802311E0,-1.616351724E0,7.524230957E0
2.512123132E2,-6.248856544E0,-1.622333765E0,7.525427341E0
2.512311230E2,-6.198606968E0,-1.636690736E0,7.509873867E0
2.512499328E2,-6.113661766E0,-1.629512191E0,7.526623726E0
2.512687426E2,-6.136393547E0,-1.640279889E0,7.588837147E0
2.512875524E2,-6.178267956E0,-1.625923038E0,7.631907940E0
2.513063621E2,-6.185446739E0,-1.646261930E0,7.615158081E0
2.513251719E2,-6.171089649E0,-1.649851203E0,7.568498135E0
2.513439817E2,-6.128018856E0,-1.670190215E0,7.505088329E0
2.513627915E2,-6.124429703E0,-1.671386600E0,7.540980339E0
2.513816013E2,-6.122036934E0,-1.649851203E0,7.598408222E0
2.514004111E2,-6.084948063E0,-1.629512191E0,7.579265594E0
2.514192209E2,-6.068198204E0,-1.618744493E0,7.576872826E0
2.514380307E2,-6.021538258E0,-1.612762451E0,7.579265594E0
2.514568405E2,-6.000002861E0,-1.575673699E0,7.592426300E0
2.514756503E2,-6.033502102E0,-1.532602906E0,7.604390144E0
2.514944601E2,-6.064609051E0,-1.500299811E0,7.615158081E0
2.515132699E2,-6.081358910E0,-1.521835208E0,7.610372543E0
2.515320796E2,-6.075376511E0,-1.544566989E0,7.586444378E0
2.515508894E2,-6.083751678E0,-1.550549030E0,7.560122967E0
2.515696992E2,-6.132804394E0,-1.560120344E0,7.551748276E0
2.515885090E2,-6.181857109E0,-1.593619823E0,7.578069210E0
2.516073188E2,-6.172286034E0,-1.590030670E0,7.556533813E0
2.516261286E2,-6.169893265E0,-1.639083505E0,7.537391186E0
2.516449384E2,-6.169893265E0,-1.658226132E0,7.568498135E0
2.516637482E2,-6.185446739E0,-1.671386600E0,7.560122967E0
2.516825580E2,-6.171089649E0,-1.691725612E0,7.562515736E0
2.517013678E2,-6.160321712E0,-1.688136339E0,7.555337429E0
2.517201776E2,-6.155536175E0,-1.654636860E0,7.573283672E0
2.517389874E2,-6.159125328E0,-1.680957913E0,7.572087288E0
2.517577971E2,-6.117250919E0,-1.698904037E0,7.564908981E0
2.517766069E2,-6.083751678E0,-1.698904037E0,7.570890903E0
2.517954167E2,-6.084948063E0,-1.654636860E0,7.593622684E0
2.518142265E2,-6.128018856E0,-1.658226132E0,7.607979774E0
2.518330363E2,-6.094519138E0,-1.640279889E0,7.594819069E0
2.518518461E2,-6.039484501E0,-1.593619823E0,7.567301750E0
2.518706559E2,-6.057430744E0,-1.603191137E0,7.610372543E0
2.518894657E2,-6.101697922E0,-1.598405480E0,7.613961697E0
2.519082755E2,-6.102894306E0,-1.597209096E0,7.548159122E0
2.519270853E2,-6.082555294E0,-1.605584025E0,7.544569969E0
2.519458951E2,-6.044270039E0,-1.591227055E0,7.564908981E0
2.519647049E2,-6.059823513E0,-1.618744493E0,7.591229916E0
2.519835146E2,-6.072983742E0,-1.618744493E0,7.600800991E0
2.520023244E2,-6.086144447E0,-1.629512191E0,7.591229916E0
2.520211342E2,-6.056233883E0,-1.651047587E0,7.578069210E0
2.520399440E2,-6.049055576E0,-1.668993831E0,7.592426300E0
2.520587538E2,-6.081358910E0,-1.664208174E0,7.599604607E0
2.520775636E2,-6.094519138E0,-1.676172256E0,7.622336388E0
2.520963734E2,-6.086144447E0,-1.668993831E0,7.605587006E0
2.521151832E2,-6.070590973E0,-1.660618901E0,7.592426300E0
2.521339930E2,-6.096911907E0,-1.661815286E0,7.590033531E0
2.521528028E2,-6.104090691E0,-1.637887120E0,7.580461979E0
2.521716126E2,-6.111268997E0,-1.625923038E0,7.585247993E0
2.521904224E2,-6.123233318E0,-1.648654819E0,7.585247993E0
2.522092321E2,-6.125626087E0,-1.663011789E0,7.591229916E0
2.522280419E2,-6.100501537E0,-1.654636860E0,7.579265594E0
2.522468517E2,-6.090929985E0,-1.667797327E0,7.569694519E0
2.522656615E2,-6.082555294E0,-1.690529227E0,7.582854748E0
2.522844713E2,-6.071787357E0,-1.689332843E0,7.603193760E0
2.523032811E2,-6.063412666E0,-1.694118381E0,7.603193760E0
2.523220909E2,-6.082555294E0,-1.692921996E0,7.592426300E0
