"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.354279005E1,1.091889478E-2,-1.656923257E-2,-9.162709117E-3
4.356159938E1,7.864658721E-3,-1.412584260E-2,-8.551862091E-3
4.358040875E1,2.977880416E-3,-8.933641016E-3,-1.038440317E-2
4.359921818E1,1.145338640E-3,-8.628217503E-3,-1.038440317E-2
4.361802755E1,-3.130592173E-3,-1.168245357E-2,-9.468132630E-3
4.363683693E1,-5.573981442E-3,-1.656923257E-2,-6.413896102E-3
4.365564630E1,-1.603474026E-3,-8.933641016E-3,-9.162708884E-4
4.367445568E1,-2.825168660E-3,6.337540224E-3,3.054236295E-4
4.369326505E1,-5.573981442E-3,9.391776286E-3,2.443389036E-3
4.371207443E1,-5.268557463E-3,2.672456671E-3,5.192201585E-3
4.373088380E1,-4.352286924E-3,-7.635590737E-5,5.192201585E-3
4.374969318E1,-1.298050396E-3,1.450762269E-3,3.054236295E-3
4.376850255E1,2.367033157E-3,1.145338640E-3,5.803049076E-3
4.378731193E1,3.588727675E-3,-1.908897655E-3,8.246437646E-3
4.380612130E1,2.977880416E-3,-1.603474026E-3,9.773556143E-3
4.382493068E1,1.756185899E-3,2.672456671E-3,9.162709117E-3
4.384374005E1,1.756185899E-3,5.726693198E-3,7.024743594E-3
4.386254943E1,5.344913807E-4,8.399150101E-4,3.359660041E-3
4.388135880E1,2.367033157E-3,-5.879404955E-3,1.221694518E-3
4.390016818E1,4.199574701E-3,-4.046862945E-3,-6.108472589E-4
4.391897755E1,3.894151188E-3,-2.214321401E-3,-0.000000000E0
4.393778693E1,2.672456671E-3,-4.046862945E-3,-3.054236295E-4
4.395659630E1,2.367033157E-3,-3.130592173E-3,-3.359660041E-3
4.397540568E1,6.032116711E-3,-3.817795368E-4,-6.413896102E-3
4.399421505E1,6.948387716E-3,-9.926267667E-4,-8.551862091E-3
4.401302443E1,8.170082234E-3,-2.519744914E-3,-8.246437646E-3
4.403183380E1,6.642963737E-3,-2.519744914E-3,-5.192201585E-3
4.405064318E1,3.588727675E-3,-2.214321401E-3,-2.748812549E-3
4.406945255E1,1.756185899E-3,1.756185899E-3,9.162708884E-4
4.408826193E1,-1.603474026E-3,8.170082234E-3,4.275931045E-3
4.410707130E1,-6.795675959E-3,9.391776286E-3,7.024743594E-3
4.412588068E1,-6.795675959E-3,7.253811229E-3,8.857285604E-3
4.414469005E1,-4.046862945E-3,7.253811229E-3,8.857285604E-3
4.416349943E1,-1.908897655E-3,1.091889478E-2,8.551862091E-3
4.418230880E1,-2.214321401E-3,1.305686031E-2,8.857285604E-3
4.420111818E1,-3.130592173E-3,1.305686031E-2,9.468132630E-3
4.421992755E1,-9.926267667E-4,1.366770733E-2,1.099525020E-2
4.423873698E1,2.367033157E-3,1.152974181E-2,1.496575773E-2
4.425754636E1,6.032116711E-3,8.170082234E-3,1.740914769E-2
4.427635573E1,1.030804776E-2,8.170082234E-3,1.466033421E-2
4.429516510E1,1.000262424E-2,2.672456671E-3,6.413896102E-3
4.431397448E1,9.391776286E-3,8.399150101E-4,1.221694518E-3
4.433278386E1,5.726693198E-3,-2.825168660E-3,-6.108472589E-4
4.435159323E1,-3.130592173E-3,-6.795675959E-3,2.443389036E-3
4.437040260E1,-4.963133950E-3,-4.046862945E-3,4.886778072E-3
4.438921198E1,-5.268557463E-3,1.030804776E-2,5.192201585E-3
4.440802136E1,-4.963133950E-3,1.611109637E-2,5.192201585E-3
4.442683073E1,-4.963133950E-3,1.183516532E-2,3.359660041E-3
4.444564010E1,-6.872031372E-4,2.977880416E-3,3.054236295E-4
4.446444948E1,8.475505747E-3,-1.908897655E-3,-3.970507067E-3
4.448325886E1,1.977618039E-2,-9.926267667E-4,-4.581354558E-3
4.450206823E1,2.680092305E-2,-5.573981442E-3,-3.665083554E-3
4.452087760E1,2.771719359E-2,-4.046862945E-3,-1.221694518E-3
4.453968698E1,2.283041552E-2,1.145338640E-3,3.054236295E-4
4.455849636E1,1.763821393E-2,1.091889478E-2,2.443389036E-3
4.457730573E1,1.183516532E-2,2.367033157E-3,8.551862091E-3
4.459611510E1,9.086352773E-3,-3.817795368E-4,1.801999472E-2
4.461492448E1,7.559234742E-3,6.642963737E-3,2.107422985E-2
4.463373386E1,2.290677221E-4,2.221956849E-2,2.137965336E-2
4.465254323E1,-8.628217503E-3,3.626905754E-2,2.382304333E-2
4.467135260E1,-1.198787708E-2,3.962871432E-2,2.870982140E-2
4.469016198E1,-4.963133950E-3,3.413109109E-2,3.298575059E-2
4.470897136E1,2.977880416E-3,2.832804248E-2,3.512371704E-2
4.472778073E1,5.115845706E-3,3.229855001E-2,3.329117596E-2
4.474659010E1,-3.817795368E-4,3.138227761E-2,3.634541109E-2
4.476539948E1,-2.603736520E-2,2.985516004E-2,4.062134400E-2
4.478420886E1,-5.596888065E-2,4.421006888E-2,3.848337755E-2
4.480301828E1,-7.062921673E-2,6.894938648E-2,3.970507160E-2
4.482182760E1,-6.696412712E-2,7.444700599E-2,4.092676565E-2
4.484063698E1,-5.199837312E-2,5.887040496E-2,3.756710514E-2
4.485944641E1,-3.458922729E-2,4.268295318E-2,3.268032894E-2
4.487825578E1,-1.962346770E-2,2.893888950E-2,1.496575773E-2
4.489706516E1,-6.490251981E-3,1.733279042E-2,2.137965523E-3
4.491587453E1,4.504998680E-3,-6.795675959E-3,3.054236295E-4
4.493468391E1,2.099787444E-2,-2.267770469E-2,-1.068982668E-2
4.495349328E1,2.496838197E-2,-1.687465608E-2,-2.321219631E-2
4.497230266E1,2.099787444E-2,-1.901262067E-2,-3.512371704E-2
4.499111203E1,1.763821393E-2,-3.275668249E-2,-4.428642616E-2
4.500992141E1,1.152974181E-2,-4.314108938E-2,-4.886778072E-2
4.502873078E1,5.726693198E-3,-3.855973482E-2,-5.803048983E-2
4.504754016E1,-3.817795368E-4,-3.092414327E-2,-6.077930331E-2
4.506634953E1,-1.015533600E-2,-2.359397523E-2,-5.375456065E-2
4.508515891E1,-1.809635013E-2,-2.695363574E-2,-4.886778072E-2
4.510396828E1,-2.023431472E-2,-2.878617682E-2,-4.764608666E-2
4.512277766E1,-2.389939874E-2,-1.229330152E-2,-5.253286287E-2
4.514158703E1,-2.756448276E-2,-8.017370477E-3,-5.589252338E-2
4.516039641E1,-3.336753324E-2,-1.901262067E-2,-4.520269856E-2
4.517920578E1,-3.764346242E-2,-2.451024577E-2,-2.412846684E-2
4.519801516E1,-3.336753324E-2,-2.786990628E-2,-1.221694518E-3
4.521682453E1,-2.359397523E-2,-2.603736520E-2,1.282779220E-2
4.523563391E1,-1.443126611E-2,-2.603736520E-2,1.893626526E-2
4.525444328E1,-1.076618303E-2,-4.558447748E-2,4.428642616E-2
4.527325266E1,-7.406522986E-3,-7.337802649E-2,7.207997888E-2
4.529206203E1,7.864658721E-3,-6.879667193E-2,7.238540053E-2
4.531087141E1,3.962871432E-2,-7.918107510E-2,3.542914242E-2
4.532968078E1,4.573718831E-2,-8.987089992E-2,-8.857285604E-3
4.534849016E1,2.290677221E-4,-7.276718318E-2,-2.229592577E-2
4.536729953E1,-7.490514219E-2,-3.642176837E-2,-3.970507067E-3
4.538610891E1,-1.219403818E-1,6.337540224E-3,2.779355086E-2
4.540491828E1,-1.271325797E-1,5.001311749E-2,4.642439261E-2
4.542372766E1,-1.213295385E-1,1.016297117E-1,4.764608666E-2
4.544253703E1,-1.237729266E-1,1.343100369E-1,4.672981426E-2
4.546134641E1,-1.283542812E-1,1.434727460E-1,6.108472496E-2
4.548015578E1,-1.262163222E-1,1.376696974E-1,8.063183725E-2
4.549896516E1,-1.253000498E-1,1.172063202E-1,8.215895295E-2
4.551777453E1,-1.188861504E-1,9.857547283E-2,7.146912813E-2
4.553658396E1,-1.078908965E-1,9.399411827E-2,6.108472496E-2
4.555539328E1,-8.528954536E-2,7.475243509E-2,5.589252338E-2
4.557420271E1,-5.138752609E-2,2.771719359E-2,3.542914242E-2
4.559301208E1,-1.718007959E-2,-2.848075330E-2,1.801999472E-2
4.561182146E1,3.894151188E-3,-5.902311578E-2,6.413896102E-3
4.563063083E1,1.000262424E-2,-6.513158977E-2,-1.801999472E-2
4.564944021E1,1.824906096E-2,-5.596888065E-2,-4.398100078E-2
4.566824958E1,1.885990985E-2,-4.527905211E-2,-5.008947477E-2
4.568705896E1,4.504998680E-3,-3.550549597E-2,-4.489727318E-2
4.570586833E1,-9.849912487E-3,-2.573194169E-2,-5.039490014E-2
4.572467771E1,-1.076618303E-2,-6.490251981E-3,-5.680879578E-2
4.574348708E1,-6.184828468E-3,2.977880416E-3,-5.894676223E-2
4.576229646E1,-5.573981442E-3,-2.825168660E-3,-5.803048983E-2
4.578110583E1,-9.239064530E-3,-4.963133950E-3,-5.955760926E-2
4.579991521E1,-7.406522986E-3,-4.657710437E-3,-6.444438547E-2
4.581872458E1,2.367033157E-3,-5.879404955E-3,-5.925218388E-2
4.583753396E1,1.305686031E-2,-8.628217503E-3,-3.756710514E-2
4.585634333E1,2.008160390E-2,-8.933641016E-3,-1.924168877E-2
4.587515271E1,2.099787444E-2,6.642963737E-3,-1.038440317E-2
4.589396208E1,2.710634656E-2,1.947075687E-2,-1.221694518E-3
4.591277146E1,2.985516004E-2,3.588727675E-3,1.832541823E-2
4.593158083E1,1.794363745E-2,-7.635590737E-5,3.420744836E-2
4.595039021E1,-9.926267667E-4,2.008160390E-2,3.909422457E-2
4.596919958E1,-2.267770469E-2,2.954973653E-2,3.542914242E-2
4.598800896E1,-3.306210786E-2,2.954973653E-2,3.420744836E-2
4.600681833E1,-2.389939874E-2,3.626905754E-2,4.092676565E-2
4.602562771E1,-1.107160654E-2,5.337277800E-2,3.970507160E-2
4.604443708E1,-8.628217503E-3,4.604261369E-2,2.015795931E-2
4.606324646E1,-1.656923257E-2,2.099787444E-2,-1.313321572E-2
4.608205583E1,-1.931804419E-2,-6.872031372E-4,-4.825693369E-2
4.610086521E1,-7.635590737E-5,-7.101099472E-3,-6.322269142E-2
4.611967458E1,3.932329267E-2,1.145338640E-3,-4.734066129E-2
4.613848396E1,7.139277458E-2,-1.656923257E-2,-2.932066843E-2
4.615729333E1,7.841751724E-2,-3.061871976E-2,-3.084778599E-2
4.617610271E1,7.414158434E-2,-9.926267667E-4,-4.153761268E-2
4.619491208E1,7.536327839E-2,2.435753495E-2,-4.367557913E-2
4.621372146E1,8.177717775E-2,3.894151188E-3,-3.512371704E-2
4.623253083E1,8.086090535E-2,-1.901262067E-2,-2.626643144E-2
4.625134021E1,6.436803192E-2,-3.092414327E-2,-1.557660475E-2
4.627014958E1,3.290939704E-2,-3.550549597E-2,-8.857285604E-3
4.628895901E1,6.032116711E-3,-2.389939874E-2,-1.221694518E-3
4.630776839E1,-3.741439432E-3,-9.926267667E-4,8.551862091E-3
4.632657771E1,-1.351499557E-2,1.366770733E-2,9.468132630E-3
4.634538714E1,-2.328855172E-2,1.275143679E-2,6.719320081E-3
4.636419646E1,-2.573194169E-2,1.145338640E-3,1.496575773E-2
4.638300589E1,-2.145601064E-2,-4.046862945E-3,2.199050039E-2
4.640181526E1,-1.473669056E-2,7.559234742E-3,2.412846684E-2
4.642062464E1,-8.322793990E-3,1.885990985E-2,2.290677279E-2
4.643943401E1,-3.130592173E-3,2.038702741E-2,1.771457121E-2
4.645824339E1,5.344913807E-4,1.488940232E-2,9.468132630E-3
4.647705276E1,1.450762269E-3,1.030804776E-2,2.443389036E-3
4.649586214E1,1.450762269E-3,3.588727675E-3,-3.054236295E-4
4.651467151E1,2.290677221E-4,2.977880416E-3,-3.665083554E-3
4.653348089E1,-8.322793990E-3,9.697199799E-3,-4.581354558E-3
4.655229026E1,-1.840177365E-2,2.130329795E-2,-6.719320081E-3
4.657109964E1,-2.328855172E-2,2.741177008E-2,-4.275931045E-3
4.658990901E1,-2.603736520E-2,2.008160390E-2,3.665083554E-3
4.660871839E1,-2.909160033E-2,1.427855436E-2,9.468132630E-3
4.662752776E1,-2.786990628E-2,2.496838197E-2,1.221694518E-2
4.664633714E1,-2.817532979E-2,4.085041210E-2,1.893626526E-2
4.666514651E1,-2.878617682E-2,2.863346599E-2,2.993151546E-2
4.668395589E1,-3.336753324E-2,6.642963737E-3,4.306473210E-2
4.670276526E1,-3.489464894E-2,9.391776286E-3,4.917320609E-2
4.672157464E1,-4.008685052E-2,2.405211143E-2,5.436540768E-2
4.674038401E1,-4.436278343E-2,1.733279042E-2,5.711421743E-2
4.675919339E1,-4.894413799E-2,1.397313084E-2,5.650337040E-2
4.677800276E1,-5.902311578E-2,3.749075159E-2,5.650337040E-2
4.679681214E1,-6.055023521E-2,3.962871432E-2,5.650337040E-2
4.681562151E1,-5.566345528E-2,1.977618039E-2,5.986303091E-2
4.683443089E1,-5.719057471E-2,2.069245093E-2,5.680879578E-2
4.685324026E1,-5.535803363E-2,4.756972939E-2,4.856235534E-2
4.687204964E1,-4.222481698E-2,5.948125198E-2,2.779355086E-2
4.689085901E1,-2.756448276E-2,3.840702027E-2,9.773556143E-3
4.690966839E1,-6.490251981E-3,1.580567285E-2,-9.773556143E-3
4.692847776E1,1.519482583E-2,-1.076618303E-2,-2.535016090E-2
4.694728714E1,3.687990457E-2,-3.733803704E-2,-4.550812021E-2
4.696609651E1,5.856497958E-2,-4.711159319E-2,-7.421794534E-2
4.698490589E1,7.750124484E-2,-5.932854116E-2,-9.681928903E-2
4.700371526E1,8.941277117E-2,-7.246175408E-2,-1.081199646E-1
4.702252464E1,8.758022636E-2,-8.834378421E-2,-1.044548824E-1
4.704133401E1,6.772769243E-2,-1.228566542E-1,-7.696675509E-2
4.706014339E1,4.482091591E-2,-1.558424085E-1,-4.489727318E-2
4.707895281E1,2.221956849E-2,-8.467870206E-2,-2.351761982E-2
4.709776219E1,-1.443126611E-2,1.061347127E-2,6.108472589E-4
4.711657156E1,-5.627430230E-2,2.290677221E-4,2.748812735E-2
4.713538094E1,-9.261971712E-2,-1.168245357E-2,5.405998230E-2
4.715419031E1,-1.048366576E-1,3.046600707E-2,6.597150117E-2
4.717299969E1,-1.033095419E-1,6.375718117E-2,6.810946763E-2
4.719180906E1,-9.720107168E-2,5.978667364E-2,6.200099736E-2
4.721061844E1,-8.131904155E-2,4.451549426E-2,4.642439261E-2
4.722942781E1,-5.474718660E-2,2.893888950E-2,2.535016090E-2
4.724823719E1,-2.176143415E-2,1.275143679E-2,-6.108472589E-3
4.726704656E1,1.152974181E-2,-1.259872504E-2,-3.023693897E-2
4.728585594E1,4.909684882E-2,-4.191939160E-2,-5.405998230E-2
4.730466531E1,7.872293890E-2,-5.780142173E-2,-8.551861346E-2
4.732347469E1,8.666395396E-2,-6.543701142E-2,-1.075091213E-1
4.734228406E1,8.360971510E-2,-7.093463838E-2,-1.114796251E-1
4.736109344E1,7.719582319E-2,-7.673768699E-2,-1.014006436E-1
4.737990281E1,6.161921844E-2,-8.651123941E-2,-7.757759839E-2
4.739871219E1,4.909684882E-2,-6.360447407E-2,-6.077930331E-2
4.741752156E1,2.863346599E-2,-3.153498843E-2,-4.153761268E-2
4.743633094E1,5.421269219E-3,-1.046075951E-2,-1.557660475E-2
4.745514031E1,-1.565296017E-2,5.344913807E-4,2.137965523E-3
4.747394969E1,-3.764346242E-2,4.199574701E-3,2.168507688E-2
4.749275906E1,-4.863871261E-2,1.305686031E-2,3.206948191E-2
4.751156844E1,-5.505260825E-2,2.069245093E-2,3.481829539E-2
4.753037781E1,-5.657972768E-2,1.977618039E-2,3.359659761E-2
4.754918719E1,-4.772244394E-2,1.183516532E-2,2.626643144E-2
4.756799656E1,-3.122956678E-2,4.810422193E-3,1.496575773E-2
4.758680594E1,-1.320957206E-2,-1.908897655E-3,-6.108472589E-4
4.760561531E1,2.290677221E-4,-1.229330152E-2,-1.496575773E-2
4.762442469E1,1.275143679E-2,-2.512109280E-2,-2.718270384E-2
4.764323406E1,2.405211143E-2,-3.458922729E-2,-3.268032894E-2
4.766204344E1,3.413109109E-2,-3.428380191E-2,-3.878879920E-2
4.768085281E1,3.718532622E-2,-3.092414327E-2,-4.092676565E-2
4.769966219E1,3.443651274E-2,-2.603736520E-2,-3.573456407E-2
4.771847156E1,2.924431302E-2,-1.840177365E-2,-2.962609194E-2
4.773728094E1,2.313583903E-2,-8.628217503E-3,-2.015795931E-2
4.775609031E1,1.427855436E-2,-3.817795368E-4,-8.551862091E-3
4.777489969E1,5.726693198E-3,9.697199799E-3,9.162708884E-4
4.779370906E1,-1.908897655E-3,2.099787444E-2,8.857285604E-3
4.781251844E1,-8.933641016E-3,2.649549954E-2,1.496575773E-2
4.783132781E1,-1.320957206E-2,2.649549954E-2,1.893626526E-2
4.785013719E1,-1.382041909E-2,2.557922900E-2,2.199050039E-2
4.786894656E1,-1.137703005E-2,2.588465251E-2,2.412846684E-2
4.788775594E1,-7.406522986E-3,2.832804248E-2,2.596100792E-2
4.790656531E1,-4.046862945E-3,2.832804248E-2,2.260134928E-2
4.792537469E1,-3.741439432E-3,2.557922900E-2,1.679829881E-2
4.794418406E1,-9.926267667E-4,2.038702741E-2,1.252236869E-2
4.796299344E1,5.115845706E-3,1.855448633E-2,1.099525020E-2
4.798180281E1,6.032116711E-3,2.038702741E-2,9.162709117E-3
4.800061219E1,4.504998680E-3,2.191414498E-2,7.635590620E-3
4.801942162E1,5.421269219E-3,1.916533336E-2,8.857285604E-3
4.803823099E1,7.864658721E-3,1.550024934E-2,9.773556143E-3
4.805704037E1,7.253811229E-3,1.214058883E-2,7.941014133E-3
4.807584974E1,3.588727675E-3,1.152974181E-2,2.137965523E-3
4.809465912E1,2.977880416E-3,1.366770733E-2,-2.443389036E-3
4.811346849E1,2.061609412E-3,1.152974181E-2,-1.832541777E-3
4.813227787E1,2.061609412E-3,-2.825168660E-3,3.054236295E-3
4.815108724E1,4.810422193E-3,-7.711946499E-3,4.581354558E-3
4.816989662E1,4.199574701E-3,6.032116711E-3,2.748812549E-3
4.818870599E1,2.367033157E-3,6.337540224E-3,3.970507067E-3
4.820751537E1,4.199574701E-3,-4.352286924E-3,4.581354558E-3
4.822632474E1,4.504998680E-3,-4.963133950E-3,3.359660041E-3
4.824513412E1,2.367033157E-3,-1.298050396E-3,9.162708884E-4
4.826394349E1,-1.908897655E-3,-3.436015919E-3,9.162708884E-4
4.828275287E1,-9.926267667E-4,-7.406522986E-3,-1.221694518E-3
4.830156224E1,2.977880416E-3,-1.137703005E-2,-4.275931045E-3
4.832037162E1,6.337540224E-3,-1.107160654E-2,-6.413896102E-3
4.833918099E1,7.559234742E-3,-1.107160654E-2,-5.803049076E-3
4.835799037E1,4.199574701E-3,-1.351499557E-2,-2.443389036E-3
4.837679974E1,5.344913807E-4,-1.443126611E-2,-9.162708884E-4
4.839560912E1,-1.908897655E-3,-9.849912487E-3,-0.000000000E0
4.841441849E1,-4.352286924E-3,-3.741439432E-3,-3.054236295E-4
4.843322787E1,-4.657710437E-3,-1.298050396E-3,6.108472589E-4
4.845203724E1,-2.214321401E-3,-1.298050396E-3,1.527118147E-3
4.847084662E1,1.756185899E-3,-1.908897655E-3,-3.054236295E-4
4.848965599E1,3.588727675E-3,2.977880416E-3,-2.748812549E-3
4.850846537E1,3.894151188E-3,5.726693198E-3,-5.192201585E-3
4.852727474E1,5.421269219E-3,1.183516532E-2,-7.635590620E-3
4.854608412E1,9.391776286E-3,1.336228382E-2,-9.468132630E-3
4.856489349E1,1.366770733E-2,1.366770733E-2,-8.246437646E-3
4.858370287E1,1.550024934E-2,1.763821393E-2,-6.413896102E-3
4.860251224E1,1.855448633E-2,2.191414498E-2,-3.359660041E-3
4.862132162E1,1.763821393E-2,1.550024934E-2,-6.413896102E-3
4.864013099E1,1.458397787E-2,1.916533336E-2,-7.024743594E-3
4.865894037E1,1.458397787E-2,1.855448633E-2,-9.162708884E-4
4.867774974E1,1.214058883E-2,2.557922900E-2,1.527118147E-3
4.869655912E1,7.559234742E-3,3.504735976E-2,8.551862091E-3
4.871536849E1,4.199574701E-3,3.779617324E-2,1.557660475E-2
4.873417786E1,5.344913807E-4,4.268295318E-2,2.260134928E-2
4.875298724E1,-1.298050396E-3,4.940227047E-2,2.657185495E-2
4.877179667E1,-9.926267667E-4,5.337277800E-2,3.084778599E-2
4.879060604E1,-9.926267667E-4,5.306735635E-2,3.206948191E-2
4.880941536E1,-2.825168660E-3,4.909684882E-2,3.359659761E-2
4.882822479E1,-4.963133950E-3,5.887040496E-2,3.145863488E-2
4.884703417E1,-1.603474026E-3,5.337277800E-2,3.420744836E-2
4.886584354E1,2.061609412E-3,5.092938989E-2,3.756710514E-2
4.888465292E1,1.214058883E-2,5.001311749E-2,3.878879920E-2
4.890346229E1,1.947075687E-2,6.253548712E-2,3.573456407E-2
4.892227167E1,2.344126441E-2,7.078192383E-2,3.176405653E-2
4.894108104E1,2.374668792E-2,5.459447205E-2,3.268032894E-2
4.895989042E1,2.466295846E-2,4.207210615E-2,3.695625812E-2
4.897869979E1,2.221956849E-2,5.154023692E-2,3.573456407E-2
4.899750917E1,1.977618039E-2,7.108735293E-2,2.657185495E-2
4.901631854E1,2.435753495E-2,6.223006546E-2,3.695625812E-2
4.903512792E1,2.985516004E-2,5.612159148E-2,4.459185153E-2
4.905393729E1,2.954973653E-2,6.436803192E-2,4.123219103E-2
4.907274667E1,3.016058356E-2,6.284090877E-2,4.856235534E-2
4.909155604E1,2.863346599E-2,5.581616983E-2,4.031591862E-2
4.911036542E1,2.527380548E-2,5.520532280E-2,3.145863488E-2
4.912917479E1,2.741177008E-2,5.031854287E-2,3.848337755E-2
4.914798417E1,3.413109109E-2,4.512634128E-2,4.672981426E-2
4.916679354E1,3.229855001E-2,5.276193097E-2,4.825693369E-2
4.918560292E1,2.863346599E-2,5.703786388E-2,4.489727318E-2
4.920441229E1,2.008160390E-2,4.421006888E-2,4.062134400E-2
4.922322167E1,1.427855436E-2,3.962871432E-2,3.848337755E-2
4.924203104E1,9.391776286E-3,4.390464723E-2,3.787253052E-2
4.926084042E1,9.086352773E-3,4.268295318E-2,4.092676565E-2
4.927964979E1,1.397313084E-2,3.749075159E-2,5.039490014E-2
4.929845917E1,1.824906096E-2,4.023956135E-2,4.978405312E-2
4.931726854E1,1.824906096E-2,4.787515476E-2,4.672981426E-2
4.933607792E1,2.069245093E-2,4.543176666E-2,3.726168349E-2
4.935488729E1,2.191414498E-2,3.749075159E-2,2.932066843E-2
4.937369667E1,2.527380548E-2,2.680092305E-2,2.657185495E-2
4.939250604E1,2.771719359E-2,2.466295846E-2,2.290677279E-2
4.941131542E1,2.954973653E-2,2.710634656E-2,2.137965336E-2
4.943012479E1,3.077143058E-2,2.191414498E-2,3.634541109E-2
4.944893422E1,3.138227761E-2,2.435753495E-2,3.970507160E-2
4.946774354E1,3.077143058E-2,2.588465251E-2,4.398100078E-2
4.948655297E1,3.260397166E-2,3.596363217E-2,4.520269856E-2
4.950536234E1,2.924431302E-2,4.818057641E-2,2.993151546E-2
4.952417172E1,2.496838197E-2,5.031854287E-2,2.535016090E-2
4.954298109E1,1.488940232E-2,5.092938989E-2,2.809897438E-2
4.956179047E1,5.115845706E-3,5.215108395E-2,3.176405653E-2
4.958059984E1,-6.872031372E-4,5.428905040E-2,3.695625812E-2
4.959940922E1,5.115845706E-3,4.115583375E-2,3.878879920E-2
4.961821859E1,1.122431830E-2,3.260397166E-2,3.451287001E-2
4.963702797E1,1.214058883E-2,3.413109109E-2,2.626643144E-2
4.965583734E1,1.397313084E-2,4.146125913E-2,1.588202827E-2
4.967464672E1,1.275143679E-2,3.046600707E-2,1.191152167E-2
4.969345609E1,1.214058883E-2,2.069245093E-2,1.191152167E-2
4.971226547E1,1.641651988E-2,1.488940232E-2,1.985253580E-2
4.973107484E1,1.763821393E-2,1.275143679E-2,1.954711229E-2
4.974988422E1,1.061347127E-2,1.702736691E-2,6.108472589E-3
4.976869359E1,7.559234742E-3,1.366770733E-2,3.970507067E-3
4.978750297E1,7.559234742E-3,1.244601328E-2,8.857285604E-3
4.980631234E1,4.504998680E-3,1.611109637E-2,1.893626526E-2
4.982512172E1,5.344913807E-4,1.641651988E-2,2.290677279E-2
4.984393109E1,-5.879404955E-3,1.733279042E-2,1.588202827E-2
4.986274047E1,-1.320957206E-2,1.336228382E-2,1.374406368E-2
4.988154984E1,-1.382041909E-2,9.391776286E-3,1.068982668E-2
4.990035922E1,-1.076618303E-2,9.086352773E-3,9.468132630E-3
4.991916859E1,-8.017370477E-3,8.780929260E-3,3.970507067E-3
4.993797797E1,-6.795675959E-3,6.337540224E-3,-1.832541777E-3
4.995678734E1,-6.184828468E-3,-3.436015919E-3,-7.941014133E-3
4.997559677E1,-3.741439432E-3,-8.628217503E-3,-1.527118124E-2
4.999440615E1,1.450762269E-3,-1.198787708E-2,-2.260134928E-2
5.001321552E1,5.726693198E-3,-1.718007959E-2,-2.870982140E-2
5.003202490E1,6.337540224E-3,-2.420482226E-2,-3.054236248E-2
5.005083427E1,4.504998680E-3,-2.817532979E-2,-3.420744836E-2
5.006964365E1,3.588727675E-3,-2.664821222E-2,-3.573456407E-2
5.008845302E1,3.588727675E-3,-2.756448276E-2,-3.390202299E-2
5.010726240E1,4.199574701E-3,-3.061871976E-2,-3.145863488E-2
5.012607177E1,4.199574701E-3,-2.756448276E-2,-3.329117596E-2
5.014488115E1,3.894151188E-3,-2.817532979E-2,-3.848337755E-2
5.016369052E1,3.283303929E-3,-3.092414327E-2,-4.123219103E-2
5.018249990E1,2.977880416E-3,-3.489464894E-2,-4.275930673E-2
5.020130927E1,2.672456671E-3,-3.917058185E-2,-4.581354558E-2
5.022011865E1,-3.130592173E-3,-3.886515647E-2,-4.856235534E-2
5.023892802E1,-7.101099472E-3,-3.855973482E-2,-5.375456065E-2
5.025773740E1,-9.544488043E-3,-4.222481698E-2,-5.833591148E-2
5.027654677E1,-1.046075951E-2,-4.894413799E-2,-5.680879578E-2
5.029535615E1,-6.795675959E-3,-5.535803363E-2,-5.375456065E-2
5.031416552E1,-2.519744914E-3,-5.108210072E-2,-4.947862774E-2
5.033297490E1,-6.184828468E-3,-2.939702384E-2,-3.878879920E-2
5.035178427E1,-1.412584260E-2,-1.962346770E-2,-2.993151546E-2
5.037059365E1,-2.939702384E-2,-2.786990628E-2,-2.046338283E-2
5.038940302E1,-3.978142887E-2,-3.092414327E-2,-1.313321572E-2
5.040821245E1,-3.520007432E-2,-2.023431472E-2,-3.665083554E-3
5.042702177E1,-2.573194169E-2,-9.544488043E-3,6.413896102E-3
5.044583120E1,-2.023431472E-2,-9.239064530E-3,9.162709117E-3
5.046464057E1,-2.115058713E-2,-1.718007959E-2,4.886778072E-3
5.048344995E1,-2.573194169E-2,-3.092414327E-2,-4.275931045E-3
5.050225932E1,-2.878617682E-2,-4.375193641E-2,-1.007897966E-2
5.052106870E1,-2.756448276E-2,-5.352549255E-2,-1.130067464E-2
5.053987807E1,-2.389939874E-2,-5.780142173E-2,-1.282779220E-2
5.055868745E1,-1.595838554E-2,-5.047125369E-2,-1.252236869E-2
5.057749682E1,-4.963133950E-3,-4.588989913E-2,-7.635590620E-3
5.059630620E1,2.977880416E-3,-4.222481698E-2,1.527118147E-3
5.061511557E1,7.559234742E-3,-3.061871976E-2,3.665083554E-3
5.063392495E1,8.399150101E-4,-2.603736520E-2,5.803049076E-3
5.065273432E1,2.290677221E-4,-4.046862945E-3,2.748812549E-3
5.067154370E1,5.344913807E-4,4.810422193E-3,-0.000000000E0
5.069035307E1,-1.076618303E-2,-1.687465608E-2,-2.199050039E-2
5.070916245E1,-8.628217503E-3,-2.817532979E-2,-2.962609194E-2
5.072797182E1,5.344913807E-4,-3.184041381E-2,-2.382304333E-2
5.074678120E1,-7.711946499E-3,-2.267770469E-2,-2.687728032E-2
