accX_mean,accX_std,accX_min,accX_max,accX_energy,accY_mean,accY_std,accY_min,accY_max,accY_energy,accZ_mean,accZ_std,accZ_min,accZ_max,accZ_energy,gyrX_mean,gyrX_std,gyrX_min,gyrX_max,gyrX_energy,gyrY_mean,gyrY_std,gyrY_min,gyrY_max,gyrY_energy,gyrZ_mean,gyrZ_std,gyrZ_min,gyrZ_max,gyrZ_energy,activity
-4.47814363952,0.09685273105498196,-4.715056896,-4.230510235,20.06315090768624,-1.28200258257,0.053038796781218936,-1.397408366,-1.152144074,1.646343735680149,8.741567335109998,0.03591922570197514,8.652446747,8.817551613,76.41628966503717,-0.0034696124932481996,0.011477094717665356,-0.03245126083,0.01885990985,0.00014376191401156599,-0.007763868689047399,0.031671504214340535,-0.1033095419,0.03565821052,0.0010633618362197606,-0.0003145863535569996,0.02270550798839252,-0.05833591148,0.02779355086,0.000515639057584801,sitting
-4.491675047829999,0.04169395419499671,-4.584648132,-4.363312244,20.176883121115043,-1.27218005425,0.042822187999039356,-1.369890928,-1.184447169,1.6202758302165576,8.737284173969998,0.024937692603347668,8.672785759,8.825926781,76.340756625219,0.0008674030519351999,0.010225179432401386,-0.02206685767,0.02283041552,0.00010530668247931084,0.004645493406346199,0.010926264765608297,-0.01840177365,0.03565821052,0.0001409638707165794,0.00353985983986,0.011125815680531113,-0.01374406368,0.02596100792,0.00013631438224300565,sitting
-4.49610177992,0.038698871661132714,-4.584648132,-4.363312244,20.216428818067637,-1.27012223006,0.03470330944170368,-1.332802176,-1.201196909,1.6144147989787938,8.734412803689999,0.02601498571888916,8.672785759,8.825926781,76.29064380474576,-0.00036345416312370024,0.011051425545210432,-0.02237228118,0.02283041552,0.00012226610551002164,0.0016340164060266,0.007189597007121231,-0.01809635013,0.01519482583,5.4360314739970646e-05,0.001111742005257,0.00865675527618869,-0.01374406368,0.01954711229,7.617538219807359e-05,sitting
-4.49339787956,0.02952297389000779,-4.573880672,-4.419543266,20.191496110021614,-1.2764033865999997,0.02744037448386796,-1.339980721,-1.204786181,1.629958579475764,8.73618350031,0.019308972579428773,8.690732002,8.800801277,76.32127498751075,-0.0005100574753563998,0.006694866393831324,-0.02237228118,0.02283041552,4.5081394659419e-05,0.00023212195562830035,0.007038605974236619,-0.0141258426,0.01519482583,4.959585466284411e-05,0.00040926768999999995,0.007762835269261879,-0.01557660475,0.01924168877,6.042911145977412e-05,sitting
-4.495048923440001,0.027398579518803024,-4.541577339,-4.419543266,20.20621550627875,-1.2795020878199999,0.02257915308811772,-1.339980721,-1.229910851,1.6376354108899156,8.733982133840001,0.01674152248167638,8.701499939,8.776873589,76.28272419281133,0.00046424389971420004,0.004321470253647189,-0.01168245357,0.01091889478,1.8890627551579343e-05,0.0014232741320813003,0.006888788483640678,-0.0141258426,0.01397313084,4.948111602739221e-05,-0.00029626091019600007,0.006960771975163916,-0.01557660475,0.01221694518,4.854011701713754e-05,sitting
-4.5137727737099995,0.038894278377746457,-4.609772682,-4.37288332,20.37565741757619,-1.27322092767,0.02437333826257776,-1.355534077,-1.219143152,1.6216855902749174,8.72449457169,0.019018443874775685,8.679964066,8.788837433,76.1171672326557,0.0015393350728789,0.004958088625721815,-0.01107160654,0.01641651988,2.695219528710713e-05,0.0048653983861803,0.009105864276917628,-0.01779092662,0.02710634656,0.00010658886568589049,0.0019119519041800005,0.010344858434019038,-0.02412846684,0.02596100792,0.00011067165610379233,sitting
-4.53706690304,0.03885770033906317,-4.609772682,-4.37288332,20.586486003536617,-1.2656476485900001,0.029343388629828535,-1.355534077,-1.180858016,1.602725004837677,8.714432725899998,0.01958295683788101,8.676374435,8.788837433,75.9417212264354,0.00116977249886,0.006062590517185976,-0.01565296017,0.01641651988,3.812337147816249e-05,0.0039185851165943,0.008999656452601314,-0.01779092662,0.02710634656,9.634912558084281e-05,0.001899734961201,0.009958925658984279,-0.02412846684,0.02596100792,0.00010278919320398483,sitting
-4.55821943754,0.028564956375928836,-4.644468784,-4.491328239,20.77818039750023,-1.2509557176,0.030267123924614652,-1.325623751,-1.173679471,1.5658063061867993,8.70419141768,0.017210356093130624,8.659625053,8.74576664,75.76324443197102,0.002602209284818,0.005998422767037208,-0.01565296017,0.01794363745,4.275256885410333e-05,0.004749337421575,0.008407087100513883,-0.01290414855,0.02924431302,9.323531945959957e-05,0.0024953110457380002,0.008150640895432047,-0.01557660475,0.02809897438,7.265952422127138e-05,sitting
-4.62584060665,0.07407597598015113,-4.817948341,-4.508078098,21.40388856834945,-1.18920892596,0.06210676490499316,-1.292124271,-1.057627559,1.4180751198299013,8.67862414363,0.03223177338514483,8.551948547,8.739784241,75.3195559136131,0.0050517067986283,0.005802614047515956,-0.01382041909,0.01794363745,5.919007136373689e-05,0.007803573700811001,0.011827113524580997,-0.01290414855,0.03596363217,0.00020077637682731588,0.006942279115111001,0.011904224871867927,-0.01557660475,0.03634541109,0.0001899058091121053,sitting
-4.691033086699999,0.04885332994517868,-4.817948341,-4.573880672,22.008178068360863,-1.1114182638999999,0.04743885303202559,-1.208375454,-1.015753269,1.2375010021074841,8.655533437759997,0.033914860102213104,8.551948547,8.752944946,74.9194093099172,0.0042453884387593,0.007435089564101112,-0.0141258426,0.022524992,7.330387982215639e-05,0.006661289305097998,0.012140104811643768,-0.01931804419,0.03596363217,0.0001917549200439092,0.009141329261104001,0.010753016181781469,-0.01038440317,0.03634541109,0.00019919125766557037,sitting
-4.68604405873,0.05967690706748193,-4.779663086,-4.526023865,21.962570253595867,-1.0902776718099998,0.04548544341392598,-1.208375454,-1.015753269,1.1907743272099953,8.658835506449998,0.033557616518081305,8.556734085,8.752944946,74.9765584413856,-0.0017592401658809997,0.00905121216823039,-0.02206685767,0.022524992,8.501936767557085e-05,-0.005045598438359701,0.015117689420906369,-0.04741701856,0.02099787444,0.0002540025970281622,0.00022906768708000013,0.013149001672545818,-0.03329117596,0.02718270384,0.00017294871698987695,sitting
-4.64211182587,0.07895236703630594,-4.762913704,-4.453042984,21.555435680142736,-1.1404073059900002,0.06435596872175092,-1.257428288,-1.025324464,1.3046705142654846,8.67697311401,0.032815523488727315,8.61655426,8.758927345,75.29093927983423,-0.0031458634797941003,0.010566896186327833,-0.02878617682,0.01794363745,0.00012155575204613195,-0.0014080030049236996,0.020150207743673248,-0.04741701856,0.04970769584,0.0004080133445750636,-0.002736595749054,0.017235308446734345,-0.03329117596,0.0421484597,0.0003045448135478125,sitting
-4.648464765470001,0.06624949787323821,-4.762913704,-4.453042984,21.612613671784516,-1.16175128943,0.046154954022055494,-1.257428288,-1.045663476,1.3517963382730451,8.669579296119998,0.030807992465692,8.614161491,8.758927345,75.1625543041123,6.108420480199963e-06,0.0097000596758345,-0.02878617682,0.01794363745,9.409119502755124e-05,0.007119424770265299,0.01357052698755624,-0.01320957206,0.04970769584,0.00023484541177945937,0.003093941362036001,0.015102922315612301,-0.02962609194,0.0421484597,0.00023767073562313724,sitting
-4.696464786499999,0.025360199334307817,-4.754538536,-4.642076015,22.05742463054477,-1.1328100967899999,0.03208868695725337,-1.196411371,-1.05523479,1.2842883992200098,8.647649049800002,0.013926250779154112,8.614161491,8.681160927,74.7820280289676,0.0009468132506186,0.005094146599161398,-0.01382041909,0.01550024934,2.6846784905294606e-05,0.0017622943294899002,0.0037453904345855415,-0.00832279399,0.01183516532,1.7133630811237125e-05,0.0025227991667050005,0.00645197852457533,-0.01496575773,0.02076880634,4.799254251710869e-05,sitting
-4.68591244693,0.03417444875130446,-4.754538536,-4.572684288,21.958943353240958,-1.1372487819500001,0.03425764894206662,-1.229910851,-1.060020447,1.2945083785577967,8.65399005895,0.016847162148875477,8.615358353,8.693124771,74.8918277672779,-0.0007910472079354001,0.00548202998713007,-0.02023431472,0.009086352773,3.0678408464975703e-05,-0.0033199548591953997,0.006789860618144997,-0.02023431472,0.008170082234,5.71243074809315e-05,-0.0015943113480700003,0.005333046407137418,-0.01557660475,0.008857285604,3.09832126552661e-05,sitting
-4.6352803182299995,0.04485884441525965,-4.717449665,-4.521238327,21.48783594449268,-1.17097561837,0.04541435958497868,-1.272981644,-1.077966571,1.3732463628735174,8.675441684750002,0.021672273222169476,8.633303642,8.739784241,75.26375811292455,-0.0026022093449878,0.0074300039945082155,-0.02023431472,0.01916533336,6.197645283354986e-05,-0.004175141035026001,0.009093337040375578,-0.02328855172,0.01427855436,0.00010012058119222447,-0.0022112670868110005,0.00972380963649658,-0.02076880634,0.02840439789,9.944217597603736e-05,sitting
-4.61392436028,0.028995862639471903,-4.66839695,-4.521238327,21.289138762435414,-1.198002553,0.03537901788785378,-1.278963685,-1.128215909,1.436461791901227,8.68276372914,0.019362076818746313,8.627322197,8.739784241,75.39076086608789,-0.0010476030767681002,0.007437348176667751,-0.01443126611,0.02069245093,5.641162010743711e-05,0.0006933116214622999,0.008489621047678374,-0.02328855172,0.01427855436,7.255434653763836e-05,-0.000684148948917,0.010536461817312149,-0.02076880634,0.02840439789,0.00011148508741198109,sitting
-4.62535008426,0.0326367966342858,-4.695914268,-4.536791801,21.394928562458546,-1.19706935406,0.0325394704779553,-1.278963685,-1.129412293,1.4340338555686112,8.67691329004,0.01804349816730135,8.627322197,8.719446182,75.28914981069892,0.0007116370121343001,0.0072988171236520495,-0.02084516361,0.02069245093,5.377915864155581e-05,0.0015820943691123002,0.008175689713112675,-0.0196234677,0.01550024934,6.934492487787327e-05,-0.0003237490795900001,0.00949978649269374,-0.02229592577,0.01740914769,9.035075687330179e-05,sitting
-4.63556745048,0.04120983160118866,-4.710271358,-4.530809879,21.490183838170243,-1.19154192802,0.03375162928594194,-1.247856975,-1.123430252,1.420911338709075,8.672677965190001,0.01982154262519079,8.628518105,8.721838951,75.2157359814442,0.0022143212662293003,0.007141494255077083,-0.02084516361,0.01855448633,5.5904158865374305e-05,0.00431258162137,0.008976301796340756,-0.01595838554,0.02466295846,9.917235417996858e-05,0.0011178504609910002,0.008995254281217634,-0.02229592577,0.01740914769,8.216418923690195e-05,sitting
-4.654662179929999,0.04367162180705271,-4.797609329,-4.530809879,21.667787219821957,-1.1785608661099998,0.036053762202065076,-1.239482164,-1.100698471,1.3903055888948768,8.66430310257,0.02280107306124536,8.585447311,8.721838951,75.07066814213687,0.0011331216206459998,0.009578225343129777,-0.03397838026,0.02527380548,9.302636533094896e-05,0.0030633990284383004,0.011465887811652064,-0.03031329438,0.03168770298,0.0001408509969168281,0.002470877170859,0.00945483183729848,-0.02321219631,0.02993151546,9.54990790650651e-05,sitting
-4.682191610299999,0.08559542187607927,-4.981856823,-4.49970293,21.93024485180985,-1.21292180302,0.0744354346483092,-1.411765337,-1.100698471,1.4767199341725703,8.64346157079,0.05194538455518072,8.481359482,8.768498421,74.71212624870012,-0.003851391993155,0.0197630811368998,-0.06329904497,0.05825955793,0.00040541259630862315,0.0031947312730175995,0.0227877669475973,-0.05688514933,0.06009209901,0.0005294886303648047,-0.003203893883399,0.020739028803083124,-0.07391251624,0.03817795217,0.0004403722517111929,sitting
-4.680791807159999,0.1322115707164097,-4.981856823,-4.326223373,21.927291841407477,-1.2938111734499997,0.09579094626111774,-1.470389485,-1.048056364,1.683123257929666,8.62770487789,0.06288116246715965,8.481359482,8.785248756,74.44124550056011,-0.0039582902276290004,0.023384414451792963,-0.06329904497,0.05825955793,0.0005624989007793669,0.013838744790841599,0.039736431466961375,-0.06910209358,0.07811209559,0.001770494843114564,0.002495311024863,0.03413379442646377,-0.07391251624,0.06963659078,0.001171342499058892,sitting
-4.877876625069999,0.2526508453897895,-5.264209747,-4.326223373,23.85751281908047,-1.132199929951,0.24039134417806118,-1.470389485,-0.6867401004,1.3396646797367848,8.53442075733,0.10929703691783166,8.33898735,8.785248756,72.84828350542419,0.013398934660739,0.026072134585519654,-0.05719057471,0.06986565888,0.000859287651888203,0.028627356798253602,0.04095668187983113,-0.06910209358,0.1022405624,0.002496975347860205,0.025347107136771,0.037900119145692336,-0.06322269142,0.09040539712,0.002078894871460622,sitting
-5.098949532529999,0.0870164542115803,-5.264209747,-4.831109047,26.00685819859146,-0.9173842740070002,0.1298227657842397,-1.228714466,-0.6867401004,0.8584478567112199,8.437212314620002,0.04324243348505393,8.33898735,8.590232849,71.18842155002909,0.010103413703088005,0.02436886523598735,-0.02237228118,0.06986565888,0.0006959205613454595,0.011960389240684299,0.034067787236482835,-0.02970244735,0.1022405624,0.00130366503797894,0.011673291165064999,0.03663682386950925,-0.03695625812,0.09040539712,0.0014785225898698265,sitting
-5.148600606959999,0.1069045093535947,-5.54058075,-4.979464054,26.51951678410901,-0.897045282723,0.09068254126468961,-1.028913736,-0.6556333899,0.8129135625458092,8.40431099892,0.05926161043187655,8.169096947,8.500502586,70.63595530503866,0.00291374142345,0.01849699031290327,-0.02237228118,0.04818057641,0.0003506285397183659,0.009794935712858001,0.02766803919858168,-0.03458922729,0.05825955793,0.0008614611587132731,0.007928797305013,0.027823302061928037,-0.03695625812,0.07757759839,0.00083700196433327,sitting
-5.298965559009999,0.16328454876722612,-5.666203976,-4.979464054,28.10569783944028,-0.7505088263819999,0.18008239771618254,-1.028913736,-0.3158525825,0.5956931684444964,8.325120525340001,0.08047822435794301,8.169096947,8.49332428,69.31410850603316,0.010573765989102002,0.017215852725564144,-0.02573194169,0.04818057641,0.00040819011226060463,0.023978809134712998,0.022439560316798172,-0.03458922729,0.05917582661,0.0010785171547302188,0.022470016408771998,0.020779101196802312,-0.02504473738,0.07757759839,0.0009366726839574345,sitting
-5.442319555259998,0.10178227323195145,-5.674578667,-5.149354458,29.629201772709667,-0.5803910982639999,0.09678145628972862,-0.7740781307,-0.3158525825,0.34622047722565275,8.25033282275,0.05219492896889594,8.151150703,8.414361,68.07071599675605,0.00431869005306,0.012659718763539529,-0.02573194169,0.04482091591,0.0001789195629463142,0.010665393132108004,0.019478417056144882,-0.03458922729,0.05917582661,0.000493159341675532,0.010561549137089002,0.016246537949612245,-0.02504473738,0.04825693369,0.0003754963155233363,sitting
-5.47980311868,0.07105190684443269,-5.674578667,-5.239085197,30.03329059296129,-0.5485904818790001,0.05687962912972308,-0.7740781307,-0.4402793646,0.3041868090181683,8.226847295749998,0.036224892899391146,8.142775536,8.329415321,67.68232867045465,-0.00047951509751100016,0.012249877339127788,-0.04130854458,0.02466295846,0.00015028942955241746,-2.4433898786099946e-05,0.016201683096281942,-0.04222481698,0.04512634128,0.0002624951321677579,0.0015393350761789995,0.014012250348107332,-0.05039490014,0.03420744836,0.0001987127122947891,sitting
-5.435464115080001,0.0835149989899887,-5.65304327,-5.20558548,29.55124490137871,-0.5951548123429998,0.07901413776510768,-0.8183453679,-0.4761717021,0.3604524846217949,8.251995830570001,0.04759196337179255,8.142775536,8.386843681,68.09770018272224,-0.0017286977367409998,0.014131254848147163,-0.04130854458,0.02710634656,0.00020268075944829614,-0.006478035263521802,0.016566855751343694,-0.04222481698,0.02832804248,0.00031642565036126154,-0.01094027444001,0.01914338108762573,-0.05741964281,0.02351761982,0.00048615864428880253,sitting
-5.31449497694,0.10948980807343882,-5.532206059,-5.032105923,28.255844877992455,-0.730516790154,0.11969796024617337,-0.9882357717,-0.5036891699,0.5479823823839979,8.316386623389999,0.05872780424209402,8.160721779,8.456234932,69.16573542469123,-0.009309312172092,0.01581173457048757,-0.03581092134,0.02710634656,0.000336674243245012,-0.017882553559590696,0.019771433056150013,-0.06055023521,0.02832804248,0.0007106952869054516,-0.015946167760799,0.01984742747842914,-0.05741964281,0.01710372418,0.0006482006437670495,sitting
-5.194518857009999,0.08221017966474214,-5.442475319,-5.032105923,26.989784669472982,-0.8598368883140002,0.08448695274471613,-0.9882357717,-0.5204389095,0.74645751968959,8.379305944420002,0.04067816513895859,8.244470596,8.456234932,70.21442282331141,-0.0088969902725267,0.01279220328608914,-0.03581092134,0.02038702741,0.00024279690082206458,-0.011871816417625998,0.02051763925359679,-0.06055023521,0.0200816039,0.00056191354559455,-0.005760289704034,0.01776079877616557,-0.04581354558,0.02015795931,0.0003486269106418447,sitting
-5.149844846750001,0.02974766094413761,-5.203192711,-5.053641319,26.521786868929183,-0.912981478572,0.029234330040040172,-0.9774680734,-0.837487936,0.8343898262684053,8.40091316222,0.01756169031750125,8.35693264,8.451449394,70.57565037212805,-0.0014202199178844,0.005644969094789473,-0.01748550311,0.01152974181,3.388270069628385e-05,0.0019791451320309,0.007810710564821762,-0.01382041909,0.0200816039,6.492421498105988e-05,-3.054238716499995e-05,0.011728943375570029,-0.02412846684,0.02015795931,0.00013756904554474182,sitting
-5.144149951940001,0.02485278341216723,-5.199603558,-5.089533806,26.46289638888764,-0.9276614475199999,0.02826502715399737,-0.9990034699,-0.8614161611,0.861354672974918,8.40292314529,0.01807678133864889,8.35693264,8.445467949,70.60944415567394,-2.1379674561400078e-05,0.006500772459310318,-0.01748550311,0.0112243183,4.226049965821188e-05,0.0011606097862772,0.006553934872637919,-0.01382041909,0.02160872146,4.4301077390781834e-05,0.0006780404273240001,0.009956677291828269,-0.02412846684,0.0198525358,9.959516151469444e-05,sitting
-5.15227358816,0.03599679509887438,-5.251049519,-5.082355499,26.54721889650851,-0.9279605531580001,0.04188252840558085,-1.026520967,-0.8159525394,0.8628649344029456,8.39860408785,0.021958698203970464,8.349754333,8.438288689,70.53703280887753,0.0012216945121396002,0.007492829692034508,-0.01565296017,0.01641651988,5.763503427482596e-05,0.0031000497841242995,0.009906654472222066,-0.01626380906,0.03168770298,0.0001077521114960466,0.0013652435610499996,0.011957516891714533,-0.02504473738,0.02565558441,0.0001448461001966269,sitting
-5.18001835343,0.05309551343827692,-5.339583874,-5.082355499,26.835409275418925,-0.9059944397160001,0.04804887974661404,-1.026520967,-0.7980063558,0.8231346196412133,8.38246445659,0.03160661953490364,8.28155899,8.446663857,70.2667093443931,0.0013866232461623002,0.0094807641951607,-0.01504211407,0.022524992,9.180761375103877e-05,0.0099079425272513,0.017276867244284396,-0.01626380906,0.05245650932,0.000396657466899942,0.00589467595568,0.01815801914017597,-0.02626643144,0.04337015375,0.0003644608637174688,sitting
-5.24394261358,0.06924914312082806,-5.383851051,-5.089533806,27.503729578343208,-0.867721238736,0.04045316266630661,-0.9810572863,-0.7585247755,0.7545766065232451,8.347110500280001,0.038342764397598844,8.28155899,8.446663857,69.67572387146629,0.001664558753439,0.00796617199189516,-0.01504211407,0.022524992,6.623065204810531e-05,0.0081700821031059,0.016986167567628437,-0.01718007959,0.05245650932,0.0003552801302070435,0.005937435353166,0.015569436148581318,-0.02626643144,0.04337015375,0.00027766048055777613,sitting
-5.32187683584,0.07627439713892571,-5.595615864,-5.193621635,28.32819083950928,-0.821360300782,0.06706640044901852,-0.9523434043,-0.6221339107,0.6791306457698855,8.3063248729,0.03309087738512245,8.185846329,8.365307808,68.9961279003233,-0.001215586098457,0.01662682337340501,-0.07062921673,0.02771719359,0.00027792890505316895,0.0029687176261046,0.020134829220397048,-0.04314108938,0.07444700599,0.00041422463207809894,0.0006291726578220005,0.022255632076681933,-0.06077930331,0.04092676565,0.0004957090173659847,sitting
-5.33448701856,0.14567895991698304,-5.613562107,-4.673182487,28.477974110547652,-0.9060542559609999,0.1686926955020562,-1.306481123,-0.4905286431,0.8493915402607908,8.28306664464,0.07282120918381046,8.085348129,8.566305161,68.61449596805474,-0.0156743407969267,0.040908807626198244,-0.1283542812,0.04573718831,0.0019192155008154964,0.0064566553321703,0.04510162667876843,-0.08987089992,0.143472746,0.002075845127149439,0.003274141271566,0.038285752403474385,-0.06444438547,0.08215895295,0.0014765188381663165,sitting
-5.362518958970001,0.15828428101239347,-5.676971912,-4.673182487,28.7816634989283,-1.017141047106,0.1571805571606955,-1.469193101,-0.4905286431,1.0592816372572367,8.251122426970001,0.09340492739466558,8.059026718,8.566305161,68.0897457853089,-0.0119023589040217,0.05091953455204755,-0.1283542812,0.08941277117,0.0027344651464773083,0.0039063681173803,0.04777282300046241,-0.1228566542,0.143472746,0.0022975023293019957,0.0028893075453750006,0.04368795267967022,-0.1081199646,0.08215895295,0.0019169853074328643,sitting
-5.363607673640001,0.16116623126691498,-5.772684574,-4.971088886,28.79426183083067,-1.066086239217,0.12705575576095107,-1.469193101,-0.7010970116,1.1526830345198331,8.244015760429999,0.1145085880962468,7.904689789,8.481359482,67.97690807496603,-1.2216978488000414e-05,0.04697537144745094,-0.1048366576,0.08941277117,0.0022066856718805515,-0.002874036305344,0.03847857062560635,-0.1558424085,0.06375718117,0.0014888604820742111,-0.0035795649209510007,0.042916640687179784,-0.1114796251,0.06810946763,0.001854651332895798,sitting
-5.328397259709999,0.14002771691108012,-5.772684574,-4.971088886,28.411425118788365,-1.107350471067,0.055030322163603734,-1.223928809,-0.912861824,1.2292534021297365,8.25547738074,0.09881936114478762,7.904689789,8.481359482,68.16267205004684,0.0007849386527070001,0.034032920027045,-0.1048366576,0.08666395396,0.001158855774255754,0.0047951508756,0.03580785302756793,-0.1558424085,0.07078192383,0.001305195810363673,0.0005405998099930001,0.03287053182163646,-0.1114796251,0.06810946763,0.0010807641103917798,sitting
-5.48775925636,0.1748836948543924,-5.861218929,-5.203192711,30.146085962490783,-0.97614003901,0.14848654503600137,-1.165304661,-0.6831508875,0.9748976298151729,8.167289895999998,0.09648170027254685,7.971688747,8.324629784,66.71393296379117,0.011725213113087997,0.011230831849638556,-0.01320957206,0.03413109109,0.00026361220658218656,0.027763007858389997,0.022727966526822067,-0.01443126611,0.07108735293,0.0012873450677893688,0.019421888522569,0.018095059667605447,-0.00946813263,0.05039490014,0.0007046409381572987,sitting
-5.650674572049999,0.10733001904538238,-5.861218929,-5.388636589,31.941642852200733,-0.8374041789760003,0.10231188290709874,-1.052842021,-0.6831508875,0.7117134803504644,8.07681727408,0.06354864148779937,7.971688747,8.256434441,65.23901570871205,0.005256340620920999,0.017470360921766265,-0.03978142887,0.03413109109,0.00033284262745992193,0.006187882716760002,0.036491938055609976,-0.05780142173,0.07108735293,0.0013699514355708527,0.005143333872850001,0.031178284338733625,-0.05833591148,0.05039490014,0.0009985392976345287,sitting
-5.57476229196,0.12348749731428992,-5.830112457,-5.388636589,31.09322377385206,-0.886014370318,0.09943615163795015,-1.052842021,-0.6939185858,0.7949090126625673,8.12315426827,0.076101404717021,7.983652592,8.256434441,65.99142668991303,-0.004865398494124,0.013294658150086066,-0.04405735806,0.0200816039,0.0002004200378342739,-0.016358489614549998,0.018422726811507226,-0.05780142173,0.01855448633,0.0006069970456407673,-0.011285403117008999,0.020315487531688,-0.05833591148,0.02137965336,0.000540079357163567,sitting
