"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.085670383E1,2.713688910E-1,-1.754658818E-1,6.257366538E-1
6.087551237E1,9.213103652E-1,-8.493067622E-1,7.347729206E-1
6.089432092E1,1.809558630E0,-7.295807004E-1,7.042305470E-1
6.091312946E1,2.203555107E0,-2.417428046E-1,7.109498382E-1
6.093193805E1,2.023355246E0,1.617218107E-1,7.161420584E-1
6.095074659E1,1.553613663E0,6.916317940E-1,7.054522038E-1
6.096955513E1,6.940752268E-1,1.335464835E0,5.362475514E-1
6.098836368E1,-2.854183912E-1,1.345238328E0,4.091913104E-1
6.100717227E1,-6.369609833E-1,9.869764447E-1,4.864634871E-1
6.102598081E1,-2.796153426E-1,6.226060390E-1,4.730248451E-1
6.104478935E1,2.997733057E-1,3.651339412E-1,3.230618536E-1
6.106359789E1,4.497362971E-1,1.412584335E-1,1.938676536E-1
6.108240649E1,1.336228400E-1,2.203631550E-1,6.956022978E-2
6.110121503E1,-4.958552718E-1,1.837123185E-1,-1.027750522E-1
6.112002357E1,-1.273463845E0,-7.552362680E-1,-2.283041626E-1
6.113883211E1,-2.146135569E0,-2.063976526E0,-3.681881726E-1
6.115764065E1,-3.032169342E0,-3.453730345E0,-5.257867575E-1
6.117644920E1,-3.438993692E0,-4.530959606E0,-9.005415440E-1
6.119525779E1,-3.803669453E0,-4.666262150E0,-1.126555085E0
6.121406633E1,-4.160709858E0,-4.292118073E0,-9.500201941E-1
6.123287487E1,-4.042892456E0,-3.478546143E0,-6.252785325E-1
6.125168342E1,-3.177932978E0,-1.570793748E0,-4.701233208E-1
6.127049196E1,-2.061227798E0,1.038516641E0,-5.348731279E-1
6.128930055E1,-1.488252997E0,2.427278042E0,-4.585172236E-1
6.130810909E1,-1.316604853E0,2.838683605E0,-3.061108291E-1
6.132691763E1,-1.453740120E0,2.805086851E0,-2.499128878E-1
6.134572618E1,-1.779016256E0,2.455682278E0,-3.174115121E-1
6.136453472E1,-1.865451217E0,1.785277486E0,-3.543677628E-1
6.138334331E1,-1.524598360E0,6.457418799E-1,-3.027511835E-1
6.140215185E1,-1.035004377E0,-6.013791561E-1,-2.309766263E-1
6.142096039E1,-4.281275868E-1,-1.796807170E0,-1.802763045E-1
6.143976894E1,2.518217862E-1,-2.464844942E0,-1.307976693E-1
6.145857748E1,8.599202037E-1,-2.363444328E0,1.214058883E-2
6.147738607E1,1.279877663E0,-1.937912941E0,1.743205339E-1
6.149619461E1,1.889808655E0,-1.186570764E0,2.256316990E-1
6.151500315E1,1.611873150E0,1.642644644E0,2.729723752E-1
6.153381170E1,-1.244219542E0,3.607205868E0,2.375432253E-1
6.155262024E1,-1.126631379E0,3.827721596E0,2.244100124E-1
6.157142878E1,4.094203711E-1,2.725676775E0,1.862320602E-1
6.159023737E1,9.936957955E-1,1.173819423E0,-3.520007432E-2
6.160904592E1,1.559187621E-1,-3.130592108E-1,-4.545467198E-1
6.162785446E1,1.620272398E-1,-8.594620824E-1,-6.151995659E-1
6.164666300E1,1.204132676E0,-8.680139780E-1,-3.861318231E-1
6.166547154E1,1.255138397E0,-1.043937922E0,5.031854287E-2
6.168428013E1,-3.826194406E-1,-7.980719209E-1,3.068743944E-1
6.170308868E1,-4.030828476E-1,6.474980712E-2,1.489703804E-1
6.172189722E1,5.581616759E-1,7.315659523E-1,1.895917207E-1
6.174070576E1,1.444195628E0,8.723662496E-1,5.643464923E-1
6.175951430E1,1.944784999E0,6.432985067E-1,9.183325171E-1
6.177832284E1,2.077644348E0,-6.444438547E-2,9.384904504E-1
6.179713138E1,2.019308329E0,-1.098914266E0,7.191963196E-1
6.181593998E1,2.037939072E0,-1.933942437E0,4.656946659E-1
6.183474852E1,2.272809982E0,-2.251048565E0,2.073062956E-1
6.185355706E1,2.664134026E0,-1.636154413E0,-1.567586809E-1
6.187236560E1,3.209620476E0,1.721138477E0,-2.450261116E-1
6.189117414E1,2.717583179E0,3.591323853E0,-6.085565686E-2
6.190998269E1,1.365701795E0,2.897324800E0,1.450762269E-3
6.192879128E1,2.783936262E-1,1.529332519E0,1.132358089E-1
6.194759982E1,9.147437662E-2,6.836144328E-1,4.886014462E-1
6.196640836E1,5.883986354E-1,4.831801951E-1,8.224294782E-1
6.198521690E1,1.609124422E0,4.691306949E-1,8.187643886E-1
6.200402545E1,2.427659750E0,1.664558798E-1,7.906654477E-1
6.202283399E1,2.252041101E0,-4.080459774E-1,8.285379410E-1
6.204164253E1,1.686702013E0,-5.864133835E-1,7.014816999E-1
6.206045112E1,7.206470370E-1,8.280798197E-1,3.994177580E-1
6.207925966E1,-4.204919934E-1,1.797494411E0,3.554367423E-1
6.209806821E1,-7.744779587E-1,1.646615148E0,5.527403951E-1
6.211687675E1,-2.946574390E-1,1.046457767E0,6.462000608E-1
6.213568529E1,1.528645307E-1,1.951656938E-1,4.757736623E-1
6.215449383E1,1.572931744E-2,-3.173351586E-1,1.511083394E-1
6.217330237E1,-4.247679114E-1,-7.910472155E-2,-2.010451108E-1
6.219211097E1,-1.115025282E0,-3.020639718E-1,-3.415399790E-1
6.221091951E1,-2.105514050E0,-1.639208674E0,-3.919348717E-1
6.222972805E1,-3.194731236E0,-3.236955881E0,-5.425087214E-1
6.224853659E1,-3.788780212E0,-4.576849461E0,-9.710180759E-1
6.226734513E1,-4.213318825E0,-5.138599873E0,-1.259108901E0
6.228615368E1,-4.487284184E0,-4.948931694E0,-1.095630884E0
6.230496222E1,-4.078016281E0,-4.062516212E0,-5.663317442E-1
6.232377076E1,-2.875563383E0,-1.163358569E0,-3.064162433E-1
6.234257935E1,-1.757942080E0,2.127046585E0,-4.194230139E-1
6.236138789E1,-1.285757065E0,3.263298750E0,-3.818559051E-1
6.238019644E1,-1.169390678E0,3.374778509E0,-2.920613587E-1
6.239900498E1,-1.316604853E0,3.213438272E0,-3.378748894E-1
6.241781352E1,-1.558805823E0,2.678641558E0,-4.737884104E-1
6.243662206E1,-1.474814296E0,1.357073545E0,-5.299863815E-1
6.245543060E1,-1.122660875E0,-3.222219348E-1,-4.777589142E-1
6.247423920E1,-7.961630225E-1,-1.665475011E0,-3.830775917E-1
6.249304774E1,-4.550048411E-1,-2.570827007E0,-3.006131947E-1
6.251185628E1,-8.093725890E-3,-3.036292553E0,-2.318928838E-1
6.253066482E1,5.059342384E-1,-2.499663353E0,-5.322006717E-2
6.254947336E1,1.055085897E0,-1.507570982E0,1.831778288E-1
6.256828190E1,1.456107140E0,-1.014311910E0,2.961845696E-1
6.258709045E1,1.582552552E0,4.107947946E-1,3.386384547E-1
6.260589899E1,-1.151065350E0,4.485909462E0,2.934357524E-1
6.262470758E1,-1.409759164E0,4.147805691E0,1.718771458E-1
6.264351612E1,4.949389994E-1,2.310300589E0,2.893888950E-2
6.266232467E1,1.053253412E0,3.439069986E-1,-1.964637488E-1
6.268113321E1,-1.204896197E-1,-8.866447806E-1,-6.063422561E-1
6.269994175E1,-5.078431368E-1,-6.084038615E-1,-9.627716541E-1
6.271875029E1,6.412369013E-1,1.459924877E-1,-8.955784440E-1
6.273755883E1,8.611419201E-1,2.553341687E-1,-2.780118585E-1
6.275636742E1,1.171299592E-1,4.489727318E-1,3.578801453E-1
6.277517597E1,1.644706279E-1,1.016526222E0,5.206709504E-1
6.279398451E1,5.416688323E-1,1.281633854E0,7.756996751E-1
6.281279305E1,8.241856694E-1,1.321033597E0,1.188632369E0
6.283160159E1,1.146713018E0,1.160075307E0,1.435414672E0
6.285041013E1,1.577360392E0,8.448781371E-1,1.364861846E0
6.286921868E1,2.082836390E0,2.315111160E-1,1.076847315E0
6.288802722E1,2.422772884E0,-7.601994276E-1,8.282325268E-1
6.290683581E1,2.507375240E0,-1.596143842E0,6.483380198E-1
6.292564435E1,2.684597254E0,-1.353332043E0,5.188384056E-1
6.294445289E1,3.233138084E0,2.742780447E0,6.003865004E-1
6.296326144E1,2.266701460E0,4.864329338E0,6.516976953E-1
6.298206998E1,8.638907075E-1,3.103180408E0,3.074852526E-1
6.300087852E1,1.378987730E-1,8.018133640E-1,2.283805162E-1
6.301968706E1,2.060082406E-1,-6.801784039E-1,5.890858173E-1
6.303849560E1,8.043331504E-1,-1.305380583E0,8.832087517E-1
6.305730420E1,1.558729529E0,-1.065012217E0,8.777111769E-1
6.307611274E1,2.131398916E0,-5.448757410E-1,8.209023476E-1
6.309492128E1,2.290219069E0,-3.756710514E-2,7.952467799E-1
6.311372982E1,1.946922898E0,3.090887070E-1,6.700230837E-1
6.313253836E1,1.180615067E0,7.636354566E-1,3.316137195E-1
6.315134690E1,1.592784226E-1,1.106626153E0,1.404185146E-1
6.317015545E1,-4.229353666E-1,1.106931567E0,2.958791554E-1
6.318896399E1,-3.453577757E-1,1.117316008E0,4.146889448E-1
6.320777258E1,-7.192726433E-2,1.106320739E0,4.947099090E-1
6.322658112E1,-8.383878320E-2,1.080665112E0,4.061370790E-1
6.324538967E1,-3.972797990E-1,9.701017737E-1,2.296022177E-1
6.326419821E1,-1.009348750E0,3.713951409E-1,1.080436110E-1
6.328300675E1,-2.059089661E0,-8.631271720E-1,3.657447919E-2
6.330181529E1,-2.906105757E0,-2.828910112E0,-2.358634025E-1
6.332062383E1,-2.994067907E0,-4.817904949E0,-9.117658734E-1
6.333943237E1,-3.194731236E0,-6.224686146E0,-1.607291818E0
6.335824097E1,-3.892929554E0,-6.726191998E0,-1.781688690E0
6.337704951E1,-4.350454330E0,-5.980041981E0,-1.456412554E0
6.339585805E1,-3.852002859E0,-3.074165106E0,-1.184203744E0
6.341466659E1,-2.862124920E0,9.704072475E-1,-1.307976723E0
6.343347513E1,-2.041069746E0,2.833491325E0,-1.316833973E0
6.345228368E1,-1.463208199E0,3.476789951E0,-1.129227519E0
6.347109222E1,-1.285451651E0,3.385773659E0,-8.955784440E-1
6.348990081E1,-1.356615424E0,2.908014774E0,-7.251520753E-1
6.350870935E1,-1.476036072E0,2.195766926E0,-5.999283791E-1
6.352751789E1,-1.377078772E0,1.103266478E0,-3.650575876E-1
6.354632644E1,-1.048137546E0,-1.826433241E-1,-2.819823623E-1
6.356513498E1,-4.986804426E-1,-1.837428570E0,-3.571165800E-1
6.358394352E1,1.861557066E-1,-3.527108431E0,-4.029301107E-1
6.360275211E1,7.087355256E-1,-3.744875431E0,-2.868691385E-1
6.362156065E1,1.153126955E0,-2.408341646E0,-4.008685052E-2
6.364036920E1,1.533990145E0,-1.063485026E0,1.367534250E-1
6.365917774E1,1.814369082E0,-5.152496696E-1,1.764585078E-1
6.367798628E1,1.237423778E0,-4.715511799E0,4.296546876E-1
6.369679482E1,-7.314132452E-1,-5.111111641E0,6.294017434E-1
6.371560336E1,-5.389963388E-1,2.007320404E0,-1.198024154E-1
6.373441190E1,4.979932308E-1,4.656946659E0,-7.141568065E-1
6.375322050E1,1.986780763E-1,3.294757366E0,-7.553889751E-1
6.377202904E1,-8.486959338E-1,6.261947751E-1,-6.374954581E-1
6.379083758E1,-1.611873209E-1,2.849602401E-1,-3.864372373E-1
6.380964612E1,2.777827978E-1,5.146388412E-1,8.238802105E-2
6.382845466E1,4.932591692E-2,9.878163934E-1,5.906129479E-1
6.384726321E1,-1.694337577E-1,1.945319414E0,8.172372580E-1
6.386607180E1,1.504211426E-1,2.720790148E0,8.951203227E-1
6.388488034E1,8.144121170E-1,3.221073866E0,9.198595881E-1
6.390368888E1,1.503753185E0,3.094323158E0,9.345199466E-1
6.392249742E1,2.168354988E0,2.209816217E0,1.142818809E0
6.394130597E1,2.769505024E0,8.476269245E-1,1.303777099E0
6.396011451E1,2.920995235E0,-5.772506595E-1,1.307747602E0
6.397892310E1,2.788441420E0,-1.764126897E0,1.152897835E0
6.399773164E1,2.820510864E0,-2.067718029E0,8.651887774E-1
6.401654019E1,3.201068640E0,2.498365343E-1,6.834617257E-1
6.403534873E1,3.166861296E0,4.348468781E0,6.382590532E-1
6.405415727E1,1.984490037E0,4.129480362E0,3.936147094E-1
6.407296581E1,6.873558760E-1,1.947762847E0,9.918632358E-2
6.409177440E1,1.354553849E-1,3.497100472E-1,2.690018713E-1
6.411058295E1,6.843016148E-1,-2.360924631E-1,5.441885591E-1
6.412939149E1,1.919129372E0,-4.822639227E-1,6.486434340E-1
6.414820003E1,2.090777397E0,-7.635590620E-3,7.216396928E-1
6.416700857E1,8.498412371E-1,7.092700005E-1,6.443675160E-1
6.418581711E1,-4.531722963E-1,1.032102823E0,3.795652092E-1
6.420462571E1,-6.990383267E-1,1.122813582E0,3.765109777E-1
6.422343425E1,-1.061347127E-1,7.993699908E-1,4.647783935E-1
6.424224279E1,4.359922409E-1,2.764083743E-1,4.027774036E-1
6.426105133E1,4.115583301E-1,2.348707765E-1,3.062635362E-1
6.427985987E1,-1.550788432E-1,4.446968138E-1,2.033357769E-1
6.429866842E1,-9.617026448E-1,1.062874198E-1,-1.225512326E-1
6.431747701E1,-1.835214257E0,-1.081199646E0,-5.073850155E-1
6.433628555E1,-2.707504034E0,-2.553112507E0,-8.247201443E-1
6.435509409E1,-3.267727375E0,-3.784580469E0,-1.255138397E0
6.437390263E1,-3.541387081E0,-4.556996822E0,-1.618287086E0
6.439271118E1,-3.898732662E0,-4.482473373E0,-1.592020631E0
6.441151972E1,-3.942713737E0,-3.736934423E0,-1.249335408E0
6.443032831E1,-3.169075489E0,-1.451373100E0,-9.814024568E-1
6.444913685E1,-2.253950119E0,9.523872137E-1,-8.155574203E-1
6.446794539E1,-1.929590106E0,1.680211782E0,-5.635829568E-1
6.448675394E1,-1.957383633E0,1.590111732E0,-3.406237066E-1
6.450556248E1,-2.122617960E0,1.404108763E0,-2.102078199E-1
6.452437107E1,-2.269221306E0,1.233376980E0,-1.708081663E-1
6.454317961E1,-2.315340281E0,1.042792678E0,-1.512610465E-1
6.456198815E1,-2.149800539E0,6.393280029E-1,-7.521057129E-2
6.458079670E1,-1.757331252E0,-1.072036922E-1,-5.016583204E-2
6.459960524E1,-1.097616196E0,-9.352071285E-1,-5.077667907E-2
6.461841383E1,-2.106659412E-1,-1.542389274E0,1.458397787E-2
6.463722237E1,7.041541934E-1,-1.690519810E0,1.804290116E-1
6.465603092E1,1.479930162E0,-1.482831717E0,2.720561028E-1
6.467483946E1,1.967691779E0,-1.284611821E0,2.366269529E-1
6.469364800E1,2.205311298E0,-1.210393786E0,1.278961450E-1
6.471245659E1,-5.890858173E-1,3.115320951E-2,-3.489464894E-2
6.473126513E1,-1.914013505E0,2.547003984E0,-1.136939451E-1
6.475007368E1,1.467560530E-1,2.968183279E0,-3.265742064E-1
6.476888222E1,1.559034944E0,1.733049989E0,-4.062897861E-1
6.478769076E1,4.109475017E-1,-5.106683373E-1,-3.684172630E-1
6.480649935E1,-9.763630033E-1,-1.831625462E0,-6.393280029E-1
6.482530789E1,2.780882120E-1,-2.028012872E-1,-8.931350708E-1
6.484411644E1,1.820172071E0,9.307021499E-1,-5.342622995E-1
6.486292498E1,2.198286533E0,1.152745128E0,2.137201875E-1
6.488173352E1,1.080436110E0,7.065212131E-1,7.118661404E-1
6.490054211E1,-3.481065929E-1,4.190412164E-1,8.340355754E-1
6.491935065E1,-5.371637940E-1,8.589276075E-1,7.708128691E-1
6.493815920E1,8.322793990E-2,1.404719591E0,6.923190355E-1
6.495696774E1,1.322637081E0,1.285909891E0,5.374692082E-1
6.497577628E1,2.493325710E0,6.713975072E-1,6.956786513E-1
6.499458487E1,3.061184645E0,1.847812980E-1,9.110023379E-1
6.501339342E1,3.049578667E0,-1.441599578E-1,1.023703694E0
6.503220196E1,2.687040806E0,-5.033381581E-1,1.018816829E0
6.505101050E1,2.686124563E0,5.827482939E-1,6.330668330E-1
6.506981909E1,2.601522207E0,2.931226969E0,2.790808380E-1
6.508862763E1,1.600572586E0,2.768436193E0,8.788564801E-2
6.510743618E1,6.583406329E-1,1.826204181E0,1.244601328E-2
6.512624472E1,4.347705245E-1,1.347910881E0,3.111503124E-1
6.514505331E1,7.389724851E-1,9.047411680E-1,7.237776518E-1
6.516386185E1,1.386775970E0,4.563029110E-1,8.951203227E-1
6.518267039E1,2.153083801E0,-7.116370648E-2,8.279271126E-1
6.520147894E1,2.543186188E0,-4.489727318E-1,8.877901435E-1
6.522028748E1,1.786270142E0,-5.436540768E-2,9.617026448E-1
6.523909607E1,4.714213610E-1,8.234984875E-1,6.465054750E-1
6.525790461E1,-4.058316350E-1,1.487489462E0,2.806079686E-1
6.527671315E1,-3.969743550E-1,1.292934537E0,3.505499661E-1
6.529552170E1,1.623326540E-1,4.810422063E-1,3.511608243E-1
6.531433024E1,5.089884996E-1,-2.351761982E-2,2.906869352E-1
6.533313883E1,2.063136548E-1,8.429691941E-2,2.442625463E-1
6.535194737E1,-4.134672284E-1,2.324273884E-1,1.190388575E-1
6.537075592E1,-1.030117512E0,-2.599155009E-1,-1.613400280E-1
6.538956446E1,-1.845293164E0,-1.434269309E0,-3.705552220E-1
6.540837300E1,-2.721858978E0,-2.877166986E0,-6.613185406E-1
6.542718159E1,-3.319649458E0,-4.086338997E0,-1.045846820E0
6.544599013E1,-3.690433741E0,-4.506601810E0,-1.257581830E0
6.546479868E1,-4.052055359E0,-4.122073650E0,-1.147247553E0
6.548360722E1,-3.977837324E0,-3.133417368E0,-8.109760880E-1
6.550241581E1,-3.105852842E0,-6.392516494E-1,-5.895439386E-1
6.552122435E1,-2.090242863E0,2.158810616E0,-5.761052966E-1
6.554003289E1,-1.711517692E0,3.027129889E0,-4.789806008E-1
6.555884144E1,-1.769548178E0,2.865866184E0,-3.131355643E-1
6.557765003E1,-2.062754869E0,2.231501341E0,-1.778329015E-1
6.559645857E1,-2.072222948E0,1.228490233E0,-1.610346138E-1
6.561526711E1,-1.662955284E0,-1.120904684E-1,-2.117349356E-1
6.563407565E1,-1.195351720E0,-1.352721214E0,-3.284067512E-1
6.565288425E1,-9.354362488E-1,-1.798945189E0,-4.261423051E-1
6.567169279E1,-7.430193424E-1,-1.518566251E0,-4.185067415E-1
6.569050133E1,-3.786489367E-1,-9.217684865E-1,-2.621298432E-1
6.570930987E1,1.400367320E-1,-4.285093546E-1,1.450762269E-3
6.572811842E1,7.353073955E-1,-3.756710589E-1,2.207449228E-1
6.574692701E1,1.161067963E0,-5.390726924E-1,3.578801453E-1
6.576573555E1,7.007945180E-1,3.762819171E-1,3.713187873E-1
6.578454409E1,-3.255052269E-1,1.998768568E0,2.326564491E-1
6.580335263E1,-1.064630389E0,1.944403172E0,-3.978142887E-2
6.582216118E1,8.506047726E-2,8.390750885E-1,-3.097759187E-1
6.584096977E1,9.686510563E-1,-1.701209545E-1,-5.831300616E-1
6.585977831E1,6.290199757E-1,-5.806103349E-1,-6.426876783E-1
6.587858685E1,-5.053997636E-1,-7.638645172E-1,-7.987591624E-1
6.589739539E1,-4.046099484E-1,-1.554606259E-1,-1.002476692E0
6.591620399E1,1.154348612E0,1.020114943E-1,-6.970530748E-1
6.593501253E1,2.121319771E0,2.623589039E-1,2.924431302E-2
6.595382107E1,1.421288848E0,1.374406368E-1,4.843255281E-1
6.597262961E1,-9.870527983E-1,-1.866138428E-1,4.620296061E-1
6.599143821E1,-8.169318438E-1,8.564842343E-1,3.401655555E-1
6.601024675E1,1.107160673E-1,1.447478890E0,4.366794229E-1
6.602905529E1,1.081352353E0,1.260254264E0,5.979431272E-1
6.604786383E1,1.950587988E0,5.454866290E-1,8.169318438E-1
6.606667243E1,2.486606598E0,-2.214321345E-1,8.862630129E-1
6.608548097E1,2.637562037E0,-7.724163532E-1,8.453362584E-1
6.610428951E1,2.646419287E0,-6.710157394E-1,7.979955673E-1
6.612309805E1,2.608241558E0,1.110902071E0,8.572477698E-1
6.614190659E1,1.888892412E0,2.125213861E0,5.915291905E-1
6.616071519E1,1.523605824E0,1.610575199E0,1.184280142E-1
6.617952373E1,1.517497301E0,7.844042182E-1,7.689040154E-2
6.619833227E1,1.548039675E0,-2.089097649E-1,2.873272896E-1
6.621714081E1,1.421594262E0,-7.308787704E-1,4.742465317E-1
6.623594940E1,1.356539011E0,-7.592831254E-1,5.667899251E-1
6.625475795E1,1.424648523E0,-5.402944088E-1,5.951942801E-1
6.627356649E1,1.437476277E0,-2.412846684E-2,6.614712477E-1
6.629237503E1,1.465269804E0,8.790855408E-1,7.326349020E-1
6.631118357E1,1.408766508E0,1.781917810E0,8.337301612E-1
6.632999217E1,1.015991688E0,1.883318424E0,8.972582817E-1
6.634880071E1,6.754443645E-1,1.274914622E0,7.778376341E-1
6.636760925E1,6.265766025E-1,6.173375249E-1,5.539621115E-1
6.638641779E1,5.306735635E-1,3.765873313E-1,3.581855595E-1
6.640522638E1,2.502946556E-1,4.117110670E-1,2.412083149E-1
6.642403492E1,-7.711946964E-2,3.692571819E-1,1.346154660E-1
6.644284347E1,-4.134672284E-1,2.431172132E-1,1.217876747E-1
6.646165201E1,-5.921400785E-1,4.074351192E-1,3.871244565E-2
6.648046055E1,-8.935931921E-1,2.956500649E-1,-8.498412371E-2
6.649926914E1,-1.675172210E0,-7.977665067E-1,-9.811734408E-2
6.651807769E1,-2.933899403E0,-2.233028412E0,-2.538833916E-1
6.653688623E1,-3.575899839E0,-3.931489229E0,-7.434774637E-1
6.655569477E1,-3.595752478E0,-5.074155331E0,-1.087689877E0
6.657450336E1,-3.643398523E0,-5.294060707E0,-9.694909453E-1
6.659331190E1,-3.357522011E0,-3.936986923E0,-6.246677041E-1
6.661212045E1,-2.492486000E0,3.707842827E-1,-4.808131456E-1
6.663092899E1,-2.094213486E0,2.612975597E0,-4.640148580E-1
6.664973758E1,-1.968684316E0,3.096766472E0,-4.814240038E-1
6.666854612E1,-1.777183771E0,3.025602818E0,-4.954734743E-1
6.668735466E1,-1.771075249E0,2.525013447E0,-6.182537675E-1
6.670616321E1,-1.707241774E0,1.250480652E0,-7.330930829E-1
6.672497175E1,-1.427168250E0,-1.499630064E-1,-8.012025356E-1
6.674378034E1,-9.766684175E-1,-1.193595529E0,-7.975374460E-1
6.676258888E1,-4.586699307E-1,-1.764432311E0,-6.582642794E-1
6.678139743E1,2.153236605E-2,-2.015490532E0,-4.713450074E-1
6.680020597E1,3.859027624E-1,-1.926306844E0,-2.499128878E-1
6.681901456E1,5.731274486E-1,-1.309656501E0,2.160872146E-2
6.683782310E1,5.798467398E-1,-6.783458591E-1,2.622825503E-1
6.685663164E1,1.070509851E-1,2.840439789E-2,5.121190548E-1
6.687544019E1,-4.125509560E-1,1.724192739E0,5.707604289E-1
6.689424873E1,-2.947338112E-2,2.629773855E0,5.900021195E-1
6.691305732E1,-1.465269923E-1,1.624319196E0,5.218926072E-1
6.693186586E1,-2.214321308E-2,7.337039113E-1,1.578276604E-1
6.695067440E1,4.466820657E-1,3.481829464E-1,-2.040993422E-1
6.696948295E1,4.078932703E-1,3.298575282E-1,-4.936409295E-1
6.698829154E1,-1.055238619E-1,5.125008225E-1,-6.970530748E-1
6.700710008E1,7.070557028E-2,5.723638535E-1,-8.045622110E-1
6.702590862E1,1.131441832E0,-3.533751369E-1,-5.464792252E-1
6.704471717E1,1.578887463E0,-1.372268319E0,-6.757497787E-2
6.706352571E1,1.146407604E0,-1.730224848E0,1.223985180E-1
6.708233430E1,-1.299577504E-1,-1.372879267E0,1.929513812E-1
6.710114284E1,2.991624475E-1,-5.354076028E-1,1.446944475E-1
6.711995138E1,1.239561796E0,-1.957765520E-1,3.261160851E-1
6.713875992E1,2.040382624E0,-2.816005945E-1,3.642940223E-1
6.715756852E1,2.507069826E0,-6.026008129E-1,3.676536977E-1
6.717637706E1,2.461561680E0,-8.060129285E-1,4.635567069E-1
6.719518560E1,2.111851692E0,-6.474980712E-1,4.776062071E-1
6.721399414E1,1.944784999E0,3.955236077E-1,3.499391377E-1
6.723280269E1,1.981435776E0,3.819169760E0,3.401655555E-1
6.725161128E1,1.629893184E0,4.728721142E0,4.272113144E-1
6.727041982E1,1.438087106E0,2.921453476E0,4.714977145E-1
6.728922836E1,1.371504784E0,2.849602401E-1,5.576272011E-1
6.730803690E1,1.310420036E0,-1.532004952E0,8.367843628E-1
6.732684550E1,1.336991906E0,-2.181717396E0,1.085704684E0
6.734565404E1,1.493674278E0,-1.901262045E0,1.009348750E0
6.736446258E1,1.791767716E0,-1.036607742E0,8.377006650E-1
6.738327112E1,1.996096134E0,1.563768983E-1,6.962895393E-1
6.740207966E1,1.913020849E0,1.350659609E0,6.000810862E-1
6.742088826E1,1.378834963E0,1.445646405E0,4.800495803E-1
6.743969680E1,6.607840061E-1,6.558209062E-1,1.254527569E-1
6.745850534E1,2.270824611E-1,6.200099736E-2,-2.451024577E-2
6.747731388E1,2.719797492E-1,7.024743594E-3,2.176906914E-1
6.749612243E1,4.179722369E-1,5.680879578E-2,4.415661991E-1
6.751493102E1,2.102841735E-1,1.136175916E-1,4.098021686E-1
6.753373956E1,-3.334462345E-1,5.094466209E-1,2.292967886E-1
6.755254810E1,-8.639671206E-1,1.004614711E0,-1.320957206E-2
6.757135664E1,-1.403650641E0,4.761554301E-1,-8.590039611E-2
6.759016519E1,-2.102154493E0,-1.229941010E0,-1.509556323E-1
6.760897378E1,-2.861208677E0,-2.961463928E0,-6.155049801E-1
6.762778232E1,-3.392034769E0,-4.426275730E0,-1.227650285E0
6.764659086E1,-3.723114014E0,-5.241527557E0,-1.308892965E0
6.766539940E1,-3.975394011E0,-5.217704773E0,-1.011639476E0
6.768420800E1,-3.667832375E0,-3.645612717E0,-6.365792155E-1
6.770301654E1,-2.852962017E0,3.481829464E-1,-6.136724353E-1
6.772182508E1,-2.447894096E0,2.435829878E0,-4.939463735E-1
6.774063362E1,-2.193781614E0,2.959936857E0,-2.065427303E-1
6.775944217E1,-2.034961224E0,2.877166986E0,-2.909160033E-2
6.777825071E1,-1.974182010E0,2.354281664E0,-5.841226876E-2
6.779705930E1,-1.751528144E0,1.439843297E0,-1.912715435E-1
6.781586784E1,-1.213066339E0,1.392731816E-1,-3.381803036E-1
6.783467638E1,-6.471163034E-1,-1.164580345E0,-5.095229745E-1
6.785348492E1,-3.004604876E-1,-1.968149900E0,-5.748836398E-1
6.787229352E1,-9.315420873E-3,-2.234861135E0,-5.687751770E-1
6.789110206E1,3.403946459E-1,-1.972120404E0,-3.919348717E-1
6.790991060E1,7.521057129E-1,-1.400061965E0,-4.130854458E-2
6.792871914E1,1.080436110E0,-1.028055906E0,2.479276359E-1
6.794752769E1,7.664605975E-1,2.076880634E-2,3.190913498E-1
6.796633628E1,-5.417451859E-1,4.242792130E0,1.987544298E-1
6.798514482E1,-1.772297025E0,5.966985226E0,8.360971510E-2
6.800395336E1,-5.451048017E-1,3.265054941E0,9.979717433E-2
6.802276190E1,8.605310917E-1,3.753656447E-1,-5.566345528E-2
6.804157045E1,6.134433746E-1,-8.893936276E-1,-4.844782352E-1
6.806037899E1,-4.782170355E-1,-1.075091124E0,-8.164737225E-1
6.807918758E1,1.375933439E-1,-7.485933304E-1,-8.882482648E-1
6.809799612E1,1.345543742E0,-1.109909415E0,-4.414134920E-1
6.811680466E1,1.411820769E0,-1.165496588E0,2.537306845E-1
6.813561321E1,3.471139669E-1,-2.904578745E-1,6.880430579E-1
6.815442175E1,5.633538961E-1,4.712686539E-1,6.196281910E-1
6.817323034E1,1.247197390E0,3.549022675E-1,6.440621018E-1
6.819203888E1,1.792683959E0,-2.794626355E-1,8.822925091E-1
6.821084742E1,1.998234153E0,-5.827482939E-1,1.056383967E0
6.822965597E1,2.041604280E0,-6.511631608E-1,9.662840366E-1
6.824846451E1,2.114600420E0,-6.801784039E-1,6.281800270E-1
6.826727305E1,2.266090631E0,-5.283828974E-1,2.558686435E-1
6.828608164E1,2.457591295E0,2.745758295E-1,9.582666308E-2
6.830489019E1,2.901142597E0,3.526573896E0,2.280751020E-1
