"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.715285879E2,-4.331009090E-1,-1.236850071E1,1.968096614E0
1.715473964E2,-5.874379873E-1,-8.983852386E0,1.134197950E0
1.715662050E2,1.172483116E-1,-6.634100914E0,-4.965106845E-1
1.715850135E2,1.232303679E-1,-5.146961689E0,-2.201396823E-1
1.716038220E2,-1.818545163E-1,-4.112065792E0,-2.297109663E-1
1.716226306E2,-2.548356056E-1,-3.605983734E0,-1.168893814E0
1.716414391E2,1.160518974E-1,-3.469592810E0,-1.333998680E0
1.716602477E2,8.327022791E-1,-3.457628727E0,-1.500299811E0
1.716790562E2,1.095912814E0,-3.708875179E0,-1.488335729E0
1.716978647E2,1.039681435E0,-4.024727821E0,-8.973084688E-1
1.717166732E2,9.559326172E-1,-4.451846600E0,1.150947690E0
1.717354818E2,-1.166501045E0,-4.959125042E0,7.116254330E0
1.717542903E2,-3.553341627E0,-6.528816700E0,1.104646587E1
1.717730989E2,-7.042077065E0,-9.239884377E0,1.990230179E1
1.717919074E2,-1.057986546E1,-9.682557106E0,1.149631596E1
1.718107159E2,-8.672785759E0,-8.824729919E0,3.896711588E0
1.718295245E2,-4.719842434E0,-8.492127419E0,6.526423931E0
1.718483330E2,-4.625326157E0,-7.228717327E0,1.123669529E1
1.718671416E2,-6.208178520E0,-5.088337421E0,9.834501266E0
1.718859501E2,-3.394218922E0,-6.835097790E0,1.579262912E-1
1.719047587E2,1.088734269E0,-1.143171024E1,-1.709671736E0
1.719235672E2,1.134197950E0,-1.625683784E1,1.125942707E1
1.719423757E2,1.878365725E-1,-1.441675663E1,-1.908276081E0
1.719611843E2,-1.332802176E0,-9.998409271E0,-3.343969584E0
1.719799928E2,-1.070788145E0,-8.946763992E0,-1.456032634E0
1.719988014E2,-6.939185858E-1,-1.037647533E1,-8.111668825E-1
1.720176099E2,-1.485942841E0,-1.167817116E1,-1.024128079E0
1.720364184E2,-2.885744095E0,-1.167099285E1,-6.305087805E-1
1.720552269E2,-4.208974838E0,-1.082273674E1,-7.597211599E-1
1.720740355E2,-4.128815651E0,-1.012522888E1,-6.305087805E-1
1.720928440E2,-3.555734396E0,-8.712266922E0,-9.451649338E-2
1.721116526E2,-3.061616659E0,-8.157132149E0,5.466403484E0
1.721304611E2,-4.339384079E0,-8.690732002E0,4.066602230E0
1.721492696E2,-3.832105398E0,-7.048058987E0,1.085145116E0
1.721680782E2,-1.012163997E0,-5.700900078E0,4.929214716E-1
1.721868867E2,4.881358147E-1,-5.662614822E0,1.245464206E0
1.722056953E2,1.076770201E-2,-6.567101955E0,2.529213428E0
1.722245038E2,-9.128618240E-1,-6.739385128E0,1.472782373E0
1.722433124E2,-1.657029629E0,-6.620940208E0,7.202396393E-1
1.722621209E2,-2.444268227E0,-7.338787079E0,1.842473447E-1
1.722809294E2,-3.328416348E0,-8.462217331E0,-1.794617064E-2
1.722997380E2,-4.016352654E0,-1.044227791E1,7.944171429E-1
1.723185465E2,-5.012963295E0,-1.307318687E1,8.985049129E-1
1.723373551E2,-5.682953835E0,-1.530568981E1,9.870393276E-1
1.723561636E2,-5.230710506E0,-1.394178104E1,1.338784218E0
1.723749721E2,-4.890929699E0,-1.176191998E1,2.452643216E-1
1.723937807E2,-4.626522541E0,-1.194975662E1,-2.273181453E-2
1.724125892E2,-4.246063709E0,-1.331964684E1,2.240878344E0
1.724313977E2,-5.084748268E0,-1.401715469E1,3.570091486E0
1.724502063E2,-6.273981094E0,-1.262094307E1,3.324826956E0
1.724690148E2,-6.180660725E0,-9.804591179E0,4.573880672E0
1.724878233E2,-5.062016487E0,-7.700103283E0,2.597409010E0
1.725066319E2,-3.324826956E0,-7.476374149E0,3.924229145E-1
1.725254404E2,-2.870190859E0,-9.467203140E0,-4.486542344E-1
1.725442490E2,-2.642872572E0,-1.271665573E1,-9.152546525E-1
1.725630575E2,-2.522035122E0,-1.605344772E1,-1.456032634E0
1.725818660E2,-2.297109842E0,-1.892962074E1,-2.397608280E0
1.726006746E2,-1.448854089E0,-1.865444565E1,-1.665404558E0
1.726194831E2,-7.788637877E-1,-1.545643806E1,-2.344966233E-1
1.726382917E2,5.264209956E-2,-1.198445225E1,1.889133453E0
1.726571002E2,8.398807645E-1,-8.885746956E0,3.135794163E0
1.726759088E2,7.513462901E-1,-6.581458569E0,8.626125455E-1
1.726947172E2,2.201396823E-1,-5.072783947E0,-1.268195987E0
1.727135258E2,7.058826834E-2,-4.269991875E0,-2.274377823E0
1.727323343E2,1.004985496E-1,-3.360719442E0,-2.394019127E0
1.727511429E2,-7.657032460E-2,-3.186043262E0,-1.075573802E0
1.727699514E2,-4.187439755E-2,-3.623929977E0,-5.910272002E-1
1.727887600E2,1.890329868E-1,-4.264009953E0,-1.481157184E0
1.728075685E2,8.446664214E-1,-4.901697159E0,-1.404586911E0
1.728263770E2,8.207381964E-1,-5.059623718E0,1.335195065E0
1.728451856E2,-1.271785259E0,-4.607379913E0,6.640082836E0
1.728639941E2,-4.274777889E0,-5.111069202E0,1.289731407E1
1.728828027E2,-6.823133945E0,-8.310273170E0,2.141935158E1
1.729016112E2,-9.725627899E0,-9.047262192E0,1.351705551E1
1.729204197E2,-9.877572060E0,-7.984848976E0,6.812366009E0
1.729392282E2,-6.463014126E0,-7.244270325E0,7.182057381E0
1.729580368E2,-5.304887772E0,-6.507281303E0,1.130010509E1
1.729768453E2,-4.869394302E0,-5.423332691E0,7.066005230E0
1.729956539E2,4.929214716E-1,-8.141578674E0,-4.630111754E-1
1.730144624E2,4.220939159E0,-1.219861031E1,3.278167009E0
1.730332709E2,3.600001574E0,-1.522433376E1,4.977071285E0
1.730520795E2,1.769492388E0,-1.352542973E1,1.074377418E0
1.730708880E2,-1.165304661E0,-1.091127110E1,-1.402194023E0
1.730896965E2,-1.215553880E0,-1.116491032E1,-4.701896608E-1
1.731085051E2,-3.349951804E-1,-1.216989613E1,-3.002992272E-1
1.731273136E2,-4.067798555E-1,-1.261496067E1,-6.879364848E-1
1.731461221E2,-2.049452543E0,-1.184686470E1,-1.001396298E0
1.731649307E2,-4.228117466E0,-1.035613632E1,-2.082952023E0
1.731837392E2,-5.321637630E0,-9.248259544E0,-2.629712105E0
1.732025478E2,-5.860022545E0,-8.682356834E0,-2.615355253E0
1.732213563E2,-5.753541946E0,-7.369893551E0,-2.677568436E0
1.732401648E2,-4.951946259E0,-7.289734364E0,1.858026743E0
1.732589733E2,-5.014159679E0,-7.914260864E0,8.121239662E0
1.732777819E2,-3.169293642E0,-6.551548481E0,6.787241459E0
1.732965904E2,-3.026920557E-1,-6.223731518E0,2.220539331E0
1.733153990E2,-1.615155339E-1,-7.186842918E0,2.500499785E-1
1.733342075E2,-1.635494232E0,-7.465606689E0,1.304088384E-1
1.733530160E2,-2.681157827E0,-6.898507595E0,-8.075776696E-1
1.733718246E2,-3.489931822E0,-6.850651264E0,-9.607182741E-1
1.733906331E2,-4.229313850E0,-8.224131584E0,1.124626622E-1
1.734094416E2,-4.201796532E0,-1.027478027E1,1.477568030E0
1.734282502E2,-4.321437836E0,-1.228834057E1,1.538584948E0
1.734470587E2,-4.426722050E0,-1.361157131E1,9.858429432E-1
1.734658672E2,-4.505684853E0,-1.330768299E1,1.531406492E-1
1.734846758E2,-4.533202648E0,-1.255035496E1,-1.124626637E0
1.735034843E2,-4.634897232E0,-1.285424328E1,-6.460621208E-2
1.735222929E2,-3.693321705E0,-1.382333660E1,2.117648125E0
1.735411014E2,-3.477967739E0,-1.473260880E1,3.982853174E0
1.735599099E2,-4.882554531E0,-1.365703487E1,4.183850288E0
1.735787184E2,-5.696114540E0,-1.069113159E1,4.097708702E0
1.735975270E2,-6.204588890E0,-8.164310455E0,2.380858421E0
1.736163355E2,-4.156332970E0,-7.034898758E0,2.019542217E0
1.736351441E2,-2.778067112E0,-8.379665375E0,3.529413342E-1
1.736539526E2,-2.813959360E0,-1.115414238E1,-1.964507341E0
1.736727612E2,-2.645265341E0,-1.479242992E1,-1.645065546E0
1.736915696E2,-2.285145521E0,-1.817348862E1,-2.194218397E0
1.737103782E2,-2.317448616E0,-1.995733643E1,-3.085544825E0
1.737291867E2,-1.287338614E0,-1.792463493E1,-1.570888042E0
1.737479953E2,-6.783652306E-1,-1.402433395E1,-1.196411322E-3
1.737668038E2,-2.739782035E-1,-1.022692394E1,9.164510965E-1
1.737856124E2,-5.623133183E-1,-7.045666218E0,2.733799934E0
1.738044209E2,-7.477570772E-1,-4.942375183E0,1.043270707E0
1.738232294E2,-1.295713425E0,-3.946960926E0,-5.359922647E-1
1.738420379E2,-1.406979680E0,-3.609572887E0,-1.932204247E0
1.738608465E2,-7.142575383E-1,-3.276970625E0,-2.008774519E0
1.738796550E2,1.674975902E-1,-3.425325632E0,-1.075573802E0
1.738984635E2,8.458628058E-1,-3.828516245E0,-1.397408366E0
1.739172721E2,1.101894855E0,-4.120440483E0,-1.617548108E0
1.739360806E2,1.421336651E0,-4.164707661E0,-2.153540403E-2
1.739548891E2,1.233500123E0,-4.594219685E0,3.032902718E0
1.739736977E2,-3.457628787E-1,-5.962913990E0,7.534998417E0
1.739925062E2,-2.245664120E0,-7.881958008E0,9.651450157E0
1.740113147E2,-5.254638672E0,-9.594022751E0,1.593260956E1
1.740301232E2,-9.816555023E0,-8.809176445E0,1.229791164E1
1.740489318E2,-9.990034103E0,-8.417949677E0,6.934400082E0
1.740677403E2,-8.163114548E0,-7.594819069E0,8.336593628E0
1.740865489E2,-9.280562401E0,-5.240281582E0,1.199641609E1
1.741053574E2,-7.919046402E0,-4.001996040E0,5.698507309E0
1.741241659E2,-1.196411371E0,-8.377271652E0,2.420340061E0
1.741429744E2,4.862215519E0,-1.410210037E1,1.169731331E1
1.741617830E2,3.762713671E0,-1.479242992E1,-4.677968502E0
1.741805915E2,1.599601984E0,-1.210289669E1,-4.231706619E0
1.741994001E2,-1.295713425E0,-1.091366386E1,-1.328016520E0
1.742182086E2,-1.306481123E0,-1.251565838E1,2.931207716E-1
1.742370171E2,-3.062812984E-1,-1.393101311E1,6.352944374E-1
1.742558256E2,2.081755698E-1,-1.391426373E1,-1.495514214E-1
1.742746342E2,-1.107876897E0,-1.238644600E1,-9.032905698E-1
1.742934427E2,-2.516052961E0,-1.061456108E1,-1.532602906E0
1.743122513E2,-3.402593851E0,-8.907281876E0,-2.513660192E0
1.743310597E2,-4.644468784E0,-7.715656757E0,-3.136990547E0
1.743498683E2,-4.871787071E0,-6.958328247E0,-2.502892494E0
1.743686768E2,-4.500899315E0,-7.259823799E0,-9.212367237E-2
1.743874854E2,-5.051248550E0,-7.977670670E0,4.297509670E0
1.744062939E2,-3.665804386E0,-7.220342159E0,8.989834785E0
1.744251025E2,-1.039681435E0,-6.722635269E0,3.856033802E0
1.744439109E2,-2.500499785E-1,-7.215556622E0,2.476571500E-1
1.744627195E2,-1.171286702E0,-7.284948349E0,4.809573591E-1
1.744815280E2,-2.712264538E0,-6.866204739E0,-4.785645287E-3
1.745003366E2,-3.963710785E0,-6.954739094E0,-1.048056364E0
1.745191451E2,-4.953142643E0,-7.992027760E0,-5.994020700E-1
1.745379536E2,-6.161518097E0,-9.358329773E0,1.488335729E0
1.745567621E2,-6.976274490E0,-1.113380337E1,2.305484533E0
1.745755707E2,-6.191428661E0,-1.330768299E1,1.423729420E0
1.745943792E2,-4.348955154E0,-1.406501102E1,-5.264209956E-2
1.746131877E2,-3.168097258E0,-1.366899967E1,-4.283152521E-1
1.746319963E2,-2.706282377E0,-1.300379467E1,5.132604837E-1
1.746508048E2,-2.087737799E0,-1.312104321E1,1.500299811E0
1.746696133E2,-1.557727575E0,-1.393101311E1,2.379662037E0
1.746884219E2,-2.350948334E0,-1.353380489E1,3.580859184E0
1.747072304E2,-3.680161238E0,-1.107757282E1,4.352544308E0
1.747260389E2,-5.082355499E0,-8.763712883E0,2.983849764E0
1.747448475E2,-6.029912949E0,-7.428517818E0,1.508674622E0
1.747636560E2,-4.783252239E0,-8.388039589E0,6.604190469E-1
1.747824645E2,-3.101098061E0,-1.094237804E1,-7.250252366E-1
1.748012730E2,-2.669193745E0,-1.403749371E1,-9.343972206E-1
1.748200816E2,-2.677568436E0,-1.733480453E1,-1.519442320E0
1.748388901E2,-2.690729141E0,-1.955055809E1,-2.167897224E0
1.748576987E2,-1.741974831E0,-1.867598152E1,-1.831705689E0
1.748765071E2,-3.529413342E-1,-1.531406498E1,-5.300102234E-1
1.748953157E2,3.601198196E-1,-1.146162033E1,8.673982024E-1
1.749141242E2,3.804588020E-1,-8.114061356E0,3.718446493E0
1.749329328E2,3.469592929E-1,-5.873183250E0,2.178664923E0
1.749517413E2,1.052841991E-1,-4.473381996E0,-1.423729509E-1
1.749705498E2,-5.264209956E-2,-3.736392498E0,-2.176272154E0
1.749893583E2,-4.378865361E-1,-3.109472990E0,-2.324627161E0
1.750081669E2,-1.746760458E-1,-3.250649452E0,-1.192822099E0
1.750269754E2,4.689932466E-1,-3.658625841E0,-5.706881881E-1
1.750457839E2,9.260223508E-1,-3.968496323E0,-8.231309652E-1
1.750645925E2,1.131805062E0,-3.925425529E0,8.853443712E-2
1.750834010E2,-9.068797827E-1,-3.652643681E0,3.840480328E0
1.751022095E2,-3.961317778E0,-4.435096741E0,8.209774017E0
1.751210180E2,-6.161518097E0,-7.429714203E0,1.612523270E1
1.751398266E2,-1.064327526E1,-9.269794464E0,1.795095634E1
1.751586351E2,-1.186600780E1,-8.145168304E0,7.083951473E0
1.751774436E2,-8.226524353E0,-7.243073940E0,6.802794933E0
1.751962521E2,-4.804787636E0,-6.991827965E0,9.615557671E0
1.752150607E2,-3.693321705E0,-5.350351334E0,6.574280262E0
1.752338692E2,1.794617064E-2,-3.483949661E0,7.154539824E-1
1.752526777E2,3.372683525E0,-5.715256691E0,-3.163311481E0
1.752714863E2,5.557330608E0,-1.322393417E1,1.390588856E1
1.752902948E2,1.554138303E0,-1.911626053E1,1.094955635E1
1.753091033E2,-2.368894368E-1,-1.681915092E1,-7.148557663E0
1.753279118E2,-2.428714991E0,-1.229671574E1,-3.902693748E0
1.753467204E2,-1.820937991E0,-9.756733894E0,-7.609176040E-1
1.753655289E2,-1.369890928E0,-9.641879082E0,-1.208375469E-1
1.753843375E2,-2.036292076E0,-1.035613632E1,-2.955136001E-1
1.754031459E2,-3.413361549E0,-1.036092186E1,-7.262216806E-1
1.754219545E2,-5.129015446E0,-9.890732765E0,-1.611566067E0
1.754407630E2,-6.142375946E0,-1.005344391E1,-1.725225091E0
1.754595715E2,-6.454638958E0,-1.015753174E1,-2.311466694E0
1.754783801E2,-5.504688263E0,-1.001037312E1,1.178465128E0
1.754971886E2,-5.321637630E0,-1.028913784E1,5.858826160E0
1.755159971E2,-4.518845558E0,-8.262416840E0,5.846862316E0
1.755348056E2,-2.706282377E0,-5.894718647E0,3.274577856E0
1.755536142E2,-3.349951804E-1,-5.893522263E0,8.087740541E-1
1.755724227E2,6.759724021E-1,-6.497709751E0,6.125625968E-1
1.755912312E2,-1.339980662E-1,-6.888936520E0,9.738788009E-1
1.756100397E2,-8.386843204E-1,-6.899703979E0,1.361516118E0
1.756288483E2,-1.564906001E0,-7.424928665E0,1.082752228E0
1.756476568E2,-2.554338217E0,-8.325826645E0,8.961120844E-1
1.756664653E2,-3.104687452E0,-9.128618240E0,7.477570772E-1
1.756852739E2,-3.247060299E0,-1.001396275E1,3.230310678E-1
1.757040824E2,-3.229114056E0,-1.092443180E1,8.673982024E-1
1.757228909E2,-3.153740168E0,-1.135633659E1,9.343972206E-1
1.757416994E2,-3.633501291E0,-1.170808125E1,1.383051515E0
1.757605080E2,-4.028316975E0,-1.183370399E1,8.602197170E-1
1.757793165E2,-3.610769272E0,-1.210289669E1,-3.326023519E-1
1.757981250E2,-2.971885681E0,-1.335434341E1,3.828516230E-2
1.758169335E2,-2.224128723E0,-1.409970760E1,1.136590719E0
1.758357421E2,-2.568695068E0,-1.387837124E1,2.261217356E0
1.758545506E2,-4.128815651E0,-1.262453270E1,2.593819857E0
1.758733591E2,-5.131408215E0,-1.051167011E1,3.023331404E0
1.758921677E2,-5.446064472E0,-8.257631302E0,3.651447296E0
1.759109762E2,-5.472385406E0,-6.760920525E0,4.244867325E0
1.759297847E2,-4.549952030E0,-6.642475605E0,3.110669374E0
1.759485932E2,-3.464807272E0,-8.934800148E0,2.141576260E-1
1.759674018E2,-2.414358139E0,-1.172004509E1,-8.697910309E-1
1.759862103E2,-2.301895380E0,-1.431506157E1,-1.257428288E0
1.760050188E2,-2.659622431E0,-1.636331749E1,-2.136790514E0
1.760238274E2,-3.195614576E0,-1.726660728E1,-3.487539053E0
1.760426358E2,-2.574677229E0,-1.621017647E1,-2.376072884E0
1.760614444E2,-1.630708575E0,-1.383769321E1,-1.024128079E0
1.760802529E2,-1.082752228E0,-1.088973618E1,3.720839322E-1
1.760990614E2,-1.642672777E0,-8.257631302E0,2.359323025E0
1.761178700E2,-1.513460279E0,-6.541976929E0,2.610569477E0
1.761366785E2,-1.031306505E0,-5.656632900E0,1.563709617E0
1.761554870E2,-3.373879790E-1,-5.179264545E0,-6.101697683E-2
1.761742955E2,2.512463629E-1,-4.821537495E0,-1.162911773E0
1.761931041E2,8.243274093E-1,-4.534399033E0,-1.466800332E0
1.762119126E2,1.666600943E0,-4.746163845E0,-2.871387303E-1
1.762307211E2,1.858026743E0,-4.791627407E0,9.750752449E-1
1.762495296E2,1.759921074E0,-4.868197441E0,2.029113531E0
1.762683381E2,9.068797827E-1,-5.027320385E0,3.090330362E0
1.762871467E2,-9.894321561E-1,-5.419743061E0,5.253442287E0
1.763059552E2,-2.918047190E0,-6.388836384E0,9.854840279E0
1.763247637E2,-6.501298904E0,-7.732406139E0,1.501496220E1
1.763435722E2,-1.059541893E1,-8.019545555E0,1.095553875E1
1.763623808E2,-1.105603695E1,-7.299305439E0,5.663811207E0
1.763811893E2,-9.184849739E0,-6.867401123E0,5.045266628E0
1.763999978E2,-8.082955360E0,-6.654439926E0,8.007580757E0
1.764188064E2,-7.111468792E0,-5.627918720E0,5.334797859E0
1.764376149E2,-3.332005501E0,-7.518248558E0,2.117648125E0
1.764564234E2,1.642672777E0,-1.254556942E1,9.223134995E0
1.764752319E2,2.157129526E0,-1.578784370E1,8.987442017E0
1.764940404E2,1.350748420E0,-1.362712479E1,-3.340380430E0
1.765128490E2,9.332008362E-1,-9.402596474E0,-1.304088354E0
1.765316575E2,4.785645381E-2,-8.998209953E0,-3.756731451E-1
1.765504660E2,-1.986042857E-1,-1.052363396E1,1.136590764E-1
1.765692745E2,-4.211367965E-1,-1.205384445E1,2.380858511E-1
1.765880830E2,-1.440479279E0,-1.227876949E1,-3.469592929E-1
1.766068916E2,-3.109472990E0,-1.121157074E1,-1.112662554E0
1.766257001E2,-4.481756687E0,-9.934999466E0,-1.966900229E0
1.766445086E2,-4.908875465E0,-9.158528328E0,-2.053041935E0
1.766633171E2,-3.704089403E0,-8.794819832E0,-9.894321561E-1
1.766821257E2,-4.083351612E0,-9.783055305E0,2.891726255E0
1.767009342E2,-4.662415028E0,-9.506684303E0,4.176671982E0
1.767197427E2,-3.589233875E0,-7.341179848E0,4.825126648E0
1.767385513E2,-1.798206210E0,-6.313462734E0,3.391826153E0
1.767573597E2,1.770688742E-1,-6.632904530E0,1.149751306E0
1.767761683E2,-3.421736360E-1,-7.597211838E0,1.842473388E0
1.767949768E2,-1.324427366E0,-7.414160728E0,2.421536446E0
1.768137853E2,-2.414358139E0,-7.174878597E0,2.142772675E0
1.768325939E2,-3.121437073E0,-7.202396393E0,7.130611539E-1
1.768514024E2,-4.350151539E0,-7.399804115E0,-1.399801224E-1
1.768702109E2,-4.581058979E0,-8.098507881E0,-7.585247755E-1
1.768890194E2,-3.323630571E0,-9.633503914E0,-1.663011760E-1
1.769078279E2,-2.060220242E0,-1.117328548E1,3.349951804E-1
1.769266365E2,-1.361516118E0,-1.263290691E1,6.173482537E-1
1.769454450E2,-9.834501147E-1,-1.359123230E1,1.347159147E0
1.769642535E2,-2.154736757E0,-1.288893890E1,1.515853167E0
1.769830620E2,-3.984049797E0,-1.258983612E1,6.388836503E-1
1.770018705E2,-5.103890896E0,-1.333041477E1,3.002992272E-1
1.770206791E2,-5.777470112E0,-1.373121262E1,1.271785259E0
1.770394876E2,-6.025127411E0,-1.300140190E1,2.760120869E0
1.770582961E2,-6.093322754E0,-1.155254745E1,4.236492634E0
1.770771046E2,-6.227321148E0,-9.018548965E0,6.092126369E0
1.770959131E2,-4.884947300E0,-6.740581512E0,3.554538012E0
1.771147217E2,-2.523231506E0,-7.137789726E0,8.195417523E-1
1.771335302E2,-1.920240164E0,-9.797411919E0,-1.223928809E0
1.771523387E2,-2.450250387E0,-1.272263813E1,-1.475175142E0
1.771711472E2,-2.316252232E0,-1.588116360E1,-1.229910851E0
1.771899557E2,-1.984846354E0,-1.843669891E1,-2.023131609E0
1.772087643E2,-1.266999602E0,-1.982214355E1,-2.974278450E0
1.772275728E2,1.986042857E-1,-1.669233131E1,-1.104287624E0
1.772463813E2,1.066002488E0,-1.234337521E1,2.392822690E-2
1.772651898E2,7.429714203E-1,-8.549555779E0,1.782652855E0
1.772839984E2,-4.666004330E-2,-5.983253002E0,2.779263496E0
1.773028069E2,-7.872386575E-1,-4.674378872E0,4.534398913E-1
1.773216154E2,-9.810572863E-1,-4.303491592E0,-9.798609018E-1
1.773404239E2,-5.324030519E-1,-3.884747505E0,-1.970489502E0
1.773592325E2,-6.855437160E-1,-3.784249067E0,-5.312066078E-1
1.773780409E2,-2.979064286E-1,-3.980460405E0,-9.140582681E-1
1.773968495E2,6.687939167E-1,-4.058227062E0,-7.716853023E-1
1.774156580E2,1.019342422E0,-4.225724697E0,-5.276173949E-1
1.774344665E2,1.149751306E0,-4.616951466E0,1.696511269E0
1.774532751E2,-3.218346536E-1,-4.947160721E0,6.485745907E0
1.774720835E2,-3.104687452E0,-6.330212116E0,1.080598736E1
1.774908921E2,-6.329015732E0,-9.157332420E0,1.923231125E1
1.775097006E2,-9.584450722E0,-1.023051357E1,1.419900990E1
1.775285091E2,-1.085862923E1,-9.918250084E0,7.375875950E0
1.775473177E2,-9.236295700E0,-9.134600639E0,7.080362320E0
1.775661262E2,-6.610172749E0,-7.706085205E0,9.104690552E0
1.775849347E2,-5.866004944E0,-5.309673309E0,7.963313580E0
1.776037432E2,-2.819941521E0,-5.332405090E0,1.283749342E0
1.776225517E2,2.360519648E0,-8.959924698E0,-1.166501045E0
1.776413603E2,5.242674351E0,-1.238883877E1,5.382654667E0
1.776601688E2,4.031906128E0,-1.413440323E1,4.114458561E0
1.776789780E2,2.225325108E-1,-1.231346512E1,-2.799602449E-1
1.776977864E2,-1.640279889E0,-1.132881927E1,-2.030309916E0
1.777165950E2,-3.110669553E-1,-1.160877895E1,-8.769695163E-1
1.777354035E2,6.819544733E-2,-1.199641609E1,-6.735795736E-1
1.777542120E2,-8.805587292E-1,-1.163390350E1,-7.561319470E-1
1.777730206E2,-2.870190859E0,-1.058345413E1,-1.391426325E0
1.777918290E2,-4.198207378E0,-9.549755096E0,-2.219342947E0
1.778106376E2,-4.980660439E0,-8.574680328E0,-2.711068153E0
1.778294461E2,-4.840680122E0,-8.291130066E0,-2.236092806E0
1.778482546E2,-3.489931822E0,-8.056633949E0,-1.156929731E0
1.778670632E2,-4.476971149E0,-9.133403778E0,1.511067510E0
1.778858717E2,-4.936393261E0,-8.707481384E0,4.376472473E0
1.779046802E2,-1.862812400E0,-6.697510719E0,7.749155998E0
1.779234887E2,-3.421736360E-1,-6.963113785E0,3.704089403E0
1.779422972E2,-1.336391449E0,-7.404589653E0,2.362912416E0
1.779611058E2,-2.421536446E0,-7.847261906E0,1.660618901E0
1.779799143E2,-3.670589924E0,-7.793423176E0,2.967100143E-1
1.779987228E2,-4.747360229E0,-7.648657799E0,-2.254039049E0
1.780175313E2,-6.320641041E0,-8.544769287E0,-2.778067112E0
1.780363398E2,-6.516852379E0,-1.047338486E1,4.007977843E-1
1.780551483E2,-5.874379635E0,-1.219741344E1,1.704886079E0
1.780739569E2,-5.087141037E0,-1.299661636E1,2.787638426E0
1.780927654E2,-4.295116425E0,-1.286979675E1,2.248056889E0
1.781115739E2,-3.571287870E0,-1.294995594E1,1.579262912E-1
1.781303824E2,-2.689532757E0,-1.397049522E1,6.975077987E-1
1.781491909E2,-2.051845312E0,-1.466441345E1,2.647658348E0
1.781679995E2,-2.222932339E0,-1.424208069E1,3.683750391E0
1.781868080E2,-4.104887009E0,-1.221296692E1,4.644468784E0
1.782056165E2,-5.453242779E0,-9.430113792E0,4.895715237E0
1.782244250E2,-6.187839508E0,-7.021738052E0,1.836491346E0
1.782432335E2,-5.434100151E0,-6.428318024E0,1.422533035E0
1.782620421E2,-3.760320902E0,-9.448060036E0,4.546362907E-2
1.782808506E2,-3.366701365E0,-1.278006554E1,-1.069591761E0
1.782996591E2,-3.141776085E0,-1.634417534E1,-1.130608678E0
1.783184676E2,-2.940778971E0,-1.924786568E1,-1.628315806E0
1.783372761E2,-1.213161111E0,-1.877408600E1,-2.094916344E0
1.783560847E2,-4.785645381E-2,-1.539781380E1,-1.284945726E0
1.783748932E2,4.989035130E-1,-1.180259800E1,-7.752745152E-1
1.783937017E2,1.172483087E0,-8.522037506E0,1.551745534E0
1.784125102E2,1.213161111E0,-5.913861275E0,2.410768747E0
1.784313187E2,6.771687865E-1,-4.444668293E0,4.869394004E-1
1.784501272E2,3.577269912E-1,-3.739981890E0,-1.899901152E0
1.784689358E2,7.058826834E-2,-3.285345554E0,-1.649851203E0
1.784877443E2,4.594219327E-1,-3.400201082E0,-1.064806104E0
1.785065528E2,1.069591761E0,-3.853640795E0,-7.250252366E-1
1.785253613E2,1.393819213E0,-4.125226021E0,-1.710868180E-1
1.785441698E2,1.146162033E0,-4.230510235E0,1.010967612E0
1.785629784E2,-9.786644578E-1,-3.926621914E0,5.073980331E0
1.785817869E2,-3.631108284E0,-4.121636868E0,1.083470058E1
1.786005954E2,-6.839883327E0,-6.801598549E0,1.976232147E1
1.786194039E2,-9.689735413E0,-8.411968231E0,1.568854141E1
1.786382124E2,-1.130249786E1,-7.740781307E0,7.056434155E0
1.786570209E2,-9.476774216E0,-7.347161770E0,5.879165173E0
1.786758295E2,-4.987838745E0,-7.836493969E0,7.188039303E0
1.786946380E2,-3.469592810E0,-6.248856544E0,8.651249886E0
1.787134465E2,-8.937192559E-1,-3.774677753E0,2.672782898E0
1.787322550E2,3.586841106E0,-4.009174347E0,-3.084348440E0
1.787510635E2,7.931010723E0,-1.031186962E1,1.071984577E1
1.787698721E2,4.997410297E0,-1.918924141E1,1.471705532E1
1.787886806E2,1.438086390E0,-1.706680679E1,-6.963113785E0
1.788074891E2,-2.075773716E0,-1.262213898E1,-4.402793884E0
1.788262976E2,-2.378465652E0,-1.039202881E1,-3.996013701E-1
1.788451061E2,-1.636690736E0,-1.048534870E1,-1.375873089E-1
1.788639146E2,-1.609173179E0,-1.166860008E1,-8.123632669E-1
1.788827232E2,-2.677568436E0,-1.200120163E1,-1.302891970E0
1.789015317E2,-5.026124001E0,-1.111944675E1,-2.581855536E0
1.789203402E2,-7.275377274E0,-1.025444126E1,-3.583251953E0
1.789391487E2,-7.899903774E0,-9.863214493E0,-3.554538012E0
1.789579572E2,-5.680561066E0,-8.971888542E0,-3.626322746E0
1.789767658E2,-4.125226021E0,-9.487542152E0,2.014756680E0
1.789955743E2,-4.401597023E0,-9.279366493E0,8.461020470E0
1.790143828E2,-2.935993433E0,-6.331408501E0,9.071190834E0
1.790331913E2,-2.787638307E-1,-4.231706619E0,4.826323509E0
1.790519998E2,1.026520967E0,-5.359922886E0,2.572284341E-1
