"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.752797118E1,7.635590737E-5,1.068982761E-3,1.374406274E-3
6.754678092E1,3.817795368E-4,1.068982761E-3,1.679830020E-3
6.756559060E1,6.872031372E-4,1.068982761E-3,1.985253533E-3
6.758440034E1,6.872031372E-4,1.374406274E-3,1.374406274E-3
6.760321008E1,6.872031372E-4,1.068982761E-3,1.374406274E-3
6.762201977E1,7.635590737E-5,3.206948051E-3,7.635590737E-4
6.764082951E1,-8.399150101E-4,2.596100792E-3,-4.581354442E-4
6.765963920E1,-5.344913807E-4,2.596100792E-3,1.068982761E-3
6.767844894E1,3.817795368E-4,2.290677279E-3,3.512371797E-3
6.769725862E1,6.872031372E-4,2.596100792E-3,2.901524538E-3
6.771606836E1,-2.290677221E-4,3.512371797E-3,1.374406274E-3
6.773487805E1,6.872031372E-4,-1.527118147E-4,-1.527118147E-4
6.775368779E1,1.908897655E-3,-1.527118147E-4,-4.581354442E-4
6.777249748E1,7.635590737E-5,4.428642802E-3,-7.635590737E-4
6.779130722E1,-2.290677221E-4,5.955760833E-3,-4.581354442E-4
6.781011690E1,7.635590737E-5,2.901524538E-3,2.290677279E-3
6.782892664E1,2.519744914E-3,1.985253533E-3,3.512371797E-3
6.784773633E1,-2.290677221E-4,5.039489828E-3,3.817795310E-3
6.786654607E1,7.635590737E-5,4.734066315E-3,3.512371797E-3
6.788535576E1,-5.344913807E-4,1.374406274E-3,1.068982761E-3
6.790416550E1,-5.344913807E-4,-1.527118147E-4,-1.527118147E-4
6.792297524E1,7.635590737E-5,-7.635590737E-4,-1.068982761E-3
6.794178493E1,6.872031372E-4,-1.068982761E-3,-7.635590737E-4
6.796059466E1,1.298050396E-3,-2.290677279E-3,-1.679830020E-3
6.797940435E1,1.298050396E-3,-1.068982761E-3,-1.068982761E-3
6.799821409E1,1.298050396E-3,7.635590737E-4,1.068982761E-3
6.801702378E1,6.872031372E-4,3.206948051E-3,1.985253533E-3
6.803583352E1,-5.344913807E-4,1.374406274E-3,1.374406274E-3
6.805464321E1,6.872031372E-4,-1.679830020E-3,1.068982761E-3
6.807345295E1,3.817795368E-4,-7.635590737E-4,1.527118147E-4
6.809226263E1,-2.290677221E-4,4.581354442E-4,-7.635590737E-4
6.811107237E1,-5.344913807E-4,-1.679830020E-3,-7.635590737E-4
6.812988206E1,6.872031372E-4,-3.817795310E-3,1.527118147E-4
6.814869180E1,6.872031372E-4,-3.512371797E-3,1.374406274E-3
6.816750154E1,6.872031372E-4,-1.679830020E-3,1.679830020E-3
6.818631123E1,3.817795368E-4,1.527118147E-4,1.374406274E-3
6.820512097E1,3.817795368E-4,2.596100792E-3,1.374406274E-3
6.822393065E1,7.635590737E-5,3.512371797E-3,4.581354442E-4
6.824274039E1,-2.290677221E-4,3.206948051E-3,-4.581354442E-4
6.826155008E1,-5.344913807E-4,1.068982761E-3,-1.527118147E-4
6.828035982E1,-2.290677221E-4,-4.581354442E-4,-4.581354442E-4
6.829916951E1,-2.290677221E-4,-2.290677279E-3,1.527118147E-4
6.831797925E1,7.635590737E-5,-4.428642802E-3,7.635590737E-4
6.833678894E1,3.817795368E-4,-5.039489828E-3,4.581354442E-4
6.835559868E1,6.872031372E-4,-3.512371797E-3,1.527118147E-4
6.837440842E1,3.817795368E-4,-1.374406274E-3,4.581354442E-4
6.839321810E1,7.635590737E-5,1.679830020E-3,7.635590737E-4
6.841202784E1,-2.290677221E-4,2.901524538E-3,1.068982761E-3
6.843083753E1,7.635590737E-5,1.679830020E-3,7.635590737E-4
6.844964727E1,-2.290677221E-4,4.581354442E-4,7.635590737E-4
6.846845696E1,9.926267667E-4,-1.985253533E-3,7.635590737E-4
6.848726670E1,-2.290677221E-4,-2.596100792E-3,4.581354442E-4
6.850607638E1,7.635590737E-5,-1.679830020E-3,4.581354442E-4
6.852488612E1,7.635590737E-5,-1.374406274E-3,1.068982761E-3
6.854369581E1,7.635590737E-5,-4.581354442E-4,7.635590737E-4
6.856250555E1,7.635590737E-5,4.581354442E-4,1.374406274E-3
6.858131529E1,-2.290677221E-4,1.374406274E-3,1.068982761E-3
6.860012498E1,-2.290677221E-4,1.374406274E-3,2.290677279E-3
6.861893472E1,7.635590737E-5,1.679830020E-3,1.679830020E-3
6.863774440E1,-2.290677221E-4,1.374406274E-3,1.068982761E-3
6.865655414E1,-2.290677221E-4,4.581354442E-4,1.679830020E-3
6.867536383E1,3.817795368E-4,7.635590737E-4,1.985253533E-3
6.869417357E1,3.817795368E-4,7.635590737E-4,1.985253533E-3
6.871298326E1,6.872031372E-4,1.068982761E-3,1.679830020E-3
6.873179300E1,7.635590737E-5,1.985253533E-3,1.374406274E-3
6.875060268E1,7.635590737E-5,1.985253533E-3,1.679830020E-3
6.876941242E1,-5.344913807E-4,2.596100792E-3,1.527118147E-4
6.878822217E1,-1.450762269E-3,2.596100792E-3,1.527118147E-4
6.880703185E1,3.817795368E-4,1.679830020E-3,3.206948051E-3
6.882584159E1,9.926267667E-4,2.596100792E-3,4.123218823E-3
6.884465128E1,7.635590737E-5,4.428642802E-3,2.596100792E-3
6.886346102E1,-2.290677221E-4,1.679830020E-3,4.581354442E-4
6.888227071E1,1.298050396E-3,-4.581354442E-4,1.527118147E-4
6.890108045E1,6.872031372E-4,2.901524538E-3,-1.527118147E-4
6.891989013E1,7.635590737E-5,5.039489828E-3,4.581354442E-4
6.893869987E1,-2.290677221E-4,4.428642802E-3,2.290677279E-3
6.895750956E1,1.603474026E-3,1.679830020E-3,5.039489828E-3
6.897631930E1,3.817795368E-4,4.734066315E-3,5.344913341E-3
6.899512904E1,-8.399150101E-4,5.344913341E-3,4.428642802E-3
6.901393873E1,-5.344913807E-4,2.901524538E-3,2.596100792E-3
6.903274847E1,-1.450762269E-3,-4.581354442E-4,7.635590737E-4
6.905155815E1,-2.290677221E-4,-1.679830020E-3,-4.581354442E-4
6.907036789E1,-2.290677221E-4,-2.290677279E-3,-7.635590737E-4
6.908917758E1,9.926267667E-4,-2.901524538E-3,-7.635590737E-4
6.910798732E1,9.926267667E-4,-1.374406274E-3,4.581354442E-4
6.912679701E1,1.603474026E-3,1.679830020E-3,1.985253533E-3
6.914560675E1,6.872031372E-4,4.123218823E-3,3.206948051E-3
6.916441644E1,-8.399150101E-4,2.901524538E-3,1.679830020E-3
6.918322618E1,-2.290677221E-4,-4.581354442E-4,1.068982761E-3
6.920203592E1,3.817795368E-4,-4.581354442E-4,4.581354442E-4
6.922084560E1,-2.290677221E-4,1.374406274E-3,-1.527118147E-4
6.923965534E1,-8.399150101E-4,-7.635590737E-4,1.527118147E-4
6.925846503E1,7.635590737E-5,-3.817795310E-3,7.635590737E-4
6.927727477E1,7.635590737E-5,-3.512371797E-3,1.985253533E-3
6.929608451E1,7.635590737E-5,-1.527118147E-4,2.290677279E-3
6.931489420E1,3.817795368E-4,1.068982761E-3,2.596100792E-3
6.933370394E1,7.635590737E-5,3.817795310E-3,2.290677279E-3
6.935251362E1,-2.290677221E-4,5.344913341E-3,1.068982761E-3
6.937132336E1,-2.290677221E-4,5.039489828E-3,4.581354442E-4
6.939013305E1,-2.290677221E-4,2.596100792E-3,7.635590737E-4
6.940894279E1,-8.399150101E-4,7.635590737E-4,1.068982761E-3
6.942775248E1,-8.399150101E-4,-1.527118147E-4,1.068982761E-3
6.944656222E1,-5.344913807E-4,-1.985253533E-3,1.068982761E-3
6.946537196E1,7.635590737E-5,-2.290677279E-3,1.374406274E-3
6.948418164E1,6.872031372E-4,-3.206948051E-3,1.374406274E-3
6.950299138E1,7.635590737E-5,-1.374406274E-3,1.374406274E-3
6.952180107E1,-2.290677221E-4,4.581354442E-4,1.679830020E-3
6.954061081E1,7.635590737E-5,2.290677279E-3,1.679830020E-3
6.955942050E1,6.872031372E-4,1.985253533E-3,1.068982761E-3
6.957823024E1,7.635590737E-5,1.068982761E-3,7.635590737E-4
6.959703998E1,3.817795368E-4,-1.527118147E-4,7.635590737E-4
6.961584966E1,3.817795368E-4,-1.527118147E-4,4.581354442E-4
6.963465940E1,-2.290677221E-4,-4.581354442E-4,7.635590737E-4
6.965346909E1,3.817795368E-4,-7.635590737E-4,1.068982761E-3
6.967227883E1,7.635590737E-5,-1.068982761E-3,1.068982761E-3
6.969108852E1,3.817795368E-4,4.581354442E-4,7.635590737E-4
6.970989826E1,-2.290677221E-4,2.290677279E-3,4.581354442E-4
6.972870800E1,7.635590737E-5,1.985253533E-3,1.068982761E-3
6.974751768E1,7.635590737E-5,1.679830020E-3,1.068982761E-3
6.976632742E1,9.926267667E-4,1.068982761E-3,1.679830020E-3
6.978513711E1,9.926267667E-4,1.679830020E-3,1.679830020E-3
6.980394685E1,6.872031372E-4,1.985253533E-3,1.068982761E-3
6.982275654E1,6.872031372E-4,2.901524538E-3,1.527118147E-4
6.984156628E1,-2.290677221E-4,3.512371797E-3,-4.581354442E-4
6.986037602E1,-8.399150101E-4,2.596100792E-3,-1.527118147E-4
6.987918571E1,7.635590737E-5,1.679830020E-3,1.679830020E-3
6.989799545E1,9.926267667E-4,7.635590737E-4,3.206948051E-3
6.991680513E1,3.817795368E-4,3.206948051E-3,2.290677279E-3
6.993561487E1,-1.145338640E-3,2.901524538E-3,1.527118147E-4
6.995442456E1,3.817795368E-4,1.527118147E-4,-1.068982761E-3
6.997323430E1,6.872031372E-4,1.985253533E-3,-7.635590737E-4
6.999204404E1,3.817795368E-4,4.734066315E-3,1.527118147E-4
7.001085373E1,3.817795368E-4,4.734066315E-3,7.635590737E-4
7.002966347E1,1.298050396E-3,1.679830020E-3,3.206948051E-3
7.004847315E1,1.603474026E-3,2.290677279E-3,4.428642802E-3
7.006728289E1,-8.399150101E-4,4.428642802E-3,2.901524538E-3
7.008609263E1,-8.399150101E-4,2.596100792E-3,2.290677279E-3
7.010490232E1,-1.145338640E-3,-1.527118147E-4,4.581354442E-4
7.012371206E1,-2.290677221E-4,-1.374406274E-3,-7.635590737E-4
7.014252175E1,6.872031372E-4,-7.635590737E-4,-7.635590737E-4
7.016133149E1,6.872031372E-4,-1.374406274E-3,-1.374406274E-3
7.018014118E1,6.872031372E-4,-1.985253533E-3,-7.635590737E-4
7.019895092E1,1.298050396E-3,-4.581354442E-4,1.068982761E-3
7.021776060E1,9.926267667E-4,2.290677279E-3,1.985253533E-3
7.023657034E1,7.635590737E-5,2.596100792E-3,7.635590737E-4
7.025538008E1,7.635590737E-5,4.581354442E-4,1.527118147E-4
7.027418977E1,3.817795368E-4,1.527118147E-4,4.581354442E-4
7.029299951E1,-2.290677221E-4,1.068982761E-3,-4.581354442E-4
7.031180920E1,-5.344913807E-4,-1.068982761E-3,-1.527118147E-4
7.033061894E1,-2.290677221E-4,-4.734066315E-3,-1.527118147E-4
7.034942868E1,9.926267667E-4,-4.123218823E-3,4.581354442E-4
7.036823836E1,6.872031372E-4,-2.290677279E-3,1.374406274E-3
7.038704810E1,3.817795368E-4,1.527118147E-4,1.374406274E-3
7.040585779E1,-5.344913807E-4,1.374406274E-3,7.635590737E-4
7.042466753E1,-5.344913807E-4,2.290677279E-3,-4.581354442E-4
7.044347722E1,3.817795368E-4,2.290677279E-3,-1.527118147E-4
7.046228696E1,3.817795368E-4,1.985253533E-3,1.527118147E-4
7.048109670E1,7.635590737E-5,7.635590737E-4,-1.527118147E-4
7.049990638E1,-5.344913807E-4,-1.527118147E-4,1.068982761E-3
7.051871612E1,7.635590737E-5,-2.596100792E-3,7.635590737E-4
7.053752581E1,6.872031372E-4,-3.206948051E-3,7.635590737E-4
7.055633555E1,7.635590737E-5,-3.206948051E-3,1.527118147E-4
7.057514529E1,3.817795368E-4,-1.679830020E-3,-1.527118147E-4
7.059395498E1,7.635590737E-5,-1.527118147E-4,7.635590737E-4
7.061276472E1,7.635590737E-5,1.374406274E-3,7.635590737E-4
7.063157440E1,7.635590737E-5,1.679830020E-3,7.635590737E-4
7.065038414E1,7.635590737E-5,1.527118147E-4,4.581354442E-4
7.066919388E1,3.817795368E-4,-7.635590737E-4,4.581354442E-4
7.068800357E1,3.817795368E-4,-1.068982761E-3,1.527118147E-4
7.070681331E1,7.635590737E-5,-1.985253533E-3,7.635590737E-4
7.072562300E1,-2.290677221E-4,-1.068982761E-3,1.527118147E-4
7.074443274E1,-5.344913807E-4,-1.068982761E-3,1.068982761E-3
7.076324242E1,-2.290677221E-4,-4.581354442E-4,4.581354442E-4
7.078205217E1,-5.344913807E-4,1.068982761E-3,1.068982761E-3
7.080086190E1,3.817795368E-4,1.068982761E-3,1.068982761E-3
7.081967159E1,3.817795368E-4,1.679830020E-3,1.374406274E-3
7.083848133E1,-2.290677221E-4,1.985253533E-3,1.374406274E-3
7.085729102E1,-2.290677221E-4,1.068982761E-3,7.635590737E-4
7.087610076E1,7.635590737E-5,1.527118147E-4,1.985253533E-3
7.089491050E1,3.817795368E-4,-4.581354442E-4,1.985253533E-3
7.091372018E1,9.926267667E-4,7.635590737E-4,1.679830020E-3
7.093252993E1,3.817795368E-4,4.581354442E-4,1.679830020E-3
7.095133966E1,6.872031372E-4,1.679830020E-3,7.635590737E-4
7.097014935E1,-2.290677221E-4,2.901524538E-3,4.581354442E-4
7.098895909E1,-1.145338640E-3,2.901524538E-3,4.581354442E-4
7.100776878E1,-5.344913807E-4,1.985253533E-3,1.985253533E-3
7.102657852E1,7.635590737E-5,2.901524538E-3,3.817795310E-3
7.104538826E1,7.635590737E-5,4.734066315E-3,3.206948051E-3
7.106419795E1,-1.145338640E-3,2.596100792E-3,7.635590737E-4
7.108300768E1,9.926267667E-4,-1.679830020E-3,1.527118147E-4
7.110181737E1,1.298050396E-3,1.374406274E-3,-1.527118147E-4
7.112062711E1,6.872031372E-4,4.734066315E-3,4.581354442E-4
7.113943685E1,7.635590737E-5,5.039489828E-3,1.068982761E-3
7.115824654E1,7.635590737E-5,2.901524538E-3,3.512371797E-3
7.117705628E1,9.926267667E-4,3.206948051E-3,3.206948051E-3
7.119586597E1,-1.145338640E-3,4.428642802E-3,3.817795310E-3
7.121467571E1,-2.290677221E-4,2.901524538E-3,2.901524538E-3
7.123348545E1,-5.344913807E-4,-4.581354442E-4,1.068982761E-3
7.125229513E1,-2.290677221E-4,-1.374406274E-3,-1.527118147E-4
7.127110487E1,-5.344913807E-4,-1.068982761E-3,-1.527118147E-4
7.128991456E1,6.872031372E-4,-1.985253533E-3,-1.374406274E-3
7.130872430E1,1.603474026E-3,-2.596100792E-3,-1.068982761E-3
7.132753404E1,1.603474026E-3,-7.635590737E-4,1.527118147E-4
7.134634373E1,1.298050396E-3,1.985253533E-3,1.985253533E-3
7.136515347E1,7.635590737E-5,3.206948051E-3,1.679830020E-3
7.138396321E1,-2.290677221E-4,4.581354442E-4,4.581354442E-4
7.140277289E1,3.817795368E-4,-1.068982761E-3,4.581354442E-4
7.142158263E1,6.872031372E-4,1.374406274E-3,1.527118147E-4
7.144039232E1,-8.399150101E-4,1.527118147E-4,-4.581354442E-4
7.145920206E1,-5.344913807E-4,-3.512371797E-3,-7.635590737E-4
7.147801180E1,3.817795368E-4,-4.428642802E-3,1.068982761E-3
7.149682149E1,3.817795368E-4,-3.512371797E-3,4.581354442E-4
7.151563123E1,3.817795368E-4,-1.679830020E-3,1.679830020E-3
7.153444097E1,1.298050396E-3,1.527118147E-4,1.068982761E-3
7.155325065E1,3.817795368E-4,2.901524538E-3,4.581354442E-4
7.157206039E1,-2.290677221E-4,4.123218823E-3,7.635590737E-4
7.159087008E1,7.635590737E-5,2.901524538E-3,-1.527118147E-4
7.160967982E1,-5.344913807E-4,1.068982761E-3,-1.527118147E-4
7.162848956E1,7.635590737E-5,-7.635590737E-4,-4.581354442E-4
7.164729925E1,-2.290677221E-4,-2.596100792E-3,-1.527118147E-4
7.166610899E1,7.635590737E-5,-3.817795310E-3,4.581354442E-4
7.168491873E1,7.635590737E-5,-4.734066315E-3,4.581354442E-4
7.170372842E1,3.817795368E-4,-3.206948051E-3,4.581354442E-4
7.172253815E1,7.635590737E-5,-1.527118147E-4,1.527118147E-4
7.174134784E1,7.635590737E-5,2.290677279E-3,7.635590737E-4
7.176015758E1,3.817795368E-4,2.596100792E-3,1.068982761E-3
7.177896732E1,7.635590737E-5,1.679830020E-3,1.068982761E-3
7.179777706E1,3.817795368E-4,-1.527118147E-4,1.068982761E-3
7.181658675E1,3.817795368E-4,-1.985253533E-3,4.581354442E-4
7.183539649E1,3.817795368E-4,-2.596100792E-3,4.581354442E-4
7.185420618E1,7.635590737E-5,-1.679830020E-3,7.635590737E-4
7.187301592E1,-2.290677221E-4,-1.068982761E-3,7.635590737E-4
7.189182565E1,-2.290677221E-4,4.581354442E-4,1.068982761E-3
7.191063534E1,3.817795368E-4,1.068982761E-3,7.635590737E-4
7.192944508E1,7.635590737E-5,1.679830020E-3,1.068982761E-3
7.194825482E1,3.817795368E-4,1.679830020E-3,1.374406274E-3
7.196706451E1,3.817795368E-4,1.374406274E-3,1.374406274E-3
7.198587425E1,-2.290677221E-4,1.679830020E-3,4.581354442E-4
7.200468399E1,-8.399150101E-4,1.068982761E-3,7.635590737E-4
7.202349368E1,3.817795368E-4,4.581354442E-4,1.068982761E-3
7.204230342E1,7.635590737E-5,1.068982761E-3,1.374406274E-3
7.206111315E1,7.635590737E-5,1.985253533E-3,2.290677279E-3
7.207992284E1,3.817795368E-4,1.679830020E-3,1.679830020E-3
7.209873258E1,3.817795368E-4,1.985253533E-3,1.068982761E-3
7.211754232E1,-5.344913807E-4,1.985253533E-3,1.527118147E-4
7.213635201E1,-8.399150101E-4,2.596100792E-3,1.527118147E-4
7.215516175E1,-5.344913807E-4,2.290677279E-3,1.679830020E-3
7.217397149E1,6.872031372E-4,2.596100792E-3,3.512371797E-3
7.219278118E1,-2.290677221E-4,5.039489828E-3,2.901524538E-3
7.221159092E1,-1.145338640E-3,2.596100792E-3,1.068982761E-3
7.223040065E1,9.926267667E-4,-1.679830020E-3,1.068982761E-3
7.224921039E1,9.926267667E-4,7.635590737E-4,1.527118147E-4
7.226802008E1,7.635590737E-5,4.428642802E-3,4.581354442E-4
7.228682982E1,3.817795368E-4,5.039489828E-3,1.068982761E-3
7.230563956E1,9.926267667E-4,2.901524538E-3,3.206948051E-3
7.232444925E1,1.298050396E-3,2.901524538E-3,4.123218823E-3
7.234325899E1,-5.344913807E-4,3.512371797E-3,3.512371797E-3
7.236206873E1,7.635590737E-5,2.596100792E-3,2.596100792E-3
7.238087842E1,-8.399150101E-4,7.635590737E-4,1.374406274E-3
7.239968815E1,-8.399150101E-4,-4.581354442E-4,1.527118147E-4
7.241849789E1,7.635590737E-5,-7.635590737E-4,-7.635590737E-4
7.243730758E1,3.817795368E-4,-2.290677279E-3,-1.068982761E-3
7.245611732E1,9.926267667E-4,-1.985253533E-3,-7.635590737E-4
7.247492706E1,9.926267667E-4,-1.527118147E-4,7.635590737E-4
7.249373680E1,9.926267667E-4,2.596100792E-3,2.596100792E-3
7.251254649E1,-2.290677221E-4,2.901524538E-3,1.374406274E-3
7.253135623E1,-2.290677221E-4,7.635590737E-4,1.374406274E-3
7.255016597E1,3.817795368E-4,-1.374406274E-3,1.068982761E-3
7.256897565E1,3.817795368E-4,-4.581354442E-4,7.635590737E-4
7.258778539E1,-5.344913807E-4,1.527118147E-4,-4.581354442E-4
7.260659513E1,-8.399150101E-4,-1.679830020E-3,-1.527118147E-4
7.262540487E1,3.817795368E-4,-3.512371797E-3,4.581354442E-4
7.264421456E1,7.635590737E-5,-2.290677279E-3,1.374406274E-3
7.266302430E1,-2.290677221E-4,-1.527118147E-4,2.290677279E-3
7.268183404E1,-2.290677221E-4,1.679830020E-3,1.679830020E-3
7.270064373E1,-2.290677221E-4,2.596100792E-3,1.374406274E-3
7.271945347E1,7.635590737E-5,3.512371797E-3,7.635590737E-4
7.273826321E1,-2.290677221E-4,3.206948051E-3,7.635590737E-4
7.275707295E1,-2.290677221E-4,1.068982761E-3,1.068982761E-3
7.277588263E1,-2.290677221E-4,-7.635590737E-4,1.068982761E-3
7.279469237E1,-2.290677221E-4,-1.679830020E-3,7.635590737E-4
7.281350211E1,3.817795368E-4,-2.290677279E-3,7.635590737E-4
7.283231185E1,3.817795368E-4,-2.596100792E-3,7.635590737E-4
7.285112154E1,3.817795368E-4,-2.290677279E-3,1.068982761E-3
7.286993128E1,7.635590737E-5,-7.635590737E-4,1.374406274E-3
7.288874102E1,-5.344913807E-4,1.068982761E-3,1.374406274E-3
7.290755071E1,7.635590737E-5,2.290677279E-3,1.374406274E-3
7.292636045E1,-2.290677221E-4,1.679830020E-3,1.985253533E-3
7.294517019E1,6.872031372E-4,4.581354442E-4,1.068982761E-3
7.296397992E1,6.872031372E-4,-1.374406274E-3,1.374406274E-3
7.298278961E1,7.635590737E-5,-1.679830020E-3,1.374406274E-3
7.300159935E1,6.872031372E-4,-1.068982761E-3,1.068982761E-3
7.302040909E1,7.635590737E-5,-1.068982761E-3,4.581354442E-4
7.303921883E1,7.635590737E-5,1.527118147E-4,1.374406274E-3
7.305802852E1,-2.290677221E-4,1.527118147E-4,1.374406274E-3
7.307683826E1,-2.290677221E-4,1.374406274E-3,1.374406274E-3
7.309564800E1,3.817795368E-4,1.985253533E-3,1.374406274E-3
7.311445774E1,-2.290677221E-4,1.985253533E-3,1.679830020E-3
7.313326742E1,-2.290677221E-4,2.290677279E-3,1.068982761E-3
7.315207717E1,7.635590737E-5,1.679830020E-3,1.374406274E-3
7.317088690E1,-2.290677221E-4,7.635590737E-4,1.374406274E-3
7.318969664E1,9.926267667E-4,7.635590737E-4,1.679830020E-3
7.320850633E1,3.817795368E-4,2.290677279E-3,1.985253533E-3
7.322731607E1,7.635590737E-5,2.901524538E-3,1.679830020E-3
7.324612581E1,7.635590737E-5,2.901524538E-3,1.068982761E-3
7.326493555E1,-8.399150101E-4,3.817795310E-3,1.527118147E-4
7.328374529E1,-1.756185899E-3,3.512371797E-3,7.635590737E-4
7.330255498E1,7.635590737E-5,1.068982761E-3,2.290677279E-3
7.332136472E1,9.926267667E-4,1.374406274E-3,4.123218823E-3
7.334017446E1,3.817795368E-4,3.206948051E-3,1.374406274E-3
7.335898420E1,-2.290677221E-4,2.290677279E-3,-7.635590737E-4
7.337779388E1,1.908897655E-3,-1.679830020E-3,-1.068982761E-3
7.339660362E1,1.603474026E-3,7.635590737E-4,-7.635590737E-4
7.341541336E1,6.872031372E-4,4.428642802E-3,7.635590737E-4
7.343422310E1,7.635590737E-5,4.123218823E-3,1.374406274E-3
7.345303284E1,1.298050396E-3,1.985253533E-3,3.817795310E-3
7.347184258E1,6.872031372E-4,4.123218823E-3,3.817795310E-3
7.349065227E1,-8.399150101E-4,4.734066315E-3,4.123218823E-3
7.350946201E1,-5.344913807E-4,1.679830020E-3,1.679830020E-3
7.352827175E1,-8.399150101E-4,-4.581354442E-4,-1.527118147E-4
7.354708149E1,-5.344913807E-4,-7.635590737E-4,-7.635590737E-4
7.356589118E1,3.817795368E-4,-7.635590737E-4,-1.374406274E-3
7.358470092E1,3.817795368E-4,-1.679830020E-3,-1.374406274E-3
7.360351065E1,9.926267667E-4,-1.679830020E-3,-1.527118147E-4
7.362232039E1,1.908897655E-3,-1.527118147E-4,1.374406274E-3
7.364113013E1,6.872031372E-4,3.817795310E-3,2.596100792E-3
7.365993982E1,-2.290677221E-4,2.290677279E-3,1.068982761E-3
7.367874956E1,7.635590737E-5,-1.527118147E-4,7.635590737E-4
7.369755930E1,3.817795368E-4,-7.635590737E-4,-1.527118147E-4
7.371636904E1,-2.290677221E-4,7.635590737E-4,4.581354442E-4
7.373517878E1,-5.344913807E-4,-7.635590737E-4,-1.068982761E-3
7.375398847E1,3.817795368E-4,-2.596100792E-3,-1.527118147E-4
7.377279821E1,6.872031372E-4,-2.290677279E-3,1.527118147E-4
7.379160795E1,6.872031372E-4,-7.635590737E-4,1.374406274E-3
7.381041768E1,3.817795368E-4,7.635590737E-4,7.635590737E-4
7.382922742E1,7.635590737E-5,1.068982761E-3,4.581354442E-4
7.384803711E1,7.635590737E-5,1.679830020E-3,1.527118147E-4
7.386684685E1,-2.290677221E-4,2.901524538E-3,1.527118147E-4
7.388565659E1,7.635590737E-5,7.635590737E-4,1.527118147E-4
7.390446633E1,-2.290677221E-4,1.374406274E-3,7.635590737E-4
7.392327607E1,7.635590737E-5,-1.374406274E-3,7.635590737E-4
7.394208576E1,7.635590737E-5,-1.985253533E-3,4.581354442E-4
7.396089550E1,3.817795368E-4,-3.817795310E-3,7.635590737E-4
7.397970524E1,7.635590737E-5,-2.596100792E-3,7.635590737E-4
7.399851498E1,6.872031372E-4,-1.374406274E-3,4.581354442E-4
7.401732472E1,3.817795368E-4,-1.527118147E-4,4.581354442E-4
7.403613446E1,7.635590737E-5,1.679830020E-3,7.635590737E-4
7.405494414E1,-2.290677221E-4,1.068982761E-3,1.068982761E-3
7.407375388E1,3.817795368E-4,1.527118147E-4,1.068982761E-3
7.409256362E1,3.817795368E-4,-7.635590737E-4,4.581354442E-4
7.411137336E1,7.635590737E-5,-1.374406274E-3,1.374406274E-3
7.413018310E1,7.635590737E-5,-1.374406274E-3,7.635590737E-4
7.414899284E1,-2.290677221E-4,-1.374406274E-3,7.635590737E-4
7.416780253E1,-2.290677221E-4,-1.068982761E-3,1.527118147E-4
7.418661227E1,-2.290677221E-4,-7.635590737E-4,4.581354442E-4
7.420542201E1,3.817795368E-4,4.581354442E-4,1.068982761E-3
7.422423175E1,7.635590737E-5,1.068982761E-3,7.635590737E-4
7.424304149E1,7.635590737E-5,1.374406274E-3,1.068982761E-3
7.426185123E1,7.635590737E-5,1.679830020E-3,4.581354442E-4
7.428066092E1,7.635590737E-5,1.068982761E-3,7.635590737E-4
7.429947065E1,7.635590737E-5,7.635590737E-4,1.068982761E-3
7.431828039E1,3.817795368E-4,-1.527118147E-4,1.374406274E-3
7.433709013E1,7.635590737E-5,7.635590737E-4,1.679830020E-3
7.435589987E1,3.817795368E-4,1.679830020E-3,1.985253533E-3
7.437470961E1,6.872031372E-4,1.679830020E-3,7.635590737E-4
7.439351930E1,7.635590737E-5,2.290677279E-3,7.635590737E-4
7.441232904E1,-1.145338640E-3,2.901524538E-3,-1.527118147E-4
7.443113878E1,-8.399150101E-4,1.985253533E-3,7.635590737E-4
7.444994852E1,6.872031372E-4,1.985253533E-3,2.596100792E-3
7.446875826E1,3.817795368E-4,3.206948051E-3,2.901524538E-3
7.448756800E1,-5.344913807E-4,3.512371797E-3,1.068982761E-3
7.450637768E1,7.635590737E-5,-4.581354442E-4,-1.527118147E-4
7.452518742E1,1.603474026E-3,-1.527118147E-4,1.527118147E-4
7.454399717E1,3.817795368E-4,2.901524538E-3,1.527118147E-4
7.456280690E1,6.872031372E-4,5.344913341E-3,4.581354442E-4
7.458161664E1,6.872031372E-4,2.596100792E-3,2.596100792E-3
7.460042638E1,2.214321401E-3,1.985253533E-3,3.512371797E-3
7.461923612E1,-2.290677221E-4,3.817795310E-3,4.123218823E-3
7.463804586E1,-5.344913807E-4,3.512371797E-3,2.901524538E-3
7.465685555E1,-5.344913807E-4,1.068982761E-3,1.679830020E-3
7.467566529E1,-5.344913807E-4,-1.527118147E-4,4.581354442E-4
7.469447503E1,7.635590737E-5,-4.581354442E-4,-4.581354442E-4
7.471328477E1,6.872031372E-4,-1.679830020E-3,-1.068982761E-3
7.473209451E1,6.872031372E-4,-1.985253533E-3,-1.068982761E-3
7.475090425E1,9.926267667E-4,-1.068982761E-3,-1.527118147E-4
7.476971394E1,1.908897655E-3,7.635590737E-4,1.679830020E-3
7.478852373E1,6.872031372E-4,2.901524538E-3,2.290677279E-3
7.480733342E1,-8.399150101E-4,1.374406274E-3,1.679830020E-3
